tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250130 20:06,A,Division & Washtenaw,2070,8112,2121,70,70,Westbound,Austin,2025-01-30 20:08:00,72 -810,88364389,259624173,False,2,,True,2025-01-30 20:08:00
20250130 20:06,A,Division & Menard,2101,8135,2008,70,70,Westbound,Austin,2025-01-30 20:08:00,70 -856,88383438,262195508,False,DUE,,True,2025-01-30 20:08:00
20250130 20:06,A,Division & Hamlin,17978,8139,1663,70,70,Westbound,Austin,2025-01-30 20:08:00,70 -816,88364388,259624172,False,DUE,,True,2025-01-30 20:08:00
20250130 20:06,A,Division & Mayfield,2102,8135,2648,70,70,Westbound,Austin,2025-01-30 20:08:00,70 -856,88383438,262195508,False,2,,True,2025-01-30 20:08:00
20250130 20:06,A,Division & Larrabee,2045,8152,1639,70,70,Westbound,Austin,2025-01-30 20:08:00,70 -853,88364390,259624174,False,DUE,,True,2025-01-30 20:08:00
20250130 20:06,A,Division & Pulaski,2083,8139,2871,70,70,Westbound,Austin,2025-01-30 20:09:00,70 -816,88364388,259624172,False,3,,True,2025-01-30 20:09:00
20250130 20:06,A,Division & Springfield,2082,8139,2204,70,70,Westbound,Austin,2025-01-30 20:09:00,70 -816,88364388,259624172,False,2,,True,2025-01-30 20:09:00
20250130 20:06,A,Division & California,14597,8112,2958,70,70,Westbound,Austin,2025-01-30 20:09:00,72 -810,88364389,259624173,False,3,,True,2025-01-30 20:09:00
20250130 20:06,A,Division & Karlov,2084,8139,3536,70,70,Westbound,Austin,2025-01-30 20:10:00,70 -816,88364388,259624172,False,3,,True,2025-01-30 20:10:00
20250130 20:06,A,Division & Francisco,2072,8112,3512,70,70,Westbound,Austin,2025-01-30 20:10:00,72 -810,88364389,259624173,False,3,,True,2025-01-30 20:10:00
20250130 20:06,A,Division & Hooker,15368,8152,3632,70,70,Westbound,Austin,2025-01-30 20:10:00,70 -853,88364390,259624174,False,3,,True,2025-01-30 20:10:00
20250130 20:06,A,Division & Richmond,2073,8112,3851,70,70,Westbound,Austin,2025-01-30 20:10:00,72 -810,88364389,259624173,False,3,,True,2025-01-30 20:10:00
20250130 20:06,A,Division & Halsted,2048,8152,2815,70,70,Westbound,Austin,2025-01-30 20:10:00,70 -853,88364390,259624174,False,3,,True,2025-01-30 20:10:00
20250130 20:06,A,Division & Humboldt,2074,8112,4272,70,70,Westbound,Austin,2025-01-30 20:10:00,72 -810,88364389,259624173,False,4,,True,2025-01-30 20:10:00
20250130 20:06,A,Division & Keeler,17979,8139,4340,70,70,Westbound,Austin,2025-01-30 20:11:00,70 -816,88364388,259624172,False,4,,True,2025-01-30 20:11:00
20250130 20:06,D,Division & Austin Terminal,1970,8135,3369,70,70,Eastbound,Walton & Dearborn,2025-01-30 20:11:00,70 -856,88364480,259624086,False,4,,True,2025-01-30 20:11:00
20250130 20:06,A,Division & North Branch,15369,8152,5005,70,70,Westbound,Austin,2025-01-30 20:11:00,70 -853,88364390,259624174,False,4,,True,2025-01-30 20:11:00
20250130 20:06,A,Division & Kildare,2086,8139,4860,70,70,Westbound,Austin,2025-01-30 20:11:00,70 -816,88364388,259624172,False,4,,True,2025-01-30 20:11:00
20250130 20:06,A,Division & Cherry,2051,8152,4487,70,70,Westbound,Austin,2025-01-30 20:11:00,70 -853,88364390,259624174,False,4,,True,2025-01-30 20:11:00
20250130 20:06,A,Division & Elston,2053,8152,5873,70,70,Westbound,Austin,2025-01-30 20:12:00,70 -853,88364390,259624174,False,5,,True,2025-01-30 20:12:00
20250130 20:06,A,Division & Kolmar,2089,8139,6545,70,70,Westbound,Austin,2025-01-30 20:12:00,70 -816,88364388,259624172,False,6,,True,2025-01-30 20:12:00
20250130 20:06,A,Division & Spaulding,2076,8112,6155,70,70,Westbound,Austin,2025-01-30 20:12:00,72 -810,88364389,259624173,False,6,,True,2025-01-30 20:12:00
20250130 20:06,A,Division & Kilbourn,15962,8139,6341,70,70,Westbound,Austin,2025-01-30 20:12:00,70 -816,88364388,259624172,False,6,,True,2025-01-30 20:12:00
20250130 20:06,A,Division & Kostner,17980,8139,5688,70,70,Westbound,Austin,2025-01-30 20:12:00,70 -816,88364388,259624172,False,5,,True,2025-01-30 20:12:00
20250130 20:06,A,Division & Kedzie,2075,8112,5658,70,70,Westbound,Austin,2025-01-30 20:12:00,72 -810,88364389,259624173,False,5,,True,2025-01-30 20:12:00
20250130 20:06,A,Division & Noble,2055,8152,6783,70,70,Westbound,Austin,2025-01-30 20:13:00,70 -853,88364390,259624174,False,6,,True,2025-01-30 20:13:00
20250130 20:06,A,Division & Cleaver,2056,8152,7095,70,70,Westbound,Austin,2025-01-30 20:13:00,70 -853,88364390,259624174,False,7,,False,2025-01-30 20:15:00
20250130 20:06,A,4659 W Division,2090,8139,7644,70,70,Westbound,Austin,2025-01-30 20:13:00,70 -816,88364388,259624172,False,6,,True,2025-01-30 20:13:00
20250130 20:06,A,Division & Homan,14571,8112,7002,70,70,Westbound,Austin,2025-01-30 20:13:00,72 -810,88364389,259624173,False,7,,True,2025-01-30 20:13:00
20250130 20:06,A,Division & Central Park,2079,8112,8169,70,70,Westbound,Austin,2025-01-30 20:14:00,72 -810,88364389,259624173,False,8,,True,2025-01-30 20:14:00
20250130 20:06,A,Division & Lamon,2092,8139,8883,70,70,Westbound,Austin,2025-01-30 20:14:00,70 -816,88364388,259624172,False,8,,False,2025-01-30 20:16:00
20250130 20:06,A,Division & Cicero,16095,8139,8360,70,70,Westbound,Austin,2025-01-30 20:14:00,70 -816,88364388,259624172,False,7,,True,2025-01-30 20:14:00
20250130 20:06,A,Division & Lavergne,2093,8139,9555,70,70,Westbound,Austin,2025-01-30 20:15:00,70 -816,88364388,259624172,False,8,,False,2025-01-30 20:17:00
20250130 20:06,A,Division & Grand/Monticello,15042,8112,8772,70,70,Westbound,Austin,2025-01-30 20:15:00,72 -810,88364389,259624173,False,9,,True,2025-01-30 20:15:00
20250130 20:06,D,Walton & Clark,18412,8691,404,70,70,Westbound,Austin,2025-01-30 20:15:00,70 -810,88364391,259624175,False,8,,True,2025-01-30 20:15:00
20250130 20:06,A,Division & Ashland (Blue Line),2059,8152,8086,70,70,Westbound,Austin,2025-01-30 20:15:00,70 -853,88364390,259624174,False,8,,True,2025-01-30 20:15:00
20250130 20:06,A,Clark & Oak,18732,8691,881,70,70,Westbound,Austin,2025-01-30 20:16:00,70 -810,88364391,259624175,False,9,,True,2025-01-30 20:16:00
20250130 20:06,A,Division & Hamlin,17978,8112,9657,70,70,Westbound,Austin,2025-01-30 20:16:00,72 -810,88364389,259624173,False,9,,True,2025-01-30 20:16:00
20250130 20:06,A,Division & Paulina,2060,8152,8905,70,70,Westbound,Austin,2025-01-30 20:16:00,70 -853,88364390,259624174,False,10,,True,2025-01-30 20:16:00
20250130 20:06,A,Division & Leclaire,2094,8139,10210,70,70,Westbound,Austin,2025-01-30 20:16:00,70 -816,88364388,259624172,False,9,,True,2025-01-30 20:16:00
20250130 20:06,A,Division & Springfield,2082,8112,10198,70,70,Westbound,Austin,2025-01-30 20:17:00,72 -810,88364389,259624173,False,10,,True,2025-01-30 20:17:00
20250130 20:06,A,Clark & Maple,1898,8691,1230,70,70,Westbound,Austin,2025-01-30 20:17:00,70 -810,88364391,259624175,False,10,,True,2025-01-30 20:17:00
20250130 20:06,A,Division & Laramie,17185,8139,11014,70,70,Westbound,Austin,2025-01-30 20:17:00,70 -816,88364388,259624172,False,10,,True,2025-01-30 20:17:00
20250130 20:06,A,Division & Lockwood,2096,8139,11567,70,70,Westbound,Austin,2025-01-30 20:17:00,70 -816,88364388,259624172,False,10,,True,2025-01-30 20:17:00
20250130 20:06,A,Division & Wood,2061,8152,9425,70,70,Westbound,Austin,2025-01-30 20:17:00,70 -853,88364390,259624174,False,10,,True,2025-01-30 20:17:00
20250130 20:06,A,Division & Karlov,2084,8112,11530,70,70,Westbound,Austin,2025-01-30 20:18:00,72 -810,88364389,259624173,False,11,,True,2025-01-30 20:18:00
20250130 20:06,A,Division & Clark,2038,8691,2095,70,70,Westbound,Austin,2025-01-30 20:18:00,70 -810,88364391,259624175,False,11,,True,2025-01-30 20:18:00
20250130 20:06,A,Division & Pulaski,2083,8112,10865,70,70,Westbound,Austin,2025-01-30 20:18:00,72 -810,88364389,259624173,False,11,,True,2025-01-30 20:18:00
20250130 20:06,A,Division & Long,17981,8139,12432,70,70,Westbound,Austin,2025-01-30 20:18:00,70 -816,88364388,259624172,False,11,,True,2025-01-30 20:18:00
20250130 20:06,A,Division & Pine,2098,8139,13082,70,70,Westbound,Austin,2025-01-30 20:18:00,70 -816,88364388,259624172,False,11,,True,2025-01-30 20:18:00
20250130 20:06,A,Division & Central,17982,8139,13718,70,70,Westbound,Austin,2025-01-30 20:19:00,70 -816,88364388,259624172,False,12,,True,2025-01-30 20:19:00
20250130 20:06,A,Division & Waller,2100,8139,14257,70,70,Westbound,Austin,2025-01-30 20:19:00,70 -816,88364388,259624172,False,13,,True,2025-01-30 20:19:00
20250130 20:06,A,Division & Damen,2063,8152,10757,70,70,Westbound,Austin,2025-01-30 20:19:00,70 -853,88364390,259624174,False,12,,True,2025-01-30 20:19:00
20250130 20:06,A,Division & Kildare,2086,8112,12854,70,70,Westbound,Austin,2025-01-30 20:19:00,72 -810,88364389,259624173,False,12,,True,2025-01-30 20:19:00
20250130 20:06,A,Division & Hoyne,2064,8152,11429,70,70,Westbound,Austin,2025-01-30 20:19:00,70 -853,88364390,259624174,False,13,,False,2025-01-30 20:21:00
20250130 20:06,A,Division & Keeler,17979,8112,12334,70,70,Westbound,Austin,2025-01-30 20:19:00,72 -810,88364389,259624173,False,12,,True,2025-01-30 20:19:00
20250130 20:06,A,Division & Menard,2101,8139,14898,70,70,Westbound,Austin,2025-01-30 20:20:00,70 -816,88364388,259624172,False,13,,True,2025-01-30 20:20:00
20250130 20:06,A,Division & Kostner,17980,8112,13682,70,70,Westbound,Austin,2025-01-30 20:20:00,72 -810,88364389,259624173,False,13,,True,2025-01-30 20:20:00
20250130 20:06,A,Division & Kilbourn,15962,8112,14335,70,70,Westbound,Austin,2025-01-30 20:20:00,72 -810,88364389,259624173,False,14,,True,2025-01-30 20:20:00
20250130 20:06,A,Division & Wells,15676,8691,2943,70,70,Westbound,Austin,2025-01-30 20:20:00,70 -810,88364391,259624175,False,13,,True,2025-01-30 20:20:00
20250130 20:06,A,Division & Leavitt,18165,8152,12228,70,70,Westbound,Austin,2025-01-30 20:20:00,70 -853,88364390,259624174,False,13,,False,2025-01-30 20:22:00
20250130 20:06,A,300 W Division,2041,8691,3417,70,70,Westbound,Austin,2025-01-30 20:20:00,70 -810,88364391,259624175,False,13,,True,2025-01-30 20:20:00
20250130 20:06,A,Division & Mayfield,2102,8139,15538,70,70,Westbound,Austin,2025-01-30 20:20:00,70 -816,88364388,259624172,False,13,,True,2025-01-30 20:20:00
20250130 20:06,A,Division & Sedgwick,2042,8691,3853,70,70,Westbound,Austin,2025-01-30 20:21:00,70 -810,88364391,259624175,False,14,,True,2025-01-30 20:21:00
20250130 20:06,A,Division & Kolmar,2089,8112,14539,70,70,Westbound,Austin,2025-01-30 20:21:00,72 -810,88364389,259624173,False,14,,True,2025-01-30 20:21:00
20250130 20:06,A,4659 W Division,2090,8112,15638,70,70,Westbound,Austin,2025-01-30 20:21:00,72 -810,88364389,259624173,False,14,,True,2025-01-30 20:21:00
20250130 20:06,A,Division & Oakley,18163,8152,12897,70,70,Westbound,Austin,2025-01-30 20:21:00,70 -853,88364390,259624174,False,14,,False,2025-01-30 20:23:00
20250130 20:06,A,Division & Clybourn,2043,8691,4415,70,70,Westbound,Austin,2025-01-30 20:22:00,70 -810,88364391,259624175,False,15,,True,2025-01-30 20:22:00
20250130 20:06,A,Division & Western,14569,8152,13635,70,70,Westbound,Austin,2025-01-30 20:22:00,70 -853,88364390,259624174,False,15,,False,2025-01-30 20:24:00
20250130 20:06,A,Division & Cicero,16095,8112,16354,70,70,Westbound,Austin,2025-01-30 20:22:00,72 -810,88364389,259624173,False,15,,True,2025-01-30 20:22:00
20250130 20:06,A,Division & Larrabee,2045,8691,5330,70,70,Westbound,Austin,2025-01-30 20:23:00,70 -810,88364391,259624175,False,16,,True,2025-01-30 20:23:00
20250130 20:06,A,Division & Lamon,2092,8112,16877,70,70,Westbound,Austin,2025-01-30 20:23:00,72 -810,88364389,259624173,False,16,,True,2025-01-30 20:23:00
20250130 20:06,A,Division & Lavergne,2093,8112,17549,70,70,Westbound,Austin,2025-01-30 20:23:00,72 -810,88364389,259624173,False,16,,True,2025-01-30 20:23:00
20250130 20:06,A,Division & Rockwell,2069,8152,14774,70,70,Westbound,Austin,2025-01-30 20:23:00,70 -853,88364390,259624174,False,17,,False,2025-01-30 20:26:00
20250130 20:06,A,Division & Campbell,2068,8152,14100,70,70,Westbound,Austin,2025-01-30 20:23:00,70 -853,88364390,259624174,False,16,,False,2025-01-30 20:25:00
20250130 20:06,A,Division & Washtenaw,2070,8152,15450,70,70,Westbound,Austin,2025-01-30 20:24:00,70 -853,88364390,259624174,False,17,,True,2025-01-30 20:24:00
20250130 20:06,A,Division & Leclaire,2094,8112,18204,70,70,Westbound,Austin,2025-01-30 20:24:00,72 -810,88364389,259624173,False,17,,True,2025-01-30 20:24:00
20250130 20:06,A,Division & Halsted,2048,8691,6506,70,70,Westbound,Austin,2025-01-30 20:24:00,70 -810,88364391,259624175,False,17,,True,2025-01-30 20:24:00
20250130 20:06,A,Division & Cherry,2051,8691,8178,70,70,Westbound,Austin,2025-01-30 20:25:00,70 -810,88364391,259624175,False,19,,True,2025-01-30 20:25:00
20250130 20:06,A,Division & Lockwood,2096,8112,19561,70,70,Westbound,Austin,2025-01-30 20:25:00,72 -810,88364389,259624173,False,18,,True,2025-01-30 20:25:00
20250130 20:06,A,Division & Hooker,15368,8691,7323,70,70,Westbound,Austin,2025-01-30 20:25:00,70 -810,88364391,259624175,False,18,,True,2025-01-30 20:25:00
20250130 20:06,A,Division & Francisco,2072,8152,16841,70,70,Westbound,Austin,2025-01-30 20:25:00,70 -853,88364390,259624174,False,19,,False,2025-01-30 20:27:00
20250130 20:06,A,Division & California,14597,8152,16287,70,70,Westbound,Austin,2025-01-30 20:25:00,70 -853,88364390,259624174,False,18,,False,2025-01-30 20:27:00
20250130 20:06,A,Division & Laramie,17185,8112,19008,70,70,Westbound,Austin,2025-01-30 20:25:00,72 -810,88364389,259624173,False,18,,True,2025-01-30 20:26:00
20250130 20:06,A,Division & Pine,2098,8112,21076,70,70,Westbound,Austin,2025-01-30 20:26:00,72 -810,88364389,259624173,False,19,,True,2025-01-30 20:26:00
20250130 20:06,A,Division & Long,17981,8112,20426,70,70,Westbound,Austin,2025-01-30 20:26:00,72 -810,88364389,259624173,False,19,,True,2025-01-30 20:26:00
20250130 20:06,A,Division & Richmond,2073,8152,17180,70,70,Westbound,Austin,2025-01-30 20:26:00,70 -853,88364390,259624174,False,19,,False,2025-01-30 20:28:00
20250130 20:06,A,Division & North Branch,15369,8691,8696,70,70,Westbound,Austin,2025-01-30 20:26:00,70 -810,88364391,259624175,False,19,,True,2025-01-30 20:26:00
20250130 20:06,A,Division & Humboldt,2074,8152,17601,70,70,Westbound,Austin,2025-01-30 20:26:00,70 -853,88364390,259624174,False,19,,False,2025-01-30 20:29:00
20250130 20:06,A,Division & Elston,2053,8691,9564,70,70,Westbound,Austin,2025-01-30 20:26:00,70 -810,88364391,259624175,False,20,,True,2025-01-30 20:26:00
20250130 20:06,A,Division & Central,17982,8112,21712,70,70,Westbound,Austin,2025-01-30 20:27:00,72 -810,88364389,259624173,False,20,,True,2025-01-30 20:27:00
20250130 20:06,A,Division & Waller,2100,8112,22251,70,70,Westbound,Austin,2025-01-30 20:27:00,72 -810,88364389,259624173,False,21,,True,2025-01-30 20:27:00
20250130 20:06,A,Division & Kedzie,2075,8152,18987,70,70,Westbound,Austin,2025-01-30 20:27:00,70 -853,88364390,259624174,False,21,,False,2025-01-30 20:30:00
20250130 20:06,A,Division & Noble,2055,8691,10474,70,70,Westbound,Austin,2025-01-30 20:28:00,70 -810,88364391,259624175,False,21,,True,2025-01-30 20:28:00
20250130 20:06,A,Division & Cleaver,2056,8691,10786,70,70,Westbound,Austin,2025-01-30 20:28:00,70 -810,88364391,259624175,False,21,,True,2025-01-30 20:28:00
20250130 20:06,A,Division & Menard,2101,8112,22892,70,70,Westbound,Austin,2025-01-30 20:28:00,72 -810,88364389,259624173,False,21,,True,2025-01-30 20:28:00
20250130 20:06,A,Division & Spaulding,2076,8152,19484,70,70,Westbound,Austin,2025-01-30 20:28:00,70 -853,88364390,259624174,False,21,,False,2025-01-30 20:31:00
20250130 20:06,A,Division & Mayfield,2102,8112,23532,70,70,Westbound,Austin,2025-01-30 20:28:00,72 -810,88364389,259624173,False,22,,True,2025-01-30 20:28:00
20250130 20:06,A,Division & Homan,14571,8152,20331,70,70,Westbound,Austin,2025-01-30 20:29:00,70 -853,88364390,259624174,False,22,,False,2025-01-30 20:32:00
20250130 20:06,A,Division & Central Park,2079,8152,21498,70,70,Westbound,Austin,2025-01-30 20:30:00,70 -853,88364390,259624174,False,23,,False,2025-01-30 20:33:00
20250130 20:06,A,Division & Ashland (Blue Line),2059,8691,11777,70,70,Westbound,Austin,2025-01-30 20:30:00,70 -810,88364391,259624175,False,23,,True,2025-01-30 20:30:00
20250130 20:06,D,Walton & Clark,18412,1964,8618,70,70,Westbound,Austin,2025-01-30 20:30:00,70 -852,88364392,259624176,False,23,,True,2025-01-30 20:30:00
20250130 20:06,A,Division & Hamlin,17978,8152,22986,70,70,Westbound,Austin,2025-01-30 20:31:00,70 -853,88364390,259624174,False,25,,False,2025-01-30 20:35:00
20250130 20:06,A,Division & Grand/Monticello,15042,8152,22101,70,70,Westbound,Austin,2025-01-30 20:31:00,70 -853,88364390,259624174,False,24,,False,2025-01-30 20:34:00
20250130 20:06,A,Clark & Oak,18732,1964,9095,70,70,Westbound,Austin,2025-01-30 20:31:00,70 -852,88364392,259624176,False,24,,True,2025-01-30 20:31:00
20250130 20:06,D,Division & Austin Terminal,1970,8112,24253,70,70,Eastbound,Pulaski,2025-01-30 20:31:00,72 -810,88383459,262195511,False,24,,True,2025-01-30 20:31:00
20250130 20:06,A,Division & Wood,2061,8691,13116,70,70,Westbound,Austin,2025-01-30 20:31:00,70 -810,88364391,259624175,False,25,,True,2025-01-30 20:31:00
20250130 20:06,A,Division & Paulina,2060,8691,12596,70,70,Westbound,Austin,2025-01-30 20:31:00,70 -810,88364391,259624175,False,24,,True,2025-01-30 20:31:00
20250130 20:06,A,Walton & Clark,18412,8773,12425,22,22,Northbound,Howard,2025-01-30 20:31:00,22 -568,204074,259616886,False,24,,True,2025-01-30 20:31:00
20250130 20:06,A,Clark & Maple,1898,1964,9444,70,70,Westbound,Austin,2025-01-30 20:32:00,70 -852,88364392,259624176,False,25,,True,2025-01-30 20:32:00
20250130 20:06,A,Clark & Oak,18732,8773,12902,22,22,Northbound,Howard,2025-01-30 20:32:00,22 -568,204074,259616886,False,25,,True,2025-01-30 20:32:00
20250130 20:06,D,Division & Austin Terminal,1970,8139,16259,70,70,Eastbound,Walton & Dearborn,2025-01-30 20:32:00,70 -816,88364481,259624087,False,25,,True,2025-01-30 20:32:00
20250130 20:06,A,Division & Springfield,2082,8152,23527,70,70,Westbound,Austin,2025-01-30 20:32:00,70 -853,88364390,259624174,False,25,,False,2025-01-30 20:35:00
20250130 20:06,A,Division & Clark,2038,1964,10309,70,70,Westbound,Austin,2025-01-30 20:33:00,70 -852,88364392,259624176,False,26,,True,2025-01-30 20:33:00
20250130 20:06,A,Clark & Maple,1898,8773,13251,22,22,Northbound,Howard,2025-01-30 20:33:00,22 -568,204074,259616886,False,26,,True,2025-01-30 20:33:00
20250130 20:06,A,Division & Damen,2063,8691,14448,70,70,Westbound,Austin,2025-01-30 20:33:00,70 -810,88364391,259624175,False,27,,True,2025-01-30 20:33:00
20250130 20:06,A,Walton & Clark,18412,4381,14916,22,22,Northbound,Howard,2025-01-30 20:33:00,22 -556,204094,259616885,False,26,,True,2025-01-30 20:33:00
20250130 20:06,A,Division & Pulaski,2083,8152,24194,70,70,Westbound,Austin,2025-01-30 20:33:00,70 -853,88364390,259624174,False,26,,False,2025-01-30 20:36:00
20250130 20:06,A,Division & Karlov,2084,8152,24859,70,70,Westbound,Austin,2025-01-30 20:33:00,70 -853,88364390,259624174,False,27,,False,2025-01-30 20:37:00
20250130 20:06,A,Clark & Oak,18732,4381,15393,22,22,Northbound,Howard,2025-01-30 20:34:00,22 -556,204094,259616885,False,27,,True,2025-01-30 20:34:00
20250130 20:06,A,Division & Kildare,2086,8152,26183,70,70,Westbound,Austin,2025-01-30 20:34:00,70 -853,88364390,259624174,False,28,,False,2025-01-30 20:38:00
20250130 20:06,A,Clark & Maple,1898,4381,15742,22,22,Northbound,Howard,2025-01-30 20:34:00,22 -556,204094,259616885,False,28,,True,2025-01-30 20:34:00
20250130 20:06,A,Division & Hoyne,2064,8691,15120,70,70,Westbound,Austin,2025-01-30 20:34:00,70 -810,88364391,259624175,False,27,,True,2025-01-30 20:34:00
20250130 20:06,A,Division & Keeler,17979,8152,25663,70,70,Westbound,Austin,2025-01-30 20:34:00,70 -853,88364390,259624174,False,27,,False,2025-01-30 20:37:00
20250130 20:06,A,Division & Wells,15676,1964,11157,70,70,Westbound,Austin,2025-01-30 20:35:00,70 -852,88364392,259624176,False,28,,True,2025-01-30 20:35:00
20250130 20:06,A,300 W Division,2041,1964,11631,70,70,Westbound,Austin,2025-01-30 20:35:00,70 -852,88364392,259624176,False,28,,True,2025-01-30 20:35:00
20250130 20:06,A,Division & Sedgwick,2042,1964,12067,70,70,Westbound,Austin,2025-01-30 20:36:00,70 -852,88364392,259624176,False,29,,True,2025-01-30 20:36:00
20250130 20:35,A,Division & Pulaski,2083,8152,825,70,70,Westbound,Austin,2025-01-30 20:36:00,70 -853,88364390,259624174,False,DUE,,True,2025-01-30 20:36:00
20250130 20:36,A,Division & Oakley,18163,8691,669,70,70,Westbound,Austin,2025-01-30 20:36:00,70 -810,88364391,259624175,False,DUE,,True,2025-01-30 20:36:00
20250130 20:35,A,Division & Sedgwick,2042,1964,384,70,70,Westbound,Austin,2025-01-30 20:36:00,70 -852,88364392,259624176,False,DUE,,True,2025-01-30 20:36:00
20250130 20:35,A,Division & Clybourn,2043,1964,946,70,70,Westbound,Austin,2025-01-30 20:37:00,70 -852,88364392,259624176,False,DUE,,True,2025-01-30 20:37:00
20250130 20:35,A,Division & Karlov,2084,8152,1490,70,70,Westbound,Austin,2025-01-30 20:37:00,70 -853,88364390,259624174,False,DUE,,True,2025-01-30 20:37:00
20250130 20:36,A,Division & Western,14569,8691,1407,70,70,Westbound,Austin,2025-01-30 20:38:00,70 -810,88364391,259624175,False,2,,True,2025-01-30 20:38:00
20250130 20:36,A,Division & Campbell,2068,8691,1872,70,70,Westbound,Austin,2025-01-30 20:38:00,70 -810,88364391,259624175,False,2,,True,2025-01-30 20:38:00
20250130 20:35,A,Division & Kildare,2086,8152,2814,70,70,Westbound,Austin,2025-01-30 20:38:00,70 -853,88364390,259624174,False,2,,True,2025-01-30 20:38:00
20250130 20:35,A,Division & Larrabee,2045,1964,1861,70,70,Westbound,Austin,2025-01-30 20:38:00,70 -852,88364392,259624176,False,2,,True,2025-01-30 20:38:00
20250130 20:35,A,Division & Keeler,17979,8152,2294,70,70,Westbound,Austin,2025-01-30 20:38:00,70 -853,88364390,259624174,False,DUE,,True,2025-01-30 20:38:00
20250130 20:35,A,Division & Kilbourn,15962,8152,4295,70,70,Westbound,Austin,2025-01-30 20:39:00,70 -853,88364390,259624174,False,3,,True,2025-01-30 20:39:00
20250130 20:35,A,Division & Kolmar,2089,8152,4499,70,70,Westbound,Austin,2025-01-30 20:39:00,70 -853,88364390,259624174,False,3,,True,2025-01-30 20:39:00
20250130 20:35,A,Division & Halsted,2048,1964,3037,70,70,Westbound,Austin,2025-01-30 20:39:00,70 -852,88364392,259624176,False,3,,True,2025-01-30 20:39:00
20250130 20:35,A,Division & Kostner,17980,8152,3642,70,70,Westbound,Austin,2025-01-30 20:39:00,70 -853,88364390,259624174,False,3,,True,2025-01-30 20:39:00
20250130 20:36,A,Division & Rockwell,2069,8691,2546,70,70,Westbound,Austin,2025-01-30 20:39:00,70 -810,88364391,259624175,False,3,,True,2025-01-30 20:39:00
20250130 20:35,A,4659 W Division,2090,8152,5598,70,70,Westbound,Austin,2025-01-30 20:40:00,70 -853,88364390,259624174,False,4,,True,2025-01-30 20:40:00
20250130 20:36,A,Division & Washtenaw,2070,8691,3222,70,70,Westbound,Austin,2025-01-30 20:40:00,70 -810,88364391,259624175,False,3,,True,2025-01-30 20:40:00
20250130 20:35,A,Division & Hooker,15368,1964,3854,70,70,Westbound,Austin,2025-01-30 20:40:00,70 -852,88364392,259624176,False,4,,True,2025-01-30 20:40:00
20250130 20:35,A,Division & Cherry,2051,1964,4709,70,70,Westbound,Austin,2025-01-30 20:40:00,70 -852,88364392,259624176,False,4,,True,2025-01-30 20:40:00
20250130 20:35,A,Division & Lamon,2092,8152,6837,70,70,Westbound,Austin,2025-01-30 20:41:00,70 -853,88364390,259624174,False,5,,True,2025-01-30 20:41:00
20250130 20:36,A,Division & California,14597,8691,4059,70,70,Westbound,Austin,2025-01-30 20:41:00,70 -810,88364391,259624175,False,4,,True,2025-01-30 20:41:00
20250130 20:35,A,Division & Cicero,16095,8152,6314,70,70,Westbound,Austin,2025-01-30 20:41:00,70 -853,88364390,259624174,False,5,,True,2025-01-30 20:41:00
