tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250125 19:27,A,Grand & Springfield,811,8414,3925,65,65,Westbound,Nordica,2025-01-25 19:30:00,65 -804,1021933,259644018,False,2,,True,2025-01-25 19:30:00
20250125 19:27,A,Fullerton & Grand,15517,8425,3976,74,74,Westbound,Grand/Nordica,2025-01-25 19:30:00,74 -854,22224638,259645400,False,2,,True,2025-01-25 19:30:00
20250125 19:27,A,Grand & McClurg,589,8615,1844,65,65,Westbound,Nordica,2025-01-25 19:30:00,65 -801,1021920,259644020,False,2,,True,2025-01-25 19:30:00
20250125 19:27,A,Grand & Noble,782,8553,4294,65,65,Westbound,Nordica,2025-01-25 19:31:00,65 -807,1021921,259644019,False,3,,False,2025-01-25 19:33:00
20250125 19:27,A,Grand & Ogden,781,8553,3386,65,65,Westbound,Nordica,2025-01-25 19:31:00,65 -807,1021921,259644019,False,3,,True,2025-01-25 19:31:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,8615,2384,65,65,Westbound,Nordica,2025-01-25 19:31:00,65 -801,1021920,259644020,False,4,,True,2025-01-25 19:31:00
20250125 19:27,A,Grand & Streeter,759,8151,875,66,66,Westbound,Austin,2025-01-25 19:31:00,66 -853,1078429,259644344,True,DLY,,True,2025-01-25 19:31:00
20250125 19:27,A,Grand & Normandy ,840,8425,4771,74,74,Westbound,Grand/Nordica,2025-01-25 19:31:00,74 -854,22224638,259645400,False,3,,True,2025-01-25 19:31:00
20250125 19:27,A,Grand & Peshtigo,760,1195,1575,29,29,Southbound,95th Red Line,2025-01-25 19:31:00,29 -167,673,259639608,False,3,,True,2025-01-25 19:31:00
20250125 19:27,A,Grand & Armour,783,8553,5200,65,65,Westbound,Nordica,2025-01-25 19:32:00,65 -807,1021921,259644019,False,4,,False,2025-01-25 19:34:00
20250125 19:27,A,Grand & St. Clair,761,8615,3048,65,65,Westbound,Nordica,2025-01-25 19:32:00,65 -801,1021920,259644020,False,5,,True,2025-01-25 19:32:00
20250125 19:27,A,Grand & Ashland,784,8553,5625,65,65,Westbound,Nordica,2025-01-25 19:32:00,65 -807,1021921,259644019,False,5,,False,2025-01-25 19:34:00
20250125 19:27,A,Grand & McClurg,589,1195,2228,29,29,Southbound,95th Red Line,2025-01-25 19:32:00,29 -167,673,259639608,False,4,,True,2025-01-25 19:32:00
20250125 19:27,A,Grand & Oak Park,14809,8425,5615,74,74,Westbound,Grand/Nordica,2025-01-25 19:32:00,74 -854,22224638,259645400,False,4,,True,2025-01-25 19:32:00
20250125 19:27,A,Grand & Peshtigo,760,8151,1810,66,66,Westbound,Austin,2025-01-25 19:32:00,66 -853,1078429,259644344,True,DLY,,True,2025-01-25 19:32:00
20250125 19:27,A,Grand & New England ,842,8425,6113,74,74,Westbound,Grand/Nordica,2025-01-25 19:32:00,74 -854,22224638,259645400,False,5,,True,2025-01-25 19:32:00
20250125 19:27,A,Grand & Pulaski,812,8414,4695,65,65,Westbound,Nordica,2025-01-25 19:32:00,65 -804,1021933,259644018,False,4,,True,2025-01-25 19:32:00
20250125 19:27,A,Grand & McClurg,589,8151,2463,66,66,Westbound,Austin,2025-01-25 19:33:00,66 -853,1078429,259644344,True,DLY,,True,2025-01-25 19:33:00
20250125 19:27,A,Grand & Karlov,813,8414,5474,65,65,Westbound,Nordica,2025-01-25 19:33:00,65 -804,1021933,259644018,False,5,,True,2025-01-25 19:33:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,1195,2768,29,29,Southbound,95th Red Line,2025-01-25 19:33:00,29 -167,673,259639608,False,5,,True,2025-01-25 19:33:00
20250125 19:27,A,Grand & Keeler,814,8414,6229,65,65,Westbound,Nordica,2025-01-25 19:33:00,65 -804,1021933,259644018,False,6,,True,2025-01-25 19:33:00
20250125 19:27,A,Grand & Wolcott,787,8553,7633,65,65,Westbound,Nordica,2025-01-25 19:33:00,65 -807,1021921,259644019,False,6,,False,2025-01-25 19:36:00
20250125 19:27,A,Grand & Wood,786,8553,6965,65,65,Westbound,Nordica,2025-01-25 19:33:00,65 -807,1021921,259644019,False,6,,False,2025-01-25 19:36:00
20250125 19:27,A,Grand & Paulina,785,8553,6312,65,65,Westbound,Nordica,2025-01-25 19:33:00,65 -807,1021921,259644019,False,6,,False,2025-01-25 19:36:00
20250125 19:27,A,Grand & Sayre,844,8425,6946,74,74,Westbound,Grand/Nordica,2025-01-25 19:33:00,74 -854,22224638,259645400,False,6,,True,2025-01-25 19:33:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,8151,3003,66,66,Westbound,Austin,2025-01-25 19:34:00,66 -853,1078429,259644344,True,DLY,,True,2025-01-25 19:34:00
20250125 19:27,A,Grand & Kildare,815,8414,6974,65,65,Westbound,Nordica,2025-01-25 19:34:00,65 -804,1021933,259644018,False,6,,True,2025-01-25 19:34:00
20250125 19:27,A,Grand & St. Clair,761,1195,3432,29,29,Southbound,95th Red Line,2025-01-25 19:34:00,29 -167,673,259639608,False,6,,True,2025-01-25 19:34:00
20250125 19:27,A,Grand & Damen,18669,8553,8426,65,65,Westbound,Nordica,2025-01-25 19:34:00,65 -807,1021921,259644019,False,6,,False,2025-01-25 19:36:00
20250125 19:27,A,Grand & Hoyne,789,8553,8944,65,65,Westbound,Nordica,2025-01-25 19:34:00,65 -807,1021921,259644019,False,7,,False,2025-01-25 19:37:00
20250125 19:27,A,Grand & Rush,16028,8615,3923,65,65,Westbound,Nordica,2025-01-25 19:34:00,65 -801,1021920,259644020,False,6,,True,2025-01-25 19:34:00
20250125 19:27,D,Grand & Nordica Terminal,668,2000,2881,65,65,Eastbound,Pulaski,2025-01-25 19:34:00,65 -809,1021988,259643949,False,6,,True,2025-01-25 19:34:00
20250125 19:27,A,Grand & Rush,16028,1195,4307,29,29,Southbound,95th Red Line,2025-01-25 19:35:00,29 -167,673,259639608,False,8,,True,2025-01-25 19:35:00
20250125 19:27,A,Grand & Laramie,3883,8571,7710,73,73,Westbound,Laramie,2025-01-25 19:35:00,73 -851,59,259645330,False,8,,True,2025-01-25 19:35:00
20250125 19:27,A,Grand & Kostner,817,8414,7872,65,65,Westbound,Nordica,2025-01-25 19:35:00,65 -804,1021933,259644018,False,8,,True,2025-01-25 19:35:00
20250125 19:27,A,Grand & Leavitt,790,8553,9601,65,65,Westbound,Nordica,2025-01-25 19:35:00,65 -807,1021921,259644019,False,7,,False,2025-01-25 19:38:00
20250125 19:27,A,Grand & Kilbourn,818,8414,8442,65,65,Westbound,Nordica,2025-01-25 19:35:00,65 -804,1021933,259644018,False,8,,True,2025-01-25 19:35:00
20250125 19:27,A,Grand & Oakley,791,8553,10271,65,65,Westbound,Nordica,2025-01-25 19:35:00,65 -807,1021921,259644019,False,8,,False,2025-01-25 19:38:00
20250125 19:27,A,Grand & Kenton ,819,8414,8975,65,65,Westbound,Nordica,2025-01-25 19:35:00,65 -804,1021933,259644018,False,8,,True,2025-01-25 19:35:00
20250125 19:27,D,Grand & Nordica Terminal,668,8721,155,65,65,Eastbound,Navy Pier,2025-01-25 19:36:00,65 -803,1021927,259643950,False,8,,True,2025-01-25 19:36:00
20250125 19:27,A,4700 W Grand,820,8414,9859,65,65,Westbound,Nordica,2025-01-25 19:36:00,65 -804,1021933,259644018,False,8,,True,2025-01-25 19:36:00
20250125 19:27,A,Grand & Western,15340,8553,11158,65,65,Westbound,Nordica,2025-01-25 19:36:00,65 -807,1021921,259644019,False,9,,False,2025-01-25 19:39:00
20250125 19:27,A,Grand & State (Red Line),764,8615,4527,65,65,Westbound,Nordica,2025-01-25 19:36:00,65 -801,1021920,259644020,False,8,,True,2025-01-25 19:36:00
20250125 19:27,A,Grand & Campbell,15338,8553,11980,65,65,Westbound,Nordica,2025-01-25 19:37:00,65 -807,1021921,259644019,False,9,,False,2025-01-25 19:41:00
20250125 19:27,A,Grand & Washtenaw,796,8553,13274,65,65,Westbound,Nordica,2025-01-25 19:37:00,65 -807,1021921,259644019,False,10,,False,2025-01-25 19:42:00
20250125 19:27,A,Grand & Cicero,821,8414,10748,65,65,Westbound,Nordica,2025-01-25 19:37:00,65 -804,1021933,259644018,False,9,,False,2025-01-25 19:39:00
20250125 19:27,A,Grand & Dearborn,765,8615,4953,65,65,Westbound,Nordica,2025-01-25 19:37:00,65 -801,1021920,259644020,False,9,,True,2025-01-25 19:37:00
20250125 19:27,A,Grand & Rockwell,794,8553,12499,65,65,Westbound,Nordica,2025-01-25 19:37:00,65 -807,1021921,259644019,False,9,,False,2025-01-25 19:41:00
20250125 19:27,A,Grand & Clark,766,8615,5357,65,65,Westbound,Nordica,2025-01-25 19:37:00,65 -801,1021920,259644020,False,10,,True,2025-01-25 19:37:00
20250125 19:27,A,Grand & Chicago,798,8553,14807,65,65,Westbound,Nordica,2025-01-25 19:38:00,65 -807,1021921,259644019,False,11,,False,2025-01-25 19:43:00
20250125 19:27,A,Grand & California,797,8553,13998,65,65,Westbound,Nordica,2025-01-25 19:38:00,65 -807,1021921,259644019,False,10,,False,2025-01-25 19:42:00
20250125 19:27,A,Grand & Lamon,822,8414,11855,65,65,Westbound,Nordica,2025-01-25 19:38:00,65 -804,1021933,259644018,False,10,,False,2025-01-25 19:40:00
20250125 19:27,A,Grand & Streeter,759,8501,728,66,66,Westbound,Austin,2025-01-25 19:38:00,66 -809,1078430,259644345,False,11,,True,2025-01-25 19:38:00
20250125 19:27,A,Grand & Streeter,759,1168,6537,124,124,Westbound,Ogilvie & Union Stations,2025-01-25 19:39:00,124 -251,1033087,259637288,False,11,,True,2025-01-25 19:39:00
20250125 19:27,A,Grand & Franklin,769,8615,6570,65,65,Westbound,Nordica,2025-01-25 19:39:00,65 -801,1021920,259644020,False,12,,True,2025-01-25 19:39:00
20250125 19:27,A,Grand & Leclaire/Armitage,823,8414,12967,65,65,Westbound,Nordica,2025-01-25 19:39:00,65 -804,1021933,259644018,False,11,,False,2025-01-25 19:41:00
20250125 19:27,A,Grand & Sacramento,800,8553,15978,65,65,Westbound,Nordica,2025-01-25 19:39:00,65 -807,1021921,259644019,False,12,,False,2025-01-25 19:44:00
20250125 19:27,A,Grand & Kingsbury,771,8615,7818,65,65,Westbound,Nordica,2025-01-25 19:40:00,65 -801,1021920,259644020,False,13,,True,2025-01-25 19:40:00
20250125 19:27,A,Grand & Laramie,3883,8414,13966,65,65,Westbound,Nordica,2025-01-25 19:40:00,65 -804,1021933,259644018,False,13,,False,2025-01-25 19:42:00
20250125 19:27,A,Grand & Peshtigo,760,1168,7472,124,124,Westbound,Ogilvie & Union Stations,2025-01-25 19:40:00,124 -251,1033087,259637288,False,13,,True,2025-01-25 19:40:00
20250125 19:27,A,Grand & Kedzie,802,8553,17057,65,65,Westbound,Nordica,2025-01-25 19:40:00,65 -807,1021921,259644019,False,13,,False,2025-01-25 19:45:00
20250125 19:27,A,Grand & Peshtigo,760,8501,1663,66,66,Westbound,Austin,2025-01-25 19:40:00,66 -809,1078430,259644345,False,12,,True,2025-01-25 19:40:00
20250125 19:27,A,Grand & Homan,18377,8553,18708,65,65,Westbound,Nordica,2025-01-25 19:41:00,65 -807,1021921,259644019,False,14,,False,2025-01-25 19:46:00
20250125 19:27,A,530 W Grand,772,8615,8576,65,65,Westbound,Nordica,2025-01-25 19:41:00,65 -801,1021920,259644020,False,13,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & McClurg,589,1168,8125,124,124,Westbound,Ogilvie & Union Stations,2025-01-25 19:41:00,124 -251,1033087,259637288,False,14,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & Augusta,18376,8553,17843,65,65,Westbound,Nordica,2025-01-25 19:41:00,65 -807,1021921,259644019,False,13,,False,2025-01-25 19:46:00
20250125 19:27,A,Grand & Thomas,805,8553,19325,65,65,Westbound,Nordica,2025-01-25 19:41:00,65 -807,1021921,259644019,False,14,,False,2025-01-25 19:46:00
20250125 19:27,A,Grand & Normandy ,840,8418,14611,74,74,Westbound,Grand/Nordica,2025-01-25 19:41:00,74 -809,22224639,259645401,False,14,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & Desplaines,15672,8615,9126,65,65,Westbound,Nordica,2025-01-25 19:41:00,65 -801,1021920,259644020,False,14,,True,2025-01-25 19:41:00
20250125 19:27,A,Fullerton & Grand,15517,8418,13816,74,74,Westbound,Grand/Nordica,2025-01-25 19:41:00,74 -809,22224639,259645401,False,13,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,8501,2856,66,66,Westbound,Austin,2025-01-25 19:41:00,66 -809,1078430,259644345,False,14,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & Lockwood ,826,8414,14494,65,65,Westbound,Nordica,2025-01-25 19:41:00,65 -804,1021933,259644018,False,14,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & McClurg,589,8501,2316,66,66,Westbound,Austin,2025-01-25 19:41:00,66 -809,1078430,259644345,False,13,,True,2025-01-25 19:41:00
20250125 19:27,A,Grand & Division,808,8553,20510,65,65,Westbound,Nordica,2025-01-25 19:42:00,65 -807,1021921,259644019,False,15,,False,2025-01-25 19:48:00
20250125 19:27,A,Grand & Oak Park,14809,8418,15455,74,74,Westbound,Grand/Nordica,2025-01-25 19:42:00,74 -809,22224639,259645401,False,15,,True,2025-01-25 19:42:00
20250125 19:27,A,5500 W Grand,828,8414,15831,65,65,Westbound,Nordica,2025-01-25 19:42:00,65 -804,1021933,259644018,False,14,,True,2025-01-25 19:42:00
20250125 19:27,A,Grand & Long,15450,8414,15421,65,65,Westbound,Nordica,2025-01-25 19:42:00,65 -804,1021933,259644018,False,14,,True,2025-01-25 19:42:00
20250125 19:27,D,Grand & Nordica Terminal,668,8425,7714,74,74,Eastbound,Halsted,2025-01-25 19:42:00,74 -854,22224660,259645501,False,14,,True,2025-01-25 19:42:00
20250125 19:27,A,Grand & Major,830,8414,17246,65,65,Westbound,Nordica,2025-01-25 19:43:00,65 -804,1021933,259644018,False,16,,False,2025-01-25 19:45:00
20250125 19:27,A,Grand & Central ,829,8414,16733,65,65,Westbound,Nordica,2025-01-25 19:43:00,65 -804,1021933,259644018,False,15,,False,2025-01-25 19:45:00
20250125 19:27,A,Grand & Lawndale,809,8553,21191,65,65,Westbound,Nordica,2025-01-25 19:43:00,65 -807,1021921,259644019,False,15,,False,2025-01-25 19:48:00
20250125 19:27,A,Grand & Sacramento,800,1169,9002,52,52,Southbound,63rd Place,2025-01-25 19:43:00,52 -205,636,259641728,False,15,,True,2025-01-25 19:43:00
20250125 19:27,A,Grand & New England ,842,8418,15953,74,74,Westbound,Grand/Nordica,2025-01-25 19:43:00,74 -809,22224639,259645401,False,15,,True,2025-01-25 19:43:00
20250125 19:27,D,Navy Pier Terminal,14162,8619,1817,65,65,Westbound,Nordica,2025-01-25 19:43:00,65 -810,1021919,259644021,False,15,,True,2025-01-25 19:43:00
20250125 19:27,A,Grand & Streeter,759,8006,693,29,29,Southbound,95th Red Line,2025-01-25 19:43:00,29 -163,672,259639451,False,15,,True,2025-01-25 19:43:00
20250125 19:27,A,Grand & Milwaukee (Blue Line),14774,8615,10075,65,65,Westbound,Nordica,2025-01-25 19:43:00,65 -801,1021920,259644020,False,16,,True,2025-01-25 19:43:00
20250125 19:27,A,Grand & Hamlin,15557,8553,21931,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -807,1021921,259644019,False,16,,False,2025-01-25 19:49:00
20250125 19:27,A,Grand & Springfield,811,8553,22527,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -807,1021921,259644019,False,16,,False,2025-01-25 19:49:00
20250125 19:27,A,Grand & Menard,15337,8414,18066,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -804,1021933,259644018,False,16,,False,2025-01-25 19:46:00
20250125 19:27,A,Grand & Morgan,15174,8615,11267,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -801,1021920,259644020,False,17,,True,2025-01-25 19:44:00
20250125 19:27,A,Grand & Aberdeen,778,8615,11763,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -801,1021920,259644020,False,17,,True,2025-01-25 19:44:00
20250125 19:27,A,Grand & Peoria,776,8615,10509,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -801,1021920,259644020,False,16,,True,2025-01-25 19:44:00
20250125 19:27,A,Grand & Sayre,844,8418,16786,74,74,Westbound,Grand/Nordica,2025-01-25 19:44:00,74 -809,22224639,259645401,False,16,,True,2025-01-25 19:44:00
20250125 19:27,A,Grand & Marmora,832,8414,18614,65,65,Westbound,Nordica,2025-01-25 19:44:00,65 -804,1021933,259644018,False,17,,False,2025-01-25 19:46:00
20250125 19:27,A,Grand & Streeter,759,8619,2580,65,65,Westbound,Nordica,2025-01-25 19:45:00,65 -810,1021919,259644021,False,17,,True,2025-01-25 19:45:00
20250125 19:27,A,Grand & Racine,780,8615,12508,65,65,Westbound,Nordica,2025-01-25 19:45:00,65 -801,1021920,259644020,False,17,,True,2025-01-25 19:45:00
20250125 19:27,A,Grand & Peshtigo,760,8006,1628,29,29,Southbound,95th Red Line,2025-01-25 19:45:00,29 -163,672,259639451,False,17,,True,2025-01-25 19:45:00
20250125 19:27,A,Grand & Austin,833,8414,19296,65,65,Westbound,Nordica,2025-01-25 19:45:00,65 -804,1021933,259644018,False,18,,False,2025-01-25 19:48:00
20250125 19:27,A,Grand & Ogden,781,8615,12933,65,65,Westbound,Nordica,2025-01-25 19:46:00,65 -801,1021920,259644020,False,18,,True,2025-01-25 19:46:00
20250125 19:27,A,Grand & Noble,782,8615,13841,65,65,Westbound,Nordica,2025-01-25 19:46:00,65 -801,1021920,259644020,False,19,,True,2025-01-25 19:46:00
20250125 19:27,A,Grand & Pulaski,812,8553,23297,65,65,Westbound,Nordica,2025-01-25 19:46:00,65 -807,1021921,259644019,False,18,,False,2025-01-25 19:52:00
20250125 19:27,A,Grand & Streeter,759,8119,4650,66,66,Westbound,Austin,2025-01-25 19:46:00,66 -803,1078431,259644346,False,18,,True,2025-01-25 19:46:00
20250125 19:27,A,Grand & Meade,834,8414,19986,65,65,Westbound,Nordica,2025-01-25 19:46:00,65 -804,1021933,259644018,False,18,,False,2025-01-25 19:48:00
20250125 19:27,A,Grand & Peshtigo,760,8619,3515,65,65,Westbound,Nordica,2025-01-25 19:46:00,65 -810,1021919,259644021,False,19,,True,2025-01-25 19:46:00
20250125 19:27,A,Grand & McClurg,589,8006,2281,29,29,Southbound,95th Red Line,2025-01-25 19:46:00,29 -163,672,259639451,False,18,,True,2025-01-25 19:46:00
20250125 19:27,A,Grand & Armour,783,8615,14747,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -801,1021920,259644020,False,19,,True,2025-01-25 19:47:00
20250125 19:27,A,Grand & Peshtigo,760,8119,5585,66,66,Westbound,Austin,2025-01-25 19:47:00,66 -803,1078431,259644346,False,20,,True,2025-01-25 19:47:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,8006,2821,29,29,Southbound,95th Red Line,2025-01-25 19:47:00,29 -163,672,259639451,False,19,,True,2025-01-25 19:47:00
20250125 19:27,A,Grand & McClurg,589,8619,4168,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -810,1021919,259644021,False,19,,True,2025-01-25 19:47:00
20250125 19:27,A,Grand & Karlov,813,8553,24076,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -807,1021921,259644019,False,19,,False,2025-01-25 19:53:00
20250125 19:27,A,Grand & Keeler,814,8553,24831,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -807,1021921,259644019,False,20,,False,2025-01-25 19:54:00
20250125 19:27,A,Grand & Melvina,15335,8414,20862,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -804,1021933,259644018,False,19,,False,2025-01-25 19:50:00
20250125 19:27,A,Grand & Mobile,836,8414,21360,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -804,1021933,259644018,False,20,,False,2025-01-25 19:50:00
20250125 19:27,A,Grand & Ashland,784,8615,15172,65,65,Westbound,Nordica,2025-01-25 19:47:00,65 -801,1021920,259644020,False,20,,False,2025-01-25 19:49:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,8619,4708,65,65,Westbound,Nordica,2025-01-25 19:48:00,65 -810,1021919,259644021,False,21,,True,2025-01-25 19:48:00
20250125 19:27,A,Grand & St. Clair,761,8006,3485,29,29,Southbound,95th Red Line,2025-01-25 19:48:00,29 -163,672,259639451,False,20,,True,2025-01-25 19:48:00
20250125 19:27,A,Grand & McClurg,589,8119,6238,66,66,Westbound,Austin,2025-01-25 19:48:00,66 -803,1078431,259644346,False,21,,True,2025-01-25 19:48:00
20250125 19:27,A,Grand & Paulina,785,8615,15859,65,65,Westbound,Nordica,2025-01-25 19:48:00,65 -801,1021920,259644020,False,21,,True,2025-01-25 19:48:00
20250125 19:27,A,Grand & Wood,786,8615,16512,65,65,Westbound,Nordica,2025-01-25 19:48:00,65 -801,1021920,259644020,False,21,,True,2025-01-25 19:48:00
20250125 19:27,A,Grand & Wolcott,787,8615,17180,65,65,Westbound,Nordica,2025-01-25 19:48:00,65 -801,1021920,259644020,False,21,,True,2025-01-25 19:48:00
20250125 19:27,A,Grand & Narragansett,837,8414,22083,65,65,Westbound,Nordica,2025-01-25 19:48:00,65 -804,1021933,259644018,False,21,,False,2025-01-25 19:51:00
20250125 19:27,A,Grand & Kildare,815,8553,25576,65,65,Westbound,Nordica,2025-01-25 19:48:00,65 -807,1021921,259644019,False,20,,False,2025-01-25 19:54:00
20250125 19:27,A,Grand & St. Clair,761,8619,5372,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -810,1021919,259644021,False,22,,True,2025-01-25 19:49:00
20250125 19:27,A,Grand & Fairbanks/Columbus,590,8119,6778,66,66,Westbound,Austin,2025-01-25 19:49:00,66 -803,1078431,259644346,False,21,,True,2025-01-25 19:49:00
20250125 19:27,A,Fullerton & Grand,15517,8722,21227,74,74,Westbound,Grand/Nordica,2025-01-25 19:49:00,74 -806,22224640,259645402,False,22,,True,2025-01-25 19:49:00
20250125 19:27,A,Grand & Natchez,838,8414,22669,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -804,1021933,259644018,False,21,,False,2025-01-25 19:52:00
20250125 19:27,A,Grand & Rush,16028,8006,4360,29,29,Southbound,95th Red Line,2025-01-25 19:49:00,29 -163,672,259639451,False,22,,True,2025-01-25 19:49:00
20250125 19:27,A,Grand & Kenton ,819,8553,27577,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -807,1021921,259644019,False,21,,False,2025-01-25 19:56:00
20250125 19:27,A,Grand & Kilbourn,818,8553,27044,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -807,1021921,259644019,False,21,,False,2025-01-25 19:56:00
20250125 19:27,A,Grand & Hoyne,789,8615,18491,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -801,1021920,259644020,False,22,,True,2025-01-25 19:49:00
20250125 19:27,A,4700 W Grand,820,8553,28461,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -807,1021921,259644019,False,22,,False,2025-01-25 19:56:00
20250125 19:27,A,Fullerton & Grand,15517,8414,23368,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -804,1021933,259644018,False,22,,False,2025-01-25 19:52:00
20250125 19:27,A,Grand & Damen,18669,8615,17973,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -801,1021920,259644020,False,21,,True,2025-01-25 19:49:00
20250125 19:27,A,Grand & Kostner,817,8553,26474,65,65,Westbound,Nordica,2025-01-25 19:49:00,65 -807,1021921,259644019,False,21,,False,2025-01-25 19:56:00
20250125 19:27,A,Grand & Oakley,791,8615,19818,65,65,Westbound,Nordica,2025-01-25 19:50:00,65 -801,1021920,259644020,False,22,,True,2025-01-25 19:50:00
20250125 19:27,A,Grand & Leavitt,790,8615,19148,65,65,Westbound,Nordica,2025-01-25 19:50:00,65 -801,1021920,259644020,False,22,,True,2025-01-25 19:50:00
20250125 19:27,A,Grand & Cicero,821,8553,29350,65,65,Westbound,Nordica,2025-01-25 19:50:00,65 -807,1021921,259644019,False,23,,False,2025-01-25 19:57:00
20250125 19:27,A,Grand & Normandy ,840,8722,22022,74,74,Westbound,Grand/Nordica,2025-01-25 19:50:00,74 -806,22224640,259645402,False,23,,True,2025-01-25 19:50:00
20250125 19:27,A,Grand & Normandy ,840,8414,24163,65,65,Westbound,Nordica,2025-01-25 19:50:00,65 -804,1021933,259644018,False,23,,False,2025-01-25 19:53:00
20250125 19:27,A,Grand & Campbell,15338,8615,21527,65,65,Westbound,Nordica,2025-01-25 19:51:00,65 -801,1021920,259644020,False,24,,False,2025-01-25 19:53:00
20250125 19:27,A,Grand & Western,15340,8615,20705,65,65,Westbound,Nordica,2025-01-25 19:51:00,65 -801,1021920,259644020,False,23,,True,2025-01-25 19:51:00
20250125 19:27,A,Grand & Oak Park,14809,8722,22866,74,74,Westbound,Grand/Nordica,2025-01-25 19:51:00,74 -806,22224640,259645402,False,24,,True,2025-01-25 19:27:00
