tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250129 17:56,A,Division & Damen,2063,1075,2768,70,70,Westbound,Austin,2025-01-29 18:01:00,70 -807,88364380,259624165,False,5,,True,2025-01-29 18:01:00
20250129 17:56,A,Division & Cicero,16095,8615,5444,70,70,Westbound,Austin,2025-01-29 18:01:00,70 -806,88364377,259624162,False,4,,True,2025-01-29 18:01:00
20250129 17:56,A,Division & Hoyne,2064,1075,3440,70,70,Westbound,Austin,2025-01-29 18:02:00,70 -807,88364380,259624165,False,5,,True,2025-01-29 18:02:00
20250129 17:56,A,Division & Kedzie,2075,8184,4798,70,70,Westbound,Austin,2025-01-29 18:02:00,70 -801,88364379,259624164,False,5,,True,2025-01-29 18:02:00
20250129 17:56,A,Division & Lavergne,2093,8615,6639,70,70,Westbound,Austin,2025-01-29 18:02:00,70 -806,88364377,259624162,False,6,,True,2025-01-29 18:02:00
20250129 17:56,A,Division & Lamon,2092,8615,5967,70,70,Westbound,Austin,2025-01-29 18:02:00,70 -806,88364377,259624162,False,5,,True,2025-01-29 18:02:00
20250129 17:56,A,Division & Clybourn,2043,2011,2259,70,70,Westbound,Austin,2025-01-29 18:02:00,70 -853,88364381,259624166,False,5,,True,2025-01-29 18:02:00
20250129 17:56,A,Division & Spaulding,2076,8184,5295,70,70,Westbound,Austin,2025-01-29 18:02:00,70 -801,88364379,259624164,False,5,,True,2025-01-29 18:02:00
20250129 17:56,A,Division & Leclaire,2094,8615,7294,70,70,Westbound,Austin,2025-01-29 18:03:00,70 -806,88364377,259624162,False,6,,True,2025-01-29 18:03:00
20250129 17:56,A,Division & Leavitt,18165,1075,4239,70,70,Westbound,Austin,2025-01-29 18:03:00,70 -807,88364380,259624165,False,7,,True,2025-01-29 18:03:00
20250129 17:56,A,Division & Pulaski,2083,8138,4155,70,70,Westbound,Austin,2025-01-29 18:03:00,70 -816,88364378,259624163,False,6,,True,2025-01-29 18:03:00
20250129 17:56,A,Division & Karlov,2084,8138,4820,70,70,Westbound,Austin,2025-01-29 18:03:00,70 -816,88364378,259624163,False,6,,True,2025-01-29 18:03:00
20250129 17:56,A,Division & Homan,14571,8184,6142,70,70,Westbound,Austin,2025-01-29 18:03:00,70 -801,88364379,259624164,False,7,,True,2025-01-29 18:03:00
20250129 17:56,A,Division & Larrabee,2045,2011,3174,70,70,Westbound,Austin,2025-01-29 18:03:00,70 -853,88364381,259624166,False,6,,True,2025-01-29 18:03:00
20250129 17:56,A,Division & Central Park,2079,8184,7309,70,70,Westbound,Austin,2025-01-29 18:04:00,70 -801,88364379,259624164,False,8,,True,2025-01-29 18:04:00
20250129 17:56,A,Division & Laramie,17185,8615,8098,70,70,Westbound,Austin,2025-01-29 18:04:00,70 -806,88364377,259624162,False,7,,True,2025-01-29 18:04:00
20250129 17:56,A,Division & Kildare,2086,8138,6144,70,70,Westbound,Austin,2025-01-29 18:04:00,70 -816,88364378,259624163,False,7,,True,2025-01-29 18:04:00
20250129 17:56,A,Division & Oakley,18163,1075,4908,70,70,Westbound,Austin,2025-01-29 18:04:00,70 -807,88364380,259624165,False,7,,True,2025-01-29 18:04:00
20250129 17:56,A,Division & Keeler,17979,8138,5624,70,70,Westbound,Austin,2025-01-29 18:04:00,70 -816,88364378,259624163,False,7,,True,2025-01-29 18:04:00
20250129 17:56,A,Division & Kostner,17980,8138,6972,70,70,Westbound,Austin,2025-01-29 18:05:00,70 -816,88364378,259624163,False,8,,True,2025-01-29 18:05:00
20250129 17:56,A,Division & Halsted,2048,2011,4350,70,70,Westbound,Austin,2025-01-29 18:05:00,70 -853,88364381,259624166,False,8,,True,2025-01-29 18:05:00
20250129 17:56,A,Division & Lockwood,2096,8615,8651,70,70,Westbound,Austin,2025-01-29 18:05:00,70 -806,88364377,259624162,False,8,,True,2025-01-29 18:05:00
20250129 17:56,A,Division & Western,14569,1075,5646,70,70,Westbound,Austin,2025-01-29 18:05:00,70 -807,88364380,259624165,False,9,,True,2025-01-29 18:05:00
20250129 17:56,A,Division & Hooker,15368,2011,5167,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -853,88364381,259624166,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,4659 W Division,2090,8138,8928,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -816,88364378,259624163,False,10,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Kolmar,2089,8138,7829,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -816,88364378,259624163,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Pine,2098,8615,10166,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -806,88364377,259624162,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Long,17981,8615,9516,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -806,88364377,259624162,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Grand/Monticello,15042,8184,7912,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -801,88364379,259624164,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Campbell,2068,1075,6111,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -807,88364380,259624165,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Kilbourn,15962,8138,7625,70,70,Westbound,Austin,2025-01-29 18:06:00,70 -816,88364378,259624163,False,9,,True,2025-01-29 18:06:00
20250129 17:56,A,Division & Hamlin,17978,8184,8797,70,70,Westbound,Austin,2025-01-29 18:07:00,70 -801,88364379,259624164,False,10,,True,2025-01-29 18:07:00
20250129 17:56,A,Division & Cicero,16095,8138,9644,70,70,Westbound,Austin,2025-01-29 18:07:00,70 -816,88364378,259624163,False,11,,False,2025-01-29 18:09:00
20250129 17:56,A,Division & Springfield,2082,8184,9338,70,70,Westbound,Austin,2025-01-29 18:07:00,70 -801,88364379,259624164,False,11,,True,2025-01-29 18:07:00
20250129 17:56,A,Division & Cherry,2051,2011,6022,70,70,Westbound,Austin,2025-01-29 18:07:00,70 -853,88364381,259624166,False,10,,True,2025-01-29 18:07:00
20250129 17:56,A,Division & Rockwell,2069,1075,6785,70,70,Westbound,Austin,2025-01-29 18:07:00,70 -807,88364380,259624165,False,10,,True,2025-01-29 18:07:00
20250129 17:56,A,Division & Central,17982,8615,10802,70,70,Westbound,Austin,2025-01-29 18:07:00,70 -806,88364377,259624162,False,10,,False,2025-01-29 18:09:00
20250129 17:56,A,Division & Lavergne,2093,8138,10839,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -816,88364378,259624163,False,12,,False,2025-01-29 18:10:00
20250129 17:56,D,Walton & Clark,18412,1962,1307,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -810,88364383,259624167,False,11,,True,2025-01-29 18:08:00
20250129 17:56,A,Division & Lamon,2092,8138,10167,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -816,88364378,259624163,False,11,,True,2025-01-29 18:08:00
20250129 17:56,A,Division & Washtenaw,2070,1075,7461,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -807,88364380,259624165,False,11,,False,2025-01-29 18:10:00
20250129 17:56,A,Division & North Branch,15369,2011,6540,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -853,88364381,259624166,False,11,,True,2025-01-29 18:08:00
20250129 17:56,A,Division & Waller,2100,8615,11341,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -806,88364377,259624162,False,11,,True,2025-01-29 18:08:00
20250129 17:56,A,Division & Menard,2101,8615,11982,70,70,Westbound,Austin,2025-01-29 18:08:00,70 -806,88364377,259624162,False,11,,False,2025-01-29 18:10:00
20250129 17:56,A,Division & Elston,2053,2011,7408,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -853,88364381,259624166,False,13,,True,2025-01-29 18:09:00
20250129 17:56,A,Division & Karlov,2084,8184,10670,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -801,88364379,259624164,False,12,,True,2025-01-29 18:09:00
20250129 17:56,A,Division & Mayfield,2102,8615,12622,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -806,88364377,259624162,False,13,,False,2025-01-29 18:11:00
20250129 17:56,A,Division & Leclaire,2094,8138,11494,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -816,88364378,259624163,False,12,,True,2025-01-29 18:09:00
20250129 17:56,A,Clark & Oak,18732,1962,1784,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -810,88364383,259624167,False,12,,True,2025-01-29 18:09:00
20250129 17:56,A,Division & Pulaski,2083,8184,10005,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -801,88364379,259624164,False,12,,True,2025-01-29 18:09:00
20250129 17:56,A,Division & California,14597,1075,8298,70,70,Westbound,Austin,2025-01-29 18:09:00,70 -807,88364380,259624165,False,12,,True,2025-01-29 18:09:00
20250129 17:56,A,Division & Kildare,2086,8184,11994,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -801,88364379,259624164,False,13,,True,2025-01-29 18:10:00
20250129 17:56,A,Clark & Maple,1898,1962,2133,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -810,88364383,259624167,False,13,,True,2025-01-29 18:10:00
20250129 17:56,A,Division & Keeler,17979,8184,11474,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -801,88364379,259624164,False,13,,True,2025-01-29 18:10:00
20250129 17:56,A,Walton & Clark,18412,4368,7639,22,22,Northbound,Howard,2025-01-29 18:10:00,22 -574,1040954,259616870,False,13,,True,2025-01-29 18:10:00
20250129 17:56,A,Division & Laramie,17185,8138,12298,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -816,88364378,259624163,False,13,,True,2025-01-29 18:10:00
20250129 17:56,A,Division & Noble,2055,2011,8318,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -853,88364381,259624166,False,14,,True,2025-01-29 18:10:00
20250129 17:56,A,Division & Humboldt,2074,1075,9612,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -807,88364380,259624165,False,14,,False,2025-01-29 18:12:00
20250129 17:56,A,Division & Richmond,2073,1075,9191,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -807,88364380,259624165,False,13,,False,2025-01-29 18:12:00
20250129 17:56,A,Division & Francisco,2072,1075,8852,70,70,Westbound,Austin,2025-01-29 18:10:00,70 -807,88364380,259624165,False,13,,True,2025-01-29 18:10:00
20250129 17:56,A,Division & Kostner,17980,8184,12822,70,70,Westbound,Austin,2025-01-29 18:11:00,70 -801,88364379,259624164,False,14,,True,2025-01-29 18:11:00
20250129 17:56,A,Division & Cleaver,2056,2011,8630,70,70,Westbound,Austin,2025-01-29 18:11:00,70 -853,88364381,259624166,False,14,,True,2025-01-29 18:11:00
20250129 17:56,A,Division & Clark,2038,1962,2998,70,70,Westbound,Austin,2025-01-29 18:11:00,70 -810,88364383,259624167,False,15,,True,2025-01-29 18:11:00
20250129 17:56,A,Division & Long,17981,8138,13716,70,70,Westbound,Austin,2025-01-29 18:11:00,70 -816,88364378,259624163,False,15,,False,2025-01-29 18:13:00
20250129 17:56,A,Division & Lockwood,2096,8138,12851,70,70,Westbound,Austin,2025-01-29 18:11:00,70 -816,88364378,259624163,False,14,,True,2025-01-29 18:11:00
20250129 17:56,A,Clark & Oak,18732,4368,8116,22,22,Northbound,Howard,2025-01-29 18:11:00,22 -574,1040954,259616870,False,15,,True,2025-01-29 18:11:00
20250129 17:56,A,Clark & Maple,1898,4368,8465,22,22,Northbound,Howard,2025-01-29 18:12:00,22 -574,1040954,259616870,False,15,,True,2025-01-29 18:12:00
20250129 17:56,A,4659 W Division,2090,8184,14778,70,70,Westbound,Austin,2025-01-29 18:12:00,70 -801,88364379,259624164,False,16,,True,2025-01-29 18:12:00
20250129 17:56,A,Division & Pine,2098,8138,14366,70,70,Westbound,Austin,2025-01-29 18:12:00,70 -816,88364378,259624163,False,15,,True,2025-01-29 18:12:00
20250129 17:56,A,Division & Kilbourn,15962,8184,13475,70,70,Westbound,Austin,2025-01-29 18:12:00,70 -801,88364379,259624164,False,15,,True,2025-01-29 18:12:00
20250129 17:56,A,Division & Kedzie,2075,1075,10998,70,70,Westbound,Austin,2025-01-29 18:12:00,70 -807,88364380,259624165,False,15,,True,2025-01-29 18:12:00
20250129 17:56,A,Division & Kolmar,2089,8184,13679,70,70,Westbound,Austin,2025-01-29 18:12:00,70 -801,88364379,259624164,False,15,,True,2025-01-29 18:13:00
20250129 17:56,A,Division & Spaulding,2076,1075,11495,70,70,Westbound,Austin,2025-01-29 18:12:00,70 -807,88364380,259624165,False,16,,False,2025-01-29 18:15:00
20250129 17:56,A,Walton & Clark,18412,4354,9784,22,22,Northbound,Howard,2025-01-29 18:13:00,22 -575,1040955,259616871,False,16,,True,2025-01-29 18:13:00
20250129 17:56,A,Division & Central,17982,8138,15002,70,70,Westbound,Austin,2025-01-29 18:13:00,70 -816,88364378,259624163,False,16,,False,2025-01-29 18:15:00
20250129 17:56,A,Division & Waller,2100,8138,15541,70,70,Westbound,Austin,2025-01-29 18:13:00,70 -816,88364378,259624163,False,16,,False,2025-01-29 18:15:00
20250129 17:56,A,Division & Cicero,16095,8184,15494,70,70,Westbound,Austin,2025-01-29 18:13:00,70 -801,88364379,259624164,False,17,,True,2025-01-29 18:13:00
20250129 17:56,A,Division & Ashland (Blue Line),2059,2011,9621,70,70,Westbound,Austin,2025-01-29 18:13:00,70 -853,88364381,259624166,False,16,,True,2025-01-29 18:13:00
20250129 17:56,A,Division & Sedgwick,2042,8776,8109,37,37,Northbound,Fullerton Red Line,2025-01-29 18:13:00,37 -808,88365808,259618344,False,16,,True,2025-01-29 18:13:00
20250129 17:56,A,Clark & Oak,18732,4354,10261,22,22,Northbound,Howard,2025-01-29 18:14:00,22 -575,1040955,259616871,False,17,,True,2025-01-29 18:14:00
20250129 17:56,A,Division & Wells,15676,1962,3846,70,70,Westbound,Austin,2025-01-29 18:14:00,70 -810,88364383,259624167,False,17,,True,2025-01-29 18:14:00
20250129 17:56,A,300 W Division,2041,1962,4320,70,70,Westbound,Austin,2025-01-29 18:14:00,70 -810,88364383,259624167,False,18,,True,2025-01-29 18:14:00
20250129 17:56,A,Division & Menard,2101,8138,16182,70,70,Westbound,Austin,2025-01-29 18:14:00,70 -816,88364378,259624163,False,17,,False,2025-01-29 18:16:00
20250129 17:56,A,Division & Homan,14571,1075,12342,70,70,Westbound,Austin,2025-01-29 18:14:00,70 -807,88364380,259624165,False,17,,False,2025-01-29 18:16:00
20250129 17:56,A,Division & Lavergne,2093,8184,16689,70,70,Westbound,Austin,2025-01-29 18:14:00,70 -801,88364379,259624164,False,18,,True,2025-01-29 18:14:00
20250129 17:56,A,Division & Lamon,2092,8184,16017,70,70,Westbound,Austin,2025-01-29 18:14:00,70 -801,88364379,259624164,False,17,,True,2025-01-29 18:14:00
20250129 17:56,A,Division & Paulina,2060,2011,10440,70,70,Westbound,Austin,2025-01-29 18:15:00,70 -853,88364381,259624166,False,18,,True,2025-01-29 18:15:00
20250129 17:56,A,Clark & Maple,1898,4354,10610,22,22,Northbound,Howard,2025-01-29 18:15:00,22 -575,1040955,259616871,False,18,,True,2025-01-29 18:15:00
20250129 17:56,A,Division & Mayfield,2102,8138,16822,70,70,Westbound,Austin,2025-01-29 18:15:00,70 -816,88364378,259624163,False,18,,False,2025-01-29 18:17:00
20250129 17:56,D,Division & Austin Terminal,1970,8619,2094,70,70,Eastbound,Walton & Dearborn,2025-01-29 18:15:00,70 -855,88364473,259624079,False,18,,True,2025-01-29 18:15:00
20250129 17:56,A,Division & Sedgwick,2042,1962,4756,70,70,Westbound,Austin,2025-01-29 18:15:00,70 -810,88364383,259624167,False,19,,True,2025-01-29 18:15:00
20250129 17:56,A,Division & Leclaire,2094,8184,17344,70,70,Westbound,Austin,2025-01-29 18:15:00,70 -801,88364379,259624164,False,18,,True,2025-01-29 18:15:00
20250129 17:56,A,Division & Central Park,2079,1075,13509,70,70,Westbound,Austin,2025-01-29 18:15:00,70 -807,88364380,259624165,False,18,,False,2025-01-29 18:17:00
20250129 17:56,A,Division & Wood,2061,2011,10960,70,70,Westbound,Austin,2025-01-29 18:16:00,70 -853,88364381,259624166,False,19,,True,2025-01-29 18:16:00
20250129 17:56,A,Division & Laramie,17185,8184,18148,70,70,Westbound,Austin,2025-01-29 18:16:00,70 -801,88364379,259624164,False,19,,True,2025-01-29 18:16:00
20250129 17:56,A,Division & Clybourn,2043,1962,5318,70,70,Westbound,Austin,2025-01-29 18:16:00,70 -810,88364383,259624167,False,19,,True,2025-01-29 18:16:00
20250129 17:56,A,Division & Hamlin,17978,1075,14997,70,70,Westbound,Austin,2025-01-29 18:16:00,70 -807,88364380,259624165,False,20,,False,2025-01-29 18:18:00
20250129 17:56,A,Division & Grand/Monticello,15042,1075,14112,70,70,Westbound,Austin,2025-01-29 18:16:00,70 -807,88364380,259624165,False,19,,False,2025-01-29 18:18:00
20250129 17:56,A,Division & Springfield,2082,1075,15538,70,70,Westbound,Austin,2025-01-29 18:17:00,70 -807,88364380,259624165,False,20,,False,2025-01-29 18:19:00
20250129 17:56,A,Division & Long,17981,8184,19566,70,70,Westbound,Austin,2025-01-29 18:17:00,70 -801,88364379,259624164,False,21,,False,2025-01-29 18:19:00
20250129 17:56,A,Division & Lockwood,2096,8184,18701,70,70,Westbound,Austin,2025-01-29 18:17:00,70 -801,88364379,259624164,False,20,,True,2025-01-29 18:17:00
20250129 17:56,A,Division & Damen,2063,2011,12292,70,70,Westbound,Austin,2025-01-29 18:18:00,70 -853,88364381,259624166,False,21,,True,2025-01-29 18:18:00
20250129 17:56,A,Division & Pulaski,2083,1075,16205,70,70,Westbound,Austin,2025-01-29 18:18:00,70 -807,88364380,259624165,False,22,,False,2025-01-29 18:20:00
20250129 17:56,A,Division & Pine,2098,8184,20216,70,70,Westbound,Austin,2025-01-29 18:18:00,70 -801,88364379,259624164,False,21,,True,2025-01-29 18:18:00
20250129 17:56,A,Division & Larrabee,2045,1962,6233,70,70,Westbound,Austin,2025-01-29 18:18:00,70 -810,88364383,259624167,False,21,,True,2025-01-29 18:18:00
20250129 17:56,A,Division & Keeler,17979,1075,17674,70,70,Westbound,Austin,2025-01-29 18:19:00,70 -807,88364380,259624165,False,23,,False,2025-01-29 18:21:00
20250129 17:56,A,Division & Karlov,2084,1075,16870,70,70,Westbound,Austin,2025-01-29 18:19:00,70 -807,88364380,259624165,False,22,,False,2025-01-29 18:21:00
20250129 17:56,A,Division & Hoyne,2064,2011,12964,70,70,Westbound,Austin,2025-01-29 18:19:00,70 -853,88364381,259624166,False,22,,True,2025-01-29 18:19:00
20250129 17:56,A,Division & Halsted,2048,1962,7409,70,70,Westbound,Austin,2025-01-29 18:19:00,70 -810,88364383,259624167,False,23,,True,2025-01-29 18:19:00
20250129 17:56,A,Division & Waller,2100,8184,21391,70,70,Westbound,Austin,2025-01-29 18:19:00,70 -801,88364379,259624164,False,22,,True,2025-01-29 18:19:00
20250129 17:56,A,Division & Central,17982,8184,20852,70,70,Westbound,Austin,2025-01-29 18:19:00,70 -801,88364379,259624164,False,22,,True,2025-01-29 18:19:00
20250129 17:56,A,Division & Hooker,15368,1962,8226,70,70,Westbound,Austin,2025-01-29 18:20:00,70 -810,88364383,259624167,False,23,,True,2025-01-29 18:20:00
20250129 17:56,A,Division & Menard,2101,8184,22032,70,70,Westbound,Austin,2025-01-29 18:20:00,70 -801,88364379,259624164,False,23,,True,2025-01-29 18:20:00
20250129 17:56,A,Division & Leavitt,18165,2011,13763,70,70,Westbound,Austin,2025-01-29 18:20:00,70 -853,88364381,259624166,False,23,,True,2025-01-29 18:20:00
20250129 17:56,A,Division & Kildare,2086,1075,18194,70,70,Westbound,Austin,2025-01-29 18:20:00,70 -807,88364380,259624165,False,23,,False,2025-01-29 18:22:00
20250129 17:56,A,Division & Cherry,2051,1962,9081,70,70,Westbound,Austin,2025-01-29 18:21:00,70 -810,88364383,259624167,False,25,,True,2025-01-29 18:21:00
20250129 17:56,A,Division & Mayfield,2102,8184,22672,70,70,Westbound,Austin,2025-01-29 18:21:00,70 -801,88364379,259624164,False,24,,True,2025-01-29 18:21:00
20250129 17:56,A,Division & Oakley,18163,2011,14432,70,70,Westbound,Austin,2025-01-29 18:21:00,70 -853,88364381,259624166,False,24,,True,2025-01-29 18:21:00
20250129 17:56,A,Division & Western,14569,2011,15170,70,70,Westbound,Austin,2025-01-29 18:22:00,70 -853,88364381,259624166,False,25,,True,2025-01-29 18:22:00
20250129 17:56,A,Division & North Branch,15369,1962,9599,70,70,Westbound,Austin,2025-01-29 18:22:00,70 -810,88364383,259624167,False,25,,True,2025-01-29 18:22:00
20250129 17:56,A,Division & Elston,2053,1962,10467,70,70,Westbound,Austin,2025-01-29 18:23:00,70 -810,88364383,259624167,False,27,,True,2025-01-29 18:23:00
20250129 17:56,A,Division & Campbell,2068,2011,15635,70,70,Westbound,Austin,2025-01-29 18:23:00,70 -853,88364381,259624166,False,26,,True,2025-01-29 18:23:00
20250129 17:56,A,Division & Rockwell,2069,2011,16309,70,70,Westbound,Austin,2025-01-29 18:24:00,70 -853,88364381,259624166,False,27,,True,2025-01-29 18:24:00
20250129 17:56,A,Division & Washtenaw,2070,2011,16985,70,70,Westbound,Austin,2025-01-29 18:24:00,70 -853,88364381,259624166,False,27,,True,2025-01-29 18:24:00
20250129 17:56,D,Division & Austin Terminal,1970,8184,23393,70,70,Eastbound,Pulaski,2025-01-29 18:24:00,70 -801,88383453,262195496,False,27,,True,2025-01-29 18:24:00
20250129 17:56,D,Walton & Clark,18412,1929,13479,70,70,Westbound,Austin,2025-01-29 18:25:00,70 -852,88364384,259624168,False,29,,False,2025-01-29 18:27:00
20250129 18:25,A,Division & Richmond,2073,2011,853,70,70,Westbound,Austin,2025-01-29 18:25:00,70 -853,88364381,259624166,False,DUE,,True,2025-01-29 18:25:00
