tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250130 15:46,A,Division & Homan,14571,8430,2823,70,70,Westbound,Austin,2025-01-30 15:50:00,70 -801,88364363,259624150,False,3,,True,2025-01-30 15:50:00
20250130 15:46,A,Division & Kedzie,2075,8648,3504,70,70,Westbound,Austin,2025-01-30 15:50:00,70 -851,88364364,259624151,False,4,,True,2025-01-30 15:50:00
20250130 15:46,A,Division & Menard,2101,8429,4286,70,70,Westbound,Austin,2025-01-30 15:50:00,20 -861,88351635,259624097,False,3,,True,2025-01-30 15:50:00
20250130 15:44,A,Clark & Maple,1898,1190,3503,22,22,Northbound,Howard,2025-01-30 15:50:00,22 -515,1040922,259616848,False,3,,True,2025-01-30 15:50:00
20250130 15:46,A,Division & Spaulding,2076,8648,4001,70,70,Westbound,Austin,2025-01-30 15:51:00,70 -851,88364364,259624151,False,4,,True,2025-01-30 15:51:00
20250130 15:46,A,Division & Oakley,18163,8779,3141,70,70,Westbound,Austin,2025-01-30 15:51:00,70 -807,88364365,259624152,False,4,,True,2025-01-30 15:51:00
20250130 15:46,A,Division & Central Park,2079,8430,3990,70,70,Westbound,Austin,2025-01-30 15:51:00,70 -801,88364363,259624150,False,5,,True,2025-01-30 15:51:00
20250130 15:46,A,Division & Larrabee,2045,1900,2893,70,70,Westbound,Austin,2025-01-30 15:51:00,70 -808,88364367,259624154,False,5,,True,2025-01-30 15:51:00
20250130 15:46,A,Division & Mayfield,2102,8429,4926,70,70,Westbound,Austin,2025-01-30 15:51:00,20 -861,88351635,259624097,False,4,,True,2025-01-30 15:46:00
20250130 15:46,A,Division & Clark,2038,8691,1935,70,70,Westbound,Austin,2025-01-30 15:52:00,70 -810,88364368,259624155,False,5,,True,2025-01-30 15:52:00
20250130 15:46,A,Division & Ashland (Blue Line),2059,8152,3036,70,70,Westbound,Austin,2025-01-30 15:52:00,70 -853,88364366,259624153,False,5,,True,2025-01-30 15:52:00
20250130 15:46,A,Division & Homan,14571,8648,4848,70,70,Westbound,Austin,2025-01-30 15:52:00,70 -851,88364364,259624151,False,6,,True,2025-01-30 15:52:00
20250130 15:46,A,Division & Western,14569,8779,3879,70,70,Westbound,Austin,2025-01-30 15:53:00,70 -807,88364365,259624152,False,6,,True,2025-01-30 15:53:00
20250130 15:46,A,Division & Grand/Monticello,15042,8430,4593,70,70,Westbound,Austin,2025-01-30 15:53:00,70 -801,88364363,259624150,False,6,,True,2025-01-30 15:53:00
20250130 15:46,A,Division & Paulina,2060,8152,3855,70,70,Westbound,Austin,2025-01-30 15:53:00,70 -853,88364366,259624153,False,6,,True,2025-01-30 15:53:00
20250130 15:46,A,Division & Campbell,2068,8779,4344,70,70,Westbound,Austin,2025-01-30 15:53:00,70 -807,88364365,259624152,False,7,,True,2025-01-30 15:53:00
20250130 15:46,A,Division & Central Park,2079,8648,6015,70,70,Westbound,Austin,2025-01-30 15:54:00,70 -851,88364364,259624151,False,7,,True,2025-01-30 15:54:00
20250130 15:46,A,Division & Wood,2061,8152,4375,70,70,Westbound,Austin,2025-01-30 15:54:00,70 -853,88364366,259624153,False,7,,True,2025-01-30 15:54:00
20250130 15:46,A,Division & Hamlin,17978,8430,5478,70,70,Westbound,Austin,2025-01-30 15:54:00,70 -801,88364363,259624150,False,7,,True,2025-01-30 15:54:00
20250130 15:46,A,Division & Halsted,2048,1900,4069,70,70,Westbound,Austin,2025-01-30 15:54:00,70 -808,88364367,259624154,False,7,,True,2025-01-30 15:54:00
20250130 15:46,A,Division & Hooker,15368,1900,4886,70,70,Westbound,Austin,2025-01-30 15:54:00,70 -808,88364367,259624154,False,8,,True,2025-01-30 15:54:00
20250130 15:46,A,Division & Wells,15676,8691,2783,70,70,Westbound,Austin,2025-01-30 15:54:00,70 -810,88364368,259624155,False,8,,True,2025-01-30 15:54:00
20250130 15:46,A,Division & Springfield,2082,8430,6019,70,70,Westbound,Austin,2025-01-30 15:55:00,70 -801,88364363,259624150,False,8,,True,2025-01-30 15:55:00
20250130 15:46,A,Division & Grand/Monticello,15042,8648,6618,70,70,Westbound,Austin,2025-01-30 15:55:00,70 -851,88364364,259624151,False,9,,True,2025-01-30 15:55:00
20250130 15:46,A,Division & Rockwell,2069,8779,5018,70,70,Westbound,Austin,2025-01-30 15:55:00,70 -807,88364365,259624152,False,8,,True,2025-01-30 15:55:00
20250130 15:46,A,300 W Division,2041,8691,3257,70,70,Westbound,Austin,2025-01-30 15:55:00,70 -810,88364368,259624155,False,9,,True,2025-01-30 15:55:00
20250130 15:46,A,Walton & Clark,18412,8785,5992,22,22,Northbound,Howard,2025-01-30 15:56:00,22 -537,1040923,259616849,False,10,,True,2025-01-30 15:56:00
20250130 15:46,A,Division & Washtenaw,2070,8779,5694,70,70,Westbound,Austin,2025-01-30 15:56:00,70 -807,88364365,259624152,False,9,,True,2025-01-30 15:56:00
20250130 15:46,A,Division & Sedgwick,2042,8691,3693,70,70,Westbound,Austin,2025-01-30 15:56:00,70 -810,88364368,259624155,False,9,,True,2025-01-30 15:56:00
20250130 15:46,A,Division & Damen,2063,8152,5707,70,70,Westbound,Austin,2025-01-30 15:56:00,70 -853,88364366,259624153,False,9,,True,2025-01-30 15:56:00
20250130 15:46,A,Division & Cherry,2051,1900,5741,70,70,Westbound,Austin,2025-01-30 15:56:00,70 -808,88364367,259624154,False,9,,True,2025-01-30 15:56:00
20250130 15:46,A,Division & Clybourn,2043,8691,4255,70,70,Westbound,Austin,2025-01-30 15:57:00,70 -810,88364368,259624155,False,11,,True,2025-01-30 15:57:00
20250130 15:46,A,Division & Springfield,2082,8648,8044,70,70,Westbound,Austin,2025-01-30 15:57:00,70 -851,88364364,259624151,False,10,,True,2025-01-30 15:57:00
20250130 15:46,A,Division & Hoyne,2064,8152,6379,70,70,Westbound,Austin,2025-01-30 15:57:00,70 -853,88364366,259624153,False,10,,True,2025-01-30 15:57:00
20250130 15:46,A,Division & California,14597,8779,6531,70,70,Westbound,Austin,2025-01-30 15:57:00,70 -807,88364365,259624152,False,10,,True,2025-01-30 15:57:00
20250130 15:46,A,Clark & Oak,18732,8785,6469,22,22,Northbound,Howard,2025-01-30 15:57:00,22 -537,1040923,259616849,False,11,,True,2025-01-30 15:57:00
20250130 15:46,A,Division & Pulaski,2083,8430,6686,70,70,Westbound,Austin,2025-01-30 15:57:00,70 -801,88364363,259624150,False,10,,True,2025-01-30 15:57:00
20250130 15:46,A,Division & Hamlin,17978,8648,7503,70,70,Westbound,Austin,2025-01-30 15:57:00,70 -851,88364364,259624151,False,10,,True,2025-01-30 15:57:00
20250130 15:46,A,Division & Pulaski,2083,8648,8711,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -851,88364364,259624151,False,11,,True,2025-01-30 15:58:00
20250130 15:46,A,Clark & Maple,1898,8785,6818,22,22,Northbound,Howard,2025-01-30 15:58:00,22 -537,1040923,259616849,False,12,,True,2025-01-30 15:58:00
20250130 15:46,A,Division & Richmond,2073,8779,7424,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -807,88364365,259624152,False,11,,False,2025-01-30 16:00:00
20250130 15:46,A,Division & Larrabee,2045,8691,5170,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -810,88364368,259624155,False,12,,True,2025-01-30 15:58:00
20250130 15:46,A,Division & Karlov,2084,8648,9376,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -851,88364364,259624151,False,11,,True,2025-01-30 15:58:00
20250130 15:46,A,Division & Leavitt,18165,8152,7178,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -853,88364366,259624153,False,11,,True,2025-01-30 15:58:00
20250130 15:46,A,Division & Francisco,2072,8779,7085,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -807,88364365,259624152,False,11,,True,2025-01-30 15:58:00
20250130 15:46,A,Division & North Branch,15369,1900,6259,70,70,Westbound,Austin,2025-01-30 15:58:00,70 -808,88364367,259624154,False,11,,True,2025-01-30 15:58:00
20250130 15:46,A,Division & Keeler,17979,8648,10180,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -851,88364364,259624151,False,12,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Noble,2055,1900,8037,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -808,88364367,259624154,False,13,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Elston,2053,1900,7127,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -808,88364367,259624154,False,12,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Karlov,2084,8430,7351,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -801,88364363,259624150,False,12,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Kedzie,2075,8779,9231,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -807,88364365,259624152,False,13,,False,2025-01-30 16:01:00
20250130 15:46,D,Walton & Clark,18412,8652,2793,70,70,Westbound,Austin,2025-01-30 15:59:00,72 -804,88364369,259624156,False,12,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Cleaver,2056,1900,8349,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -808,88364367,259624154,False,13,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Halsted,2048,8691,6346,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -810,88364368,259624155,False,13,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Oakley,18163,8152,7847,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -853,88364366,259624153,False,12,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Humboldt,2074,8779,7845,70,70,Westbound,Austin,2025-01-30 15:59:00,70 -807,88364365,259624152,False,12,,True,2025-01-30 15:59:00
20250130 15:46,A,Division & Kildare,2086,8430,8675,70,70,Westbound,Austin,2025-01-30 16:00:00,70 -801,88364363,259624150,False,14,,True,2025-01-30 16:00:00
20250130 15:46,A,Clark & Maple,1898,8652,3619,70,70,Westbound,Austin,2025-01-30 16:00:00,72 -804,88364369,259624156,False,14,,True,2025-01-30 16:00:00
20250130 15:46,A,Division & Keeler,17979,8430,8155,70,70,Westbound,Austin,2025-01-30 16:00:00,70 -801,88364363,259624150,False,13,,True,2025-01-30 16:00:00
20250130 15:46,A,Division & Hooker,15368,8691,7163,70,70,Westbound,Austin,2025-01-30 16:00:00,70 -810,88364368,259624155,False,13,,True,2025-01-30 16:00:00
20250130 15:46,A,Division & Spaulding,2076,8779,9728,70,70,Westbound,Austin,2025-01-30 16:00:00,70 -807,88364365,259624152,False,13,,False,2025-01-30 16:02:00
20250130 15:46,A,Division & Kildare,2086,8648,10700,70,70,Westbound,Austin,2025-01-30 16:00:00,70 -851,88364364,259624151,False,13,,True,2025-01-30 16:00:00
20250130 15:46,A,Clark & Oak,18732,8652,3270,70,70,Westbound,Austin,2025-01-30 16:00:00,72 -804,88364369,259624156,False,13,,True,2025-01-30 16:00:00
20250130 15:46,A,Division & Kostner,17980,8648,11049,70,70,Westbound,Austin,2025-01-30 16:01:00,70 -851,88364364,259624151,False,14,,True,2025-01-30 16:01:00
20250130 15:46,A,Division & Western,14569,8152,8585,70,70,Westbound,Austin,2025-01-30 16:01:00,70 -853,88364366,259624153,False,14,,True,2025-01-30 16:01:00
20250130 15:46,A,Division & Kilbourn,15962,8648,11702,70,70,Westbound,Austin,2025-01-30 16:01:00,70 -851,88364364,259624151,False,14,,True,2025-01-30 16:01:00
20250130 15:46,A,Division & Kolmar,2089,8648,11906,70,70,Westbound,Austin,2025-01-30 16:01:00,70 -851,88364364,259624151,False,15,,True,2025-01-30 16:01:00
20250130 15:46,A,Division & Cherry,2051,8691,8018,70,70,Westbound,Austin,2025-01-30 16:01:00,70 -810,88364368,259624155,False,15,,True,2025-01-30 16:01:00
20250130 15:46,A,Division & Homan,14571,8779,10575,70,70,Westbound,Austin,2025-01-30 16:01:00,70 -807,88364365,259624152,False,14,,False,2025-01-30 16:03:00
20250130 15:46,D,Division & Austin Terminal,1970,8138,1291,70,70,Eastbound,Walton & Dearborn,2025-01-30 16:01:00,70 -806,88364464,259624070,False,14,,True,2025-01-30 16:01:00
20250130 15:46,A,Division & Kostner,17980,8430,9503,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -801,88364363,259624150,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Kilbourn,15962,8430,10156,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -801,88364363,259624150,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Kolmar,2089,8430,10360,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -801,88364363,259624150,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,4659 W Division,2090,8648,13005,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -851,88364364,259624151,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Ashland (Blue Line),2059,1900,9340,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -808,88364367,259624154,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Clark,2038,8652,4484,70,70,Westbound,Austin,2025-01-30 16:02:00,72 -804,88364369,259624156,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Campbell,2068,8152,9050,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -853,88364366,259624153,False,15,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Rockwell,2069,8152,9724,70,70,Westbound,Austin,2025-01-30 16:02:00,70 -853,88364366,259624153,False,16,,True,2025-01-30 16:02:00
20250130 15:46,A,Division & Central Park,2079,8779,11742,70,70,Westbound,Austin,2025-01-30 16:03:00,70 -807,88364365,259624152,False,16,,False,2025-01-30 16:06:00
20250130 15:46,A,4659 W Division,2090,8430,11459,70,70,Westbound,Austin,2025-01-30 16:03:00,70 -801,88364363,259624150,False,16,,True,2025-01-30 16:03:00
20250130 15:46,A,Division & Washtenaw,2070,8152,10400,70,70,Westbound,Austin,2025-01-30 16:03:00,70 -853,88364366,259624153,False,17,,True,2025-01-30 16:03:00
20250130 15:46,A,Division & Paulina,2060,1900,10159,70,70,Westbound,Austin,2025-01-30 16:03:00,70 -808,88364367,259624154,False,16,,True,2025-01-30 16:03:00
20250130 15:46,A,Division & Cicero,16095,8648,13721,70,70,Westbound,Austin,2025-01-30 16:03:00,70 -851,88364364,259624151,False,17,,True,2025-01-30 16:03:00
20250130 15:46,A,Division & North Branch,15369,8691,8536,70,70,Westbound,Austin,2025-01-30 16:03:00,70 -810,88364368,259624155,False,16,,True,2025-01-30 16:03:00
20250130 15:46,A,Division & Wood,2061,1900,10679,70,70,Westbound,Austin,2025-01-30 16:04:00,70 -808,88364367,259624154,False,17,,True,2025-01-30 16:04:00
20250130 15:46,A,Division & Grand/Monticello,15042,8779,12345,70,70,Westbound,Austin,2025-01-30 16:04:00,70 -807,88364365,259624152,False,18,,False,2025-01-30 16:07:00
20250130 15:46,A,Division & Cicero,16095,8430,12175,70,70,Westbound,Austin,2025-01-30 16:04:00,70 -801,88364363,259624150,False,17,,True,2025-01-30 16:04:00
20250130 15:46,A,Division & Lavergne,2093,8648,14916,70,70,Westbound,Austin,2025-01-30 16:04:00,70 -851,88364364,259624151,False,18,,True,2025-01-30 16:04:00
20250130 15:46,A,Division & Lamon,2092,8430,12698,70,70,Westbound,Austin,2025-01-30 16:04:00,70 -801,88364363,259624150,False,17,,True,2025-01-30 16:04:00
20250130 15:46,A,Division & Wells,15676,8652,5332,70,70,Westbound,Austin,2025-01-30 16:04:00,72 -804,88364369,259624156,False,17,,True,2025-01-30 16:04:00
20250130 15:46,A,Division & Lamon,2092,8648,14244,70,70,Westbound,Austin,2025-01-30 16:04:00,70 -851,88364364,259624151,False,17,,True,2025-01-30 16:04:00
20250130 15:46,A,Division & Leclaire,2094,8648,15571,70,70,Westbound,Austin,2025-01-30 16:05:00,70 -851,88364364,259624151,False,19,,True,2025-01-30 16:05:00
20250130 15:46,A,Division & Lavergne,2093,8430,13370,70,70,Westbound,Austin,2025-01-30 16:05:00,70 -801,88364363,259624150,False,18,,True,2025-01-30 16:05:00
20250130 15:46,A,Division & Hamlin,17978,8779,13230,70,70,Westbound,Austin,2025-01-30 16:05:00,70 -807,88364365,259624152,False,19,,False,2025-01-30 16:08:00
20250130 15:46,A,Division & Francisco,2072,8152,11791,70,70,Westbound,Austin,2025-01-30 16:05:00,70 -853,88364366,259624153,False,19,,True,2025-01-30 16:05:00
20250130 15:46,A,Division & California,14597,8152,11237,70,70,Westbound,Austin,2025-01-30 16:05:00,70 -853,88364366,259624153,False,18,,True,2025-01-30 16:05:00
20250130 15:46,A,300 W Division,2041,8652,5806,70,70,Westbound,Austin,2025-01-30 16:05:00,72 -804,88364369,259624156,False,18,,True,2025-01-30 16:05:00
20250130 15:46,A,Division & Elston,2053,8691,9404,70,70,Westbound,Austin,2025-01-30 16:05:00,70 -810,88364368,259624155,False,18,,True,2025-01-30 16:05:00
20250130 15:46,A,Division & Sedgwick,2042,8652,6242,70,70,Westbound,Austin,2025-01-30 16:06:00,72 -804,88364369,259624156,False,19,,True,2025-01-30 16:06:00
20250130 15:46,A,Division & Springfield,2082,8779,13771,70,70,Westbound,Austin,2025-01-30 16:06:00,70 -807,88364365,259624152,False,20,,False,2025-01-30 16:10:00
20250130 15:46,A,Division & Humboldt,2074,8152,12551,70,70,Westbound,Austin,2025-01-30 16:06:00,70 -853,88364366,259624153,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Richmond,2073,8152,12130,70,70,Westbound,Austin,2025-01-30 16:06:00,70 -853,88364366,259624153,False,19,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Noble,2055,8691,10314,70,70,Westbound,Austin,2025-01-30 16:06:00,70 -810,88364368,259624155,False,19,,True,2025-01-30 16:07:00
20250130 15:46,A,Walton & Clark,18412,1194,10215,22,22,Northbound,Howard,2025-01-30 16:06:00,22 -512,1040924,259616850,False,19,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Leclaire,2094,8430,14025,70,70,Westbound,Austin,2025-01-30 16:06:00,70 -801,88364363,259624150,False,19,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Cleaver,2056,8691,10626,70,70,Westbound,Austin,2025-01-30 16:06:00,70 -810,88364368,259624155,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Lockwood,2096,8648,16928,70,70,Westbound,Austin,2025-01-30 16:07:00,70 -851,88364364,259624151,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Laramie,17185,8430,14829,70,70,Westbound,Austin,2025-01-30 16:07:00,70 -801,88364363,259624150,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Clark & Oak,18732,1194,10692,22,22,Northbound,Howard,2025-01-30 16:07:00,22 -512,1040924,259616850,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Laramie,17185,8648,16375,70,70,Westbound,Austin,2025-01-30 16:07:00,70 -851,88364364,259624151,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Clybourn,2043,8652,6804,70,70,Westbound,Austin,2025-01-30 16:07:00,72 -804,88364369,259624156,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Damen,2063,1900,12011,70,70,Westbound,Austin,2025-01-30 16:07:00,70 -808,88364367,259624154,False,20,,True,2025-01-30 16:07:00
20250130 15:46,A,Division & Long,17981,8648,17793,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -851,88364364,259624151,False,21,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Sedgwick,2042,8736,14009,37,37,Northbound,Fullerton Red Line,2025-01-30 16:08:00,37 -805,88365793,259618334,True,DLY,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Hoyne,2064,1900,12683,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -808,88364367,259624154,False,22,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Larrabee,2045,8652,7719,70,70,Westbound,Austin,2025-01-30 16:08:00,72 -804,88364369,259624156,False,21,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Spaulding,2076,8152,14434,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -853,88364366,259624153,False,21,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Kedzie,2075,8152,13937,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -853,88364366,259624153,False,21,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Long,17981,8430,16247,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -801,88364363,259624150,False,22,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Pulaski,2083,8779,14438,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -807,88364365,259624152,False,22,,False,2025-01-30 16:13:00
20250130 15:46,A,Division & Lockwood,2096,8430,15382,70,70,Westbound,Austin,2025-01-30 16:08:00,70 -801,88364363,259624150,False,21,,True,2025-01-30 16:08:00
20250130 15:46,A,Clark & Maple,1898,1194,11041,22,22,Northbound,Howard,2025-01-30 16:08:00,22 -512,1040924,259616850,False,21,,True,2025-01-30 16:08:00
20250130 15:46,A,Division & Ashland (Blue Line),2059,8691,11617,70,70,Westbound,Austin,2025-01-30 16:09:00,70 -810,88364368,259624155,False,22,,True,2025-01-30 16:09:00
20250130 15:46,A,Division & Karlov,2084,8779,15103,70,70,Westbound,Austin,2025-01-30 16:09:00,70 -807,88364365,259624152,False,22,,False,2025-01-30 16:13:00
