tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250128 10:27,A,Jeffery & 69th Street,5211,1196,1026,15,15,Southbound,103rd/Stony Island,2025-01-28 10:28:00,15 -107,181,261852574,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,75th Street & Cregier,10864,1511,1531,75,75,Westbound,Damen,2025-01-28 10:29:00,75 -611,10002522,259625220,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,75th Street & East End,10865,1511,2167,75,75,Westbound,Damen,2025-01-28 10:29:00,75 -611,10002522,259625220,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Fairbanks & Huron,584,7937,344,3,3,Northbound,Michigan/Chicago,2025-01-28 10:29:00,3 -707,88365413,259617425,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,79th Street & Bennett,2617,1287,1275,79,79,Westbound,Western,2025-01-28 10:29:00,79 -728,64,259626055,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,87th Street & East End,9468,1304,2082,87,87,Westbound,Western,2025-01-28 10:29:00,87 -707,10004797,259628316,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,47th Street & Drexel,7145,1433,833,47,47,Westbound,Kedzie Orange Line,2025-01-28 10:29:00,47 -607,92,259618963,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,47th Street & Drexel,7144,1433,531,47,47,Westbound,Kedzie Orange Line,2025-01-28 10:29:00,47 -607,92,259618963,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Jeffery & 70th Street,5212,1196,1691,15,15,Southbound,103rd/Stony Island,2025-01-28 10:29:00,15 -107,181,261852574,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & Cottage Grove,10081,1381,1435,67,67,Westbound,69th/Western,2025-01-28 10:29:00,67 -607,88358098,261121763,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & Illinois,1102,8790,151,151,151,Southbound,Union Station,2025-01-28 10:29:00,22 -506,88359307,260749492,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & Randolph,1119,8157,344,157,157,Eastbound,Chestnut/Lake Shore,2025-01-28 10:29:00,157 -801,88348768,259615582,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,79th Street & Marquette Avenue,2607,1259,1839,79,79,Westbound,Ford City,2025-01-28 10:29:00,79 -701,65,259626056,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,63rd Street & Langley,3218,1438,533,63,63,Westbound,Kedzie,2025-01-28 10:29:00,63 -616,131,259622630,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,79th Street & Langley,18286,8677,970,79,79,Westbound,Ford City,2025-01-28 10:29:00,79 -722,63,259626054,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Torrence & 104th Street,6990,8459,1764,71,71,Northbound,69th Red Line,2025-01-28 10:29:00,71 -110,22223549,259624255,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Cermak & Prairie,18353,1311,1037,3,3,Northbound,Michigan/Chicago,2025-01-28 10:29:00,3 -711,88365418,259617429,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,95th Street & Michigan,2982,8515,432,111,111,Northbound,95th Red Line,2025-01-28 10:29:00,111 -103,1029704,259612768,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & E. Wacker,1121,1093,153,6,6,Northbound,Wacker/Columbus,2025-01-28 10:29:00,6 -112,22223628,261017287,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Grand & Streeter,759,615,651,66,66,Westbound,Austin,2025-01-28 10:29:00,66 -806,10005522,259623385,False,DUE,,True,2025-01-28 00:00:00
20250128 10:27,A,87th Street & Cregier,9467,1304,1497,87,87,Westbound,Western,2025-01-28 10:29:00,87 -707,10004797,259628316,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,55th Street & Payne Drive,10579,8097,893,55,55,Westbound,Midway Orange Line,2025-01-28 10:29:00,55 -615,1083570,259621230,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & Langley,2600,7907,735,95,95,Westbound,87th/Damen,2025-01-28 10:29:00,95 -107,10003944,259629670,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,55th Street & Cottage Grove,10578,8097,585,55,55,Westbound,Midway Orange Line,2025-01-28 10:29:00,55 -615,1083570,259621230,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,D,Stony Island & 63rd/64th,3205,1387,0,63,63,Westbound,Midway Orange Line,2025-01-28 10:29:00,63 -609,133,259622631,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,75th Street & Eberhart,10879,8021,648,75,75,Westbound,Damen,2025-01-28 10:29:00,75 -610,10002517,259625219,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,75th Street & Lafayette,10884,8073,135,75,75,Westbound,Damen,2025-01-28 10:29:00,75 -609,10002516,259625218,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Michigan & 100th Street,15082,8453,1106,34,34,Southbound,131st & Ellis,2025-01-28 10:29:00,34 -104,22223680,259617919,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Jeffery & 71st Street,17564,4043,2734,J14,J14,Southbound,103rd/Stony Island,2025-01-28 10:29:00,J14 -115,209118,259611846,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Jeffery & 71st Street,17564,1196,2174,15,15,Southbound,103rd/Stony Island,2025-01-28 10:29:00,15 -107,181,261852574,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & Woodlawn,10191,1421,2146,67,67,Eastbound,67th/South Shore,2025-01-28 10:29:00,67 -602,88358347,261121905,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & Minerva,10190,1421,1818,67,67,Eastbound,67th/South Shore,2025-01-28 10:29:00,67 -602,88358347,261121905,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,79th Street & Prairie,2636,7926,479,79,79,Westbound,Western,2025-01-28 10:29:00,79 -707,62,259626053,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,S. Shore Drive & 79th Street,15031,8520,2888,6,6,Southbound,79th/South Shore,2025-01-28 10:29:00,6 -101,22223660,261017306,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & University,10189,1421,1494,67,67,Eastbound,67th/South Shore,2025-01-28 10:29:00,67 -602,88358347,261121905,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,67th Street & Paxton,15147,1472,1141,67,67,Westbound,Ford City,2025-01-28 10:29:00,67 -604,88358099,261121764,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,67th Street & Crandon,7038,1472,627,67,67,Westbound,Ford City,2025-01-28 10:29:00,67 -604,88358099,261121764,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Commercial & 91st Street,18681,1091,1604,71,71,Northbound,69th Red Line,2025-01-28 10:29:00,71 -109,22223558,259624254,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Michigan & 101st Street,7534,8453,1593,34,34,Southbound,131st & Ellis,2025-01-28 10:29:00,34 -104,22223680,259617919,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,63rd Street & St. Lawrence,3219,1438,1200,63,63,Westbound,Kedzie,2025-01-28 10:29:00,63 -616,131,259622630,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,D,Lake Park & 40th Street,7743,1666,0,39,39,Westbound,St Louis,2025-01-28 10:29:00,39 -201,1041765,259618452,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Commercial & 90th Street,7008,1091,2103,71,71,Northbound,69th Red Line,2025-01-28 10:29:00,71 -109,22223558,259624254,False,2,,True,2025-01-28 10:42:00
20250128 10:27,A,Stony Island & 64th Street,5202,1387,329,63,63,Westbound,Midway Orange Line,2025-01-28 10:29:00,63 -609,133,259622631,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,64th Street & Blackstone,3206,1387,1027,63,63,Westbound,Midway Orange Line,2025-01-28 10:30:00,63 -609,133,259622631,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,Clark & Lasalle,1451,8803,831,36,36,Northbound,Devon/Clark,2025-01-28 10:30:00,36 -516,1021911,259618241,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,67th Street & Clyde,7040,1472,1733,67,67,Westbound,Ford City,2025-01-28 10:30:00,67 -604,88358099,261121764,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,State & 33rd Street,18489,1089,1302,29,29,Southbound,95th Red Line,2025-01-28 10:30:00,29 -104,598,259617310,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,67th Street & Clyde,7040,8328,2820,26,26,Northbound,Michigan/Chicago,2025-01-28 10:30:00,26 -107,88347233,260483101,False,2,,True,2025-01-28 10:42:00
20250128 10:30,A,51st Street & Princeton,9195,1082,130,51,51,Westbound,Kedzie Orange Line,2025-01-28 10:30:00,51 -703,237,259619854,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Sheridan & Diversey,1148,4085,390,156,156,Northbound,Belmont/Halsted,2025-01-28 10:30:00,156 -216,509,259615462,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Jeffery & 72nd Street,5214,1196,3006,15,15,Southbound,103rd/Stony Island,2025-01-28 10:30:00,15 -107,181,261852574,False,3,,True,2025-01-28 10:42:00
20250128 10:29,A,State & 32nd Street,2396,1089,664,29,29,Southbound,95th Red Line,2025-01-28 10:30:00,29 -104,598,259617310,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,75th Street & Perry,10885,8073,422,75,75,Westbound,Damen,2025-01-28 10:30:00,75 -609,10002516,259625218,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & Hubbard (Wrigley Bldg.),1103,8790,642,151,151,Southbound,Union Station,2025-01-28 10:30:00,22 -506,88359307,260749492,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & St. Lawrence,2979,7907,1416,95,95,Westbound,87th/Damen,2025-01-28 10:30:00,95 -107,10003944,259629670,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,87th Street & Stony Island,9469,1304,2548,87,87,Westbound,Western,2025-01-28 10:30:00,87 -707,10004797,259628316,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & 13th Street,1579,7977,764,4,4,Northbound,Illinois Center,2025-01-28 10:30:00,4 -701,88362290,260941398,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,79th Street & St. Lawrence,2632,8677,1476,79,79,Westbound,Ford City,2025-01-28 10:30:00,79 -722,63,259626054,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & St. Lawrence,10083,1381,2783,67,67,Westbound,69th/Western,2025-01-28 10:30:00,67 -607,88358098,261121763,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,Madison & Lasalle,18123,2009,404,20,20,Westbound,Austin,2025-01-28 10:30:00,20 -805,1040678,259616206,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Adams & State,4732,8741,503,7,7,Westbound,Central,2025-01-28 10:30:00,7 -216,125,259623893,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & Kimbark,10192,1421,2558,67,67,Eastbound,67th/South Shore,2025-01-28 10:30:00,67 -602,88358347,261121905,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Olive-Harvey College,7213,8530,5100,106,106,Westbound,95th Red Line,2025-01-28 10:30:00,106 -103,119564,259612476,False,2,,False,2025-01-28 11:08:00
20250128 10:29,A,75th Street & Wentworth,10886,8073,861,75,75,Westbound,Damen,2025-01-28 10:30:00,75 -609,10002516,259625218,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & Kenwood,10193,1421,3450,67,67,Eastbound,67th/South Shore,2025-01-28 10:30:00,67 -602,88358347,261121905,False,2,,True,2025-01-28 10:42:00
20250128 10:27,A,67th Street & Crandon,7038,8328,1714,26,26,Northbound,Michigan/Chicago,2025-01-28 10:30:00,26 -107,88347233,260483101,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,87th Street & Cottage Grove,15025,1225,2907,87,87,Westbound,Cicero,2025-01-28 10:30:00,87 -702,10004796,259628315,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,Adams & Clark,17046,8758,677,151,151,Southbound,Union Station,2025-01-28 10:30:00,151 -510,88359306,260749491,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & South Water,1104,8776,995,157,157,Westbound,Pulaski Pink Line,2025-01-28 10:30:00,157 -810,88348821,259615521,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Michigan & South Water,1104,1319,678,4,4,Southbound,115th,2025-01-28 10:30:00,4 -702,88362357,260941464,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Lake Park & Oakwood,7744,1666,778,39,39,Westbound,St Louis,2025-01-28 10:30:00,39 -201,1041765,259618452,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Wentworth & 43rd Street,16057,8461,796,43,43,Eastbound,Lake Park,2025-01-28 10:30:00,43 -703,335,259618694,False,DUE,,False,2025-01-28 11:04:00
20250128 10:28,A,47th Street & Cottage Grove,7146,1433,1226,47,47,Westbound,Kedzie Orange Line,2025-01-28 10:30:00,47 -607,92,259618963,False,DUE,,True,2025-01-28 10:42:00
20250128 10:30,A,Armitage & Clark,13180,8616,726,73,73,Westbound,Laramie,2025-01-28 10:30:00,73 -812,79,259624824,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,69th Street & Wabash,7215,1520,608,67,67,Eastbound,67th/South Shore,2025-01-28 10:30:00,67 -609,88358214,261121847,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,69th Street & State,10179,8326,867,30,30,Southbound,Hegewisch,2025-01-28 10:30:00,30 -103,49,259617650,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,69th Street & State,10179,1520,361,67,67,Eastbound,67th/South Shore,2025-01-28 10:30:00,67 -609,88358214,261121847,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,67th Street & Paxton,15147,8328,2228,26,26,Northbound,Michigan/Chicago,2025-01-28 10:30:00,26 -107,88347233,260483101,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,79th Street & Normal,2648,1336,834,8A,8A,Southbound,127th,2025-01-28 10:30:00,8A-701,37,259626824,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Clark & Maple,1898,1174,168,22,22,Northbound,Howard,2025-01-28 10:30:00,22 -527,203928,259616817,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,79th Street & Colfax,2608,1259,2445,79,79,Westbound,Ford City,2025-01-28 10:30:00,79 -701,65,259626056,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,75th Street & Stony Island,10866,1511,2650,75,75,Westbound,Damen,2025-01-28 10:30:00,75 -611,10002522,259625220,False,2,,True,2025-01-28 10:42:00
20250128 10:27,A,Stony Island & 95th Street,7211,8476,1555,95,95,Westbound,87th/Damen,2025-01-28 10:30:00,95 -105,10003887,259629671,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & Michigan,2816,8409,490,95,95,Eastbound,92nd/Buffalo,2025-01-28 10:30:00,95 -109,10003920,259629590,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Chicago & Fairbanks,582,8141,623,66,66,Eastbound,Navy Pier,2025-01-28 10:30:00,66 -808,88365406,259623207,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,79th Street & Cregier,2618,1287,1937,79,79,Westbound,Western,2025-01-28 10:30:00,79 -728,64,259626055,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,Michigan & 98th Street,7531,1264,1802,X4,X4,Southbound,95th Red Line,2025-01-28 10:30:00,X4  -710,32,259611972,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,63rd Street & Eberhart,3221,1438,1852,63,63,Westbound,Kedzie,2025-01-28 10:30:00,63 -616,131,259622630,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Morgan Drive & Russell Drive,10580,8097,2488,55,55,Westbound,Midway Orange Line,2025-01-28 10:30:00,55 -615,1083570,259621230,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Commercial & 88th Street,7010,1091,3404,71,71,Northbound,69th Red Line,2025-01-28 10:30:00,71 -109,22223558,259624254,False,3,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & King Drive,2105,7907,2716,95,95,Westbound,87th/Damen,2025-01-28 10:30:00,95 -107,10003944,259629670,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,Commercial & 89th Street,15678,1091,2938,71,71,Northbound,69th Red Line,2025-01-28 10:30:00,71 -109,22223558,259624254,False,3,,True,2025-01-28 10:42:00
20250128 10:28,A,Michigan & 102nd Street,7535,8453,2277,34,34,Southbound,131st & Ellis,2025-01-28 10:30:00,34 -104,22223680,259617919,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Harbor Drive & Randolph,6355,1168,408,60,60,Westbound,Cicero/24th Pl,2025-01-28 10:30:00,60 -213,88362601,259622220,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,75th Street & King Drive,17957,8021,1491,75,75,Westbound,Damen,2025-01-28 10:30:00,75 -610,10002517,259625219,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,75th Street & Prairie,18434,8021,1842,75,75,Westbound,Damen,2025-01-28 10:30:00,75 -610,10002517,259625219,False,DUE,,True,2025-01-28 10:42:00
20250128 10:27,A,79th Street & East End,2619,1287,2612,79,79,Westbound,Western,2025-01-28 10:30:00,79 -728,64,259626055,False,2,,True,2025-01-28 10:42:00
20250128 10:28,D,Harbor Drive & Randolph,15416,1168,0,60,60,Westbound,Cicero/24th Pl,2025-01-28 10:30:00,60 -213,88362601,259622220,False,DUE,,True,2025-01-28 10:42:00
20250128 10:30,A,Garfield & Halsted,10595,1420,169,55,55,Westbound,Midway Orange Line,2025-01-28 10:30:00,55 -614,1083569,259621229,False,DUE,,True,2025-01-28 10:42:00
20250128 10:30,A,Cermak & Lumber,18649,8316,154,21,21,Westbound,North Riverside Mall,2025-01-28 10:30:00,21 -210,357,259616516,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,King Drive & 33rd Street,2169,8558,676,3,3,Northbound,Michigan/Chicago,2025-01-28 10:30:00,3 -720,88365419,259617430,False,DUE,,True,2025-01-28 10:42:00
20250128 10:26,D,79th Street & Lakefront,17868,7951,155,79,79,Westbound,Western,2025-01-28 10:30:00,79 -711,66,259626057,False,3,,True,2025-01-28 10:42:00
20250128 10:30,A,Belmont & Sheridan,4993,1597,169,77,77,Westbound,Cumberland,2025-01-28 10:30:00,77 -421,88356450,259625715,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,63rd Street & Rhodes,3220,1438,1542,63,63,Westbound,Kedzie,2025-01-28 10:30:00,63 -616,131,259622630,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,67th Street & Langley,10082,1381,2127,67,67,Westbound,69th/Western,2025-01-28 10:30:00,67 -607,88358098,261121763,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,Chicago & Mies Van Der Rohe,597,1346,726,3,3,Southbound,95th Red Line,2025-01-28 10:30:00,3 -726,88365523,259617531,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,69th Street & Michigan,7216,1520,1041,67,67,Eastbound,67th/South Shore,2025-01-28 10:30:00,67 -609,88358214,261121847,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & Eberhart,2104,7907,2064,95,95,Westbound,87th/Damen,2025-01-28 10:30:00,95 -107,10003944,259629670,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,79th & Michigan,18750,7926,1027,79,79,Westbound,Western,2025-01-28 10:30:00,79 -707,62,259626053,False,DUE,,True,2025-01-28 10:42:00
20250128 10:30,A,79th Street & Lowe,2650,1336,1688,8A,8A,Southbound,127th,2025-01-28 10:31:00,8A-701,37,259626824,False,DUE,,True,2025-01-28 10:42:00
20250128 10:29,A,Wentworth & 44th Place,17520,8461,1586,43,43,Eastbound,Lake Park,2025-01-28 10:31:00,43 -703,335,259618694,False,DUE,,False,2025-01-28 11:04:00
20250128 10:29,A,Garfield Red Line Station,10589,8217,630,59,59,Westbound,Midway Orange Line,2025-01-28 10:31:00,59 -604,1020892,259621823,False,DUE,,True,2025-01-28 10:42:00
20250128 10:28,A,75th Street & Ellis,10873,7917,3862,4,4,Southbound,115th,2025-01-28 10:31:00,4 -706,88362351,260941458,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & Indiana,2981,7907,4029,95,95,Westbound,87th/Damen,2025-01-28 10:31:00,95 -107,10003944,259629670,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,Grand & Peshtigo,760,615,1586,66,66,Westbound,Austin,2025-01-28 10:31:00,66 -806,10005522,259623385,False,2,,True,2025-01-28 10:42:00
20250128 10:28,A,95th Street & Indiana,2981,1325,2976,3,3,Southbound,95th Red Line,2025-01-28 10:31:00,3 -727,88365517,259617524,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,Wentworth & 45th Street,6514,8461,2010,43,43,Eastbound,Lake Park,2025-01-28 10:31:00,43 -703,335,259618694,False,DUE,,False,2025-01-28 11:05:00
20250128 10:28,A,Pershing & Langley,7747,1666,2326,39,39,Westbound,St Louis,2025-01-28 10:31:00,39 -201,1041765,259618452,False,3,,True,2025-01-28 10:42:00
20250128 10:28,A,69th Street & Prairie,7218,1520,2075,67,67,Eastbound,67th/South Shore,2025-01-28 10:31:00,67 -609,88358214,261121847,False,2,,True,2025-01-28 10:42:00
20250128 10:29,A,Wentworth & 46th Street,6515,8461,2576,43,43,Eastbound,Lake Park,2025-01-28 10:31:00,43 -703,335,259618694,False,DUE,,False,2025-01-28 11:05:00
20250128 10:30,A,35th Street & Union,7643,1722,599,35,35,Westbound,24th Pl/Cicero,2025-01-28 10:31:00,35 -203,115,260521654,False,DUE,,True,2025-01-28 10:42:00
