tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250130 14:47,A,Division & Long,17981,8416,8863,70,70,Westbound,Austin,2025-01-30 14:55:00,70 -804,88364357,259624145,False,7,,True,2025-01-30 14:55:00
20250130 14:47,A,Division & Mayfield,2102,1964,7378,70,70,Westbound,Austin,2025-01-30 14:55:00,70 -852,88351635,259624190,False,7,,True,2025-01-30 14:47:00
20250130 14:47,A,Division & Lockwood,2096,8416,7998,70,70,Westbound,Austin,2025-01-30 14:55:00,70 -804,88364357,259624145,False,7,,True,2025-01-30 14:55:00
20250130 14:47,A,Division & Hoyne,2064,8547,5329,70,70,Westbound,Austin,2025-01-30 14:56:00,70 -815,88364359,259624147,False,8,,True,2025-01-30 14:56:00
20250130 14:47,D,Division & Austin Terminal,1970,8652,1507,70,70,Eastbound,Walton & Dearborn,2025-01-30 14:56:00,72 -804,88364458,259624064,False,8,,True,2025-01-30 14:56:00
20250130 14:47,A,Division & Pine,2098,8416,9513,70,70,Westbound,Austin,2025-01-30 14:56:00,70 -804,88364357,259624145,False,8,,True,2025-01-30 14:56:00
20250130 14:47,A,Division & Cherry,2051,8138,6128,70,70,Westbound,Austin,2025-01-30 14:56:00,70 -806,88364360,259624148,False,8,,True,2025-01-30 14:56:00
20250130 14:47,A,Division & Central Park,2079,8588,7683,70,70,Westbound,Austin,2025-01-30 14:56:00,70 -814,88364358,259624146,False,8,,True,2025-01-30 14:56:00
20250130 14:47,A,Division & Grand/Monticello,15042,8588,8170,70,70,Westbound,Austin,2025-01-30 14:57:00,70 -814,88364358,259624146,False,9,,True,2025-01-30 14:57:00
20250130 14:47,A,Division & Waller,2100,8416,10688,70,70,Westbound,Austin,2025-01-30 14:57:00,70 -804,88364357,259624145,False,9,,False,2025-01-30 14:59:00
20250130 14:47,A,Division & North Branch,15369,8138,6646,70,70,Westbound,Austin,2025-01-30 14:57:00,70 -806,88364360,259624148,False,10,,False,2025-01-30 15:00:00
20250130 14:47,A,Division & Leavitt,18165,8547,6128,70,70,Westbound,Austin,2025-01-30 14:57:00,70 -815,88364359,259624147,False,9,,True,2025-01-30 14:57:00
20250130 14:47,A,Walton & Clark,18412,8752,6084,22,22,Northbound,Howard,2025-01-30 14:57:00,22 -518,1040917,259616843,False,9,,True,2025-01-30 14:57:00
20250130 14:47,A,Division & Central,17982,8416,10149,70,70,Westbound,Austin,2025-01-30 14:57:00,70 -804,88364357,259624145,False,9,,True,2025-01-30 14:57:00
20250130 14:47,A,Division & Hamlin,17978,8588,9055,70,70,Westbound,Austin,2025-01-30 14:58:00,70 -814,88364358,259624146,False,10,,True,2025-01-30 14:58:00
20250130 14:47,A,Division & Springfield,2082,8588,9596,70,70,Westbound,Austin,2025-01-30 14:58:00,70 -814,88364358,259624146,False,11,,True,2025-01-30 14:58:00
20250130 14:47,A,Division & Mayfield,2102,8416,11969,70,70,Westbound,Austin,2025-01-30 14:58:00,70 -804,88364357,259624145,False,10,,False,2025-01-30 15:00:00
20250130 14:47,A,Division & Menard,2101,8416,11329,70,70,Westbound,Austin,2025-01-30 14:58:00,70 -804,88364357,259624145,False,10,,True,2025-01-30 14:58:00
20250130 14:47,A,Clark & Oak,18732,8752,6561,22,22,Northbound,Howard,2025-01-30 14:58:00,22 -518,1040917,259616843,False,10,,True,2025-01-30 14:58:00
20250130 14:47,A,Division & Oakley,18163,8547,6797,70,70,Westbound,Austin,2025-01-30 14:58:00,70 -815,88364359,259624147,False,10,,True,2025-01-30 14:58:00
20250130 14:47,A,Division & Elston,2053,8138,7514,70,70,Westbound,Austin,2025-01-30 14:59:00,70 -806,88364360,259624148,False,11,,False,2025-01-30 15:01:00
20250130 14:47,A,Division & Western,14569,8547,7535,70,70,Westbound,Austin,2025-01-30 14:59:00,70 -815,88364359,259624147,False,12,,False,2025-01-30 15:01:00
20250130 14:47,D,Walton & Clark,18412,8139,2690,70,70,Westbound,Austin,2025-01-30 14:59:00,70 -816,88364361,259624149,False,11,,True,2025-01-30 14:59:00
20250130 14:47,A,Clark & Maple,1898,8752,6910,22,22,Northbound,Howard,2025-01-30 14:59:00,22 -518,1040917,259616843,False,11,,True,2025-01-30 14:59:00
20250130 14:47,A,Division & Cleaver,2056,8138,8736,70,70,Westbound,Austin,2025-01-30 14:59:00,70 -806,88364360,259624148,False,12,,False,2025-01-30 15:02:00
20250130 14:47,A,Division & Noble,2055,8138,8424,70,70,Westbound,Austin,2025-01-30 14:59:00,70 -806,88364360,259624148,False,11,,False,2025-01-30 15:01:00
20250130 14:47,A,Division & Pulaski,2083,8588,10263,70,70,Westbound,Austin,2025-01-30 15:00:00,70 -814,88364358,259624146,False,12,,True,2025-01-30 15:00:00
20250130 14:47,A,Division & Washtenaw,2070,8547,9350,70,70,Westbound,Austin,2025-01-30 15:00:00,70 -815,88364359,259624147,False,13,,False,2025-01-30 15:03:00
20250130 14:47,A,Clark & Maple,1898,8139,3516,70,70,Westbound,Austin,2025-01-30 15:00:00,70 -816,88364361,259624149,False,13,,True,2025-01-30 15:00:00
20250130 14:47,A,Division & Rockwell,2069,8547,8674,70,70,Westbound,Austin,2025-01-30 15:00:00,70 -815,88364359,259624147,False,12,,False,2025-01-30 15:03:00
20250130 14:47,A,Clark & Oak,18732,8139,3167,70,70,Westbound,Austin,2025-01-30 15:00:00,70 -816,88364361,259624149,False,12,,True,2025-01-30 15:00:00
20250130 14:47,A,Division & Campbell,2068,8547,8000,70,70,Westbound,Austin,2025-01-30 15:00:00,70 -815,88364359,259624147,False,12,,False,2025-01-30 15:02:00
20250130 14:47,A,Division & Sedgwick,2042,8564,9409,37,37,Northbound,Fullerton Red Line,2025-01-30 15:01:00,37 -808,88365788,259618331,False,13,,False,2025-01-30 15:04:00
20250130 14:47,A,Division & Ashland (Blue Line),2059,8138,9727,70,70,Westbound,Austin,2025-01-30 15:01:00,70 -806,88364360,259624148,False,14,,False,2025-01-30 15:03:00
20250130 14:47,A,Division & California,14597,8547,10187,70,70,Westbound,Austin,2025-01-30 15:02:00,70 -815,88364359,259624147,False,14,,False,2025-01-30 15:04:00
20250130 14:47,A,Division & Francisco,2072,8547,10741,70,70,Westbound,Austin,2025-01-30 15:02:00,70 -815,88364359,259624147,False,15,,False,2025-01-30 15:04:00
20250130 14:47,A,Division & Karlov,2084,8588,10928,70,70,Westbound,Austin,2025-01-30 15:02:00,70 -814,88364358,259624146,False,14,,True,2025-01-30 15:02:00
20250130 14:47,A,Division & Keeler,17979,8588,11732,70,70,Westbound,Austin,2025-01-30 15:02:00,70 -814,88364358,259624146,False,15,,True,2025-01-30 15:02:00
20250130 14:47,A,Division & Kildare,2086,8588,12252,70,70,Westbound,Austin,2025-01-30 15:03:00,70 -814,88364358,259624146,False,15,,True,2025-01-30 15:03:00
20250130 14:47,A,Division & Humboldt,2074,8547,11501,70,70,Westbound,Austin,2025-01-30 15:03:00,70 -815,88364359,259624147,False,16,,False,2025-01-30 15:06:00
20250130 14:47,A,Division & Richmond,2073,8547,11080,70,70,Westbound,Austin,2025-01-30 15:03:00,70 -815,88364359,259624147,False,15,,False,2025-01-30 15:05:00
20250130 14:47,A,Division & Clark,2038,8139,4381,70,70,Westbound,Austin,2025-01-30 15:03:00,70 -816,88364361,259624149,False,15,,True,2025-01-30 15:03:00
20250130 14:47,A,Division & Paulina,2060,8138,10546,70,70,Westbound,Austin,2025-01-30 15:03:00,70 -806,88364360,259624148,False,15,,False,2025-01-30 15:06:00
20250130 14:47,A,Division & Kostner,17980,8588,13080,70,70,Westbound,Austin,2025-01-30 15:04:00,70 -814,88364358,259624146,False,16,,True,2025-01-30 15:04:00
20250130 14:47,A,Division & Wood,2061,8138,11066,70,70,Westbound,Austin,2025-01-30 15:04:00,70 -806,88364360,259624148,False,16,,False,2025-01-30 15:06:00
20250130 14:47,A,Division & Kilbourn,15962,8588,13733,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -814,88364358,259624146,False,17,,True,2025-01-30 15:05:00
20250130 14:47,D,Walton & Clark,18412,8430,5621,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -801,88364363,259624150,False,17,,True,2025-01-30 15:05:00
20250130 14:47,A,Division & Wells,15676,8139,5229,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -816,88364361,259624149,False,17,,True,2025-01-30 15:05:00
20250130 14:47,A,300 W Division,2041,8139,5703,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -816,88364361,259624149,False,17,,True,2025-01-30 15:05:00
20250130 14:47,A,Division & Spaulding,2076,8547,13384,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -815,88364359,259624147,False,17,,False,2025-01-30 15:09:00
20250130 14:47,A,4659 W Division,2090,8588,15036,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -814,88364358,259624146,False,18,,True,2025-01-30 15:05:00
20250130 14:47,A,Division & Kedzie,2075,8547,12887,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -815,88364359,259624147,False,17,,False,2025-01-30 15:09:00
20250130 14:47,A,Division & Kolmar,2089,8588,13937,70,70,Westbound,Austin,2025-01-30 15:05:00,70 -814,88364358,259624146,False,17,,True,2025-01-30 15:06:00
20250130 14:47,A,Division & Sedgwick,2042,8139,6139,70,70,Westbound,Austin,2025-01-30 15:06:00,70 -816,88364361,259624149,False,18,,True,2025-01-30 15:06:00
20250130 14:47,A,Clark & Oak,18732,8430,6098,70,70,Westbound,Austin,2025-01-30 15:06:00,70 -801,88364363,259624150,False,18,,False,2025-01-30 15:08:00
20250130 14:47,A,Division & Homan,14571,8547,14231,70,70,Westbound,Austin,2025-01-30 15:06:00,70 -815,88364359,259624147,False,19,,False,2025-01-30 15:11:00
20250130 14:47,A,Division & Damen,2063,8138,12398,70,70,Westbound,Austin,2025-01-30 15:06:00,70 -806,88364360,259624148,False,18,,False,2025-01-30 15:10:00
20250130 14:47,A,Division & Cicero,16095,8588,15752,70,70,Westbound,Austin,2025-01-30 15:06:00,70 -814,88364358,259624146,False,19,,True,2025-01-30 15:06:00
20250130 14:47,A,Clark & Maple,1898,8430,6447,70,70,Westbound,Austin,2025-01-30 15:06:00,70 -801,88364363,259624150,False,19,,False,2025-01-30 15:08:00
20250130 14:47,A,Division & Clybourn,2043,8139,6701,70,70,Westbound,Austin,2025-01-30 15:07:00,70 -816,88364361,259624149,False,19,,True,2025-01-30 15:07:00
20250130 14:47,A,Division & Lamon,2092,8588,16275,70,70,Westbound,Austin,2025-01-30 15:07:00,70 -814,88364358,259624146,False,19,,True,2025-01-30 15:07:00
20250130 14:47,A,Walton & Clark,18412,1419,11370,22,22,Northbound,Howard,2025-01-30 15:07:00,22 -526,1040918,259616844,False,20,,False,2025-01-30 15:10:00
20250130 14:47,A,Division & Lavergne,2093,8588,16947,70,70,Westbound,Austin,2025-01-30 15:07:00,70 -814,88364358,259624146,False,20,,True,2025-01-30 15:07:00
20250130 14:47,A,Division & Leavitt,18165,8138,13869,70,70,Westbound,Austin,2025-01-30 15:07:00,70 -806,88364360,259624148,False,20,,False,2025-01-30 15:11:00
20250130 14:47,A,Division & Hoyne,2064,8138,13070,70,70,Westbound,Austin,2025-01-30 15:07:00,70 -806,88364360,259624148,False,19,,False,2025-01-30 15:10:00
20250130 14:47,A,Division & Oakley,18163,8138,14538,70,70,Westbound,Austin,2025-01-30 15:08:00,70 -806,88364360,259624148,False,21,,False,2025-01-30 15:12:00
20250130 14:47,A,Division & Leclaire,2094,8588,17602,70,70,Westbound,Austin,2025-01-30 15:08:00,70 -814,88364358,259624146,False,21,,True,2025-01-30 15:08:00
20250130 14:47,A,Division & Clark,2038,8430,7312,70,70,Westbound,Austin,2025-01-30 15:08:00,70 -801,88364363,259624150,False,20,,True,2025-01-30 15:08:00
20250130 14:47,A,Clark & Oak,18732,1419,11847,22,22,Northbound,Howard,2025-01-30 15:08:00,22 -526,1040918,259616844,False,21,,False,2025-01-30 15:11:00
20250130 14:47,A,Division & Larrabee,2045,8139,7616,70,70,Westbound,Austin,2025-01-30 15:08:00,70 -816,88364361,259624149,False,20,,True,2025-01-30 15:08:00
20250130 14:47,A,Division & Central Park,2079,8547,15398,70,70,Westbound,Austin,2025-01-30 15:08:00,70 -815,88364359,259624147,False,20,,False,2025-01-30 15:12:00
20250130 14:47,A,Clark & Maple,1898,1419,12196,22,22,Northbound,Howard,2025-01-30 15:09:00,22 -526,1040918,259616844,False,22,,False,2025-01-30 15:12:00
20250130 14:47,A,Division & Laramie,17185,8588,18406,70,70,Westbound,Austin,2025-01-30 15:09:00,70 -814,88364358,259624146,False,22,,True,2025-01-30 15:09:00
20250130 14:47,A,Division & Grand/Monticello,15042,8547,16001,70,70,Westbound,Austin,2025-01-30 15:09:00,70 -815,88364359,259624147,False,22,,False,2025-01-30 15:13:00
20250130 14:47,A,Division & Hamlin,17978,8547,16886,70,70,Westbound,Austin,2025-01-30 15:10:00,70 -815,88364359,259624147,False,23,,False,2025-01-30 15:15:00
20250130 14:47,A,Division & Wells,15676,8430,8160,70,70,Westbound,Austin,2025-01-30 15:10:00,70 -801,88364363,259624150,False,23,,False,2025-01-30 15:12:00
20250130 14:47,A,Division & Halsted,2048,8139,8792,70,70,Westbound,Austin,2025-01-30 15:10:00,70 -816,88364361,259624149,False,22,,True,2025-01-30 15:10:00
20250130 14:47,A,Division & Western,14569,8138,15276,70,70,Westbound,Austin,2025-01-30 15:10:00,70 -806,88364360,259624148,False,23,,False,2025-01-30 15:14:00
20250130 14:47,A,Division & Hooker,15368,8139,9609,70,70,Westbound,Austin,2025-01-30 15:10:00,70 -816,88364361,259624149,False,22,,True,2025-01-30 15:10:00
20250130 14:47,A,Division & Lockwood,2096,8588,18959,70,70,Westbound,Austin,2025-01-30 15:10:00,70 -814,88364358,259624146,False,22,,True,2025-01-30 15:10:00
20250130 14:47,A,300 W Division,2041,8430,8634,70,70,Westbound,Austin,2025-01-30 15:11:00,70 -801,88364363,259624150,False,23,,True,2025-01-30 15:11:00
20250130 14:47,A,Division & Long,17981,8588,19824,70,70,Westbound,Austin,2025-01-30 15:11:00,70 -814,88364358,259624146,False,23,,True,2025-01-30 15:11:00
20250130 14:47,A,Division & Pine,2098,8588,20474,70,70,Westbound,Austin,2025-01-30 15:11:00,70 -814,88364358,259624146,False,23,,True,2025-01-30 15:11:00
20250130 14:47,A,Division & Springfield,2082,8547,17427,70,70,Westbound,Austin,2025-01-30 15:11:00,70 -815,88364359,259624147,False,23,,False,2025-01-30 15:17:00
20250130 14:47,A,Division & Cherry,2051,8139,10464,70,70,Westbound,Austin,2025-01-30 15:11:00,70 -816,88364361,259624149,False,24,,True,2025-01-30 15:11:00
20250130 14:47,A,Division & Campbell,2068,8138,15741,70,70,Westbound,Austin,2025-01-30 15:11:00,70 -806,88364360,259624148,False,23,,False,2025-01-30 15:14:00
20250130 14:47,A,Division & Central,17982,8588,21110,70,70,Westbound,Austin,2025-01-30 15:12:00,70 -814,88364358,259624146,False,24,,True,2025-01-30 15:12:00
20250130 14:47,A,Division & Waller,2100,8588,21649,70,70,Westbound,Austin,2025-01-30 15:12:00,70 -814,88364358,259624146,False,24,,True,2025-01-30 15:12:00
20250130 14:47,A,Division & Rockwell,2069,8138,16415,70,70,Westbound,Austin,2025-01-30 15:12:00,70 -806,88364360,259624148,False,25,,False,2025-01-30 15:15:00
20250130 14:47,A,Division & Sedgwick,2042,8430,9070,70,70,Westbound,Austin,2025-01-30 15:12:00,70 -801,88364363,259624150,False,24,,True,2025-01-30 15:12:00
20250130 14:47,A,Division & Clybourn,2043,8430,9632,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -801,88364363,259624150,False,25,,True,2025-01-30 15:13:00
20250130 14:47,D,Walton & Clark,18412,8648,12160,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -851,88364364,259624151,False,25,,True,2025-01-30 15:13:00
20250130 14:47,A,Division & Menard,2101,8588,22290,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -814,88364358,259624146,False,25,,True,2025-01-30 15:13:00
20250130 14:47,A,Division & North Branch,15369,8139,10982,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -816,88364361,259624149,False,25,,True,2025-01-30 15:13:00
20250130 14:47,A,Division & Mayfield,2102,8588,22930,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -814,88364358,259624146,False,26,,False,2025-01-30 15:15:00
20250130 14:47,A,Division & Washtenaw,2070,8138,17091,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -806,88364360,259624148,False,25,,False,2025-01-30 15:15:00
20250130 14:47,A,Division & Pulaski,2083,8547,18094,70,70,Westbound,Austin,2025-01-30 15:13:00,70 -815,88364359,259624147,False,26,,False,2025-01-30 15:19:00
20250130 14:47,A,Division & California,14597,8138,17928,70,70,Westbound,Austin,2025-01-30 15:14:00,70 -806,88364360,259624148,False,26,,False,2025-01-30 15:17:00
20250130 14:47,A,Division & Elston,2053,8139,11850,70,70,Westbound,Austin,2025-01-30 15:14:00,70 -816,88364361,259624149,False,26,,True,2025-01-30 15:14:00
20250130 14:47,A,Division & Larrabee,2045,8430,10547,70,70,Westbound,Austin,2025-01-30 15:14:00,70 -801,88364363,259624150,False,26,,True,2025-01-30 15:14:00
20250130 14:47,A,Clark & Oak,18732,8648,12637,70,70,Westbound,Austin,2025-01-30 15:14:00,70 -851,88364364,259624151,False,26,,True,2025-01-30 15:14:00
20250130 14:47,A,Clark & Maple,1898,8648,12986,70,70,Westbound,Austin,2025-01-30 15:14:00,70 -851,88364364,259624151,False,27,,True,2025-01-30 15:14:00
20250130 14:47,A,Division & Karlov,2084,8547,18759,70,70,Westbound,Austin,2025-01-30 15:15:00,70 -815,88364359,259624147,False,27,,False,2025-01-30 15:21:00
20250130 14:47,A,Division & Richmond,2073,8138,18821,70,70,Westbound,Austin,2025-01-30 15:15:00,70 -806,88364360,259624148,False,27,,False,2025-01-30 15:17:00
20250130 14:47,A,Division & Francisco,2072,8138,18482,70,70,Westbound,Austin,2025-01-30 15:15:00,70 -806,88364360,259624148,False,27,,False,2025-01-30 15:17:00
20250130 14:47,A,Division & Noble,2055,8139,12760,70,70,Westbound,Austin,2025-01-30 15:15:00,70 -816,88364361,259624149,False,28,,True,2025-01-30 15:15:00
20250130 14:47,A,Division & Keeler,17979,8547,19563,70,70,Westbound,Austin,2025-01-30 15:16:00,70 -815,88364359,259624147,False,28,,False,2025-01-30 15:23:00
20250130 14:47,A,Division & Humboldt,2074,8138,19166,70,70,Westbound,Austin,2025-01-30 15:16:00,70 -806,88364360,259624148,False,29,,False,2025-01-30 15:18:00
20250130 14:47,A,Division & Cleaver,2056,8139,13072,70,70,Westbound,Austin,2025-01-30 15:16:00,70 -816,88364361,259624149,False,28,,True,2025-01-30 15:16:00
20250130 14:47,A,Division & Halsted,2048,8430,11723,70,70,Westbound,Austin,2025-01-30 15:16:00,70 -801,88364363,259624150,False,28,,True,2025-01-30 15:16:00
