tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250130 17:43,A,Division & Paulina,2060,8430,926,70,70,Westbound,Austin,2025-01-30 17:45:00,70 -801,88364379,259624164,False,DUE,,True,2025-01-30 17:45:00
20250130 17:43,A,300 W Division,2041,8779,1322,70,70,Westbound,Austin,2025-01-30 17:46:00,70 -807,88364380,259624165,False,2,,True,2025-01-30 17:46:00
20250130 17:43,A,4659 W Division,2090,8547,3304,70,70,Westbound,Austin,2025-01-30 17:46:00,70 -815,88364376,259624161,False,2,,True,2025-01-30 17:46:00
20250130 17:43,A,Division & Wood,2061,8430,1446,70,70,Westbound,Austin,2025-01-30 17:46:00,70 -801,88364379,259624164,False,2,,True,2025-01-30 17:46:00
20250130 17:43,A,Division & Central Park,2079,8138,2478,70,70,Westbound,Austin,2025-01-30 17:46:00,70 -806,88364377,259624162,False,2,,True,2025-01-30 17:46:00
20250130 17:43,A,Clark & Oak,18732,1839,2081,22,22,Northbound,Howard,2025-01-30 17:46:00,22 -571,1040947,259616866,False,2,,True,2025-01-30 17:46:00
20250130 17:43,A,Division & Sedgwick,2042,8736,1961,37,37,Northbound,Fullerton Red Line,2025-01-30 17:46:00,37 -805,88365805,259618342,False,3,,True,2025-01-30 17:46:00
20250130 17:43,A,Division & Sedgwick,2042,8779,1758,70,70,Westbound,Austin,2025-01-30 17:47:00,70 -807,88364380,259624165,False,3,,True,2025-01-30 17:47:00
20250130 17:43,A,Division & Western,14569,8139,2146,70,70,Westbound,Austin,2025-01-30 17:47:00,70 -816,88364378,259624163,False,3,,True,2025-01-30 17:47:00
20250130 17:43,A,Division & Campbell,2068,8139,2611,70,70,Westbound,Austin,2025-01-30 17:47:00,70 -816,88364378,259624163,False,3,,True,2025-01-30 17:47:00
20250130 17:43,A,Division & Cicero,16095,8547,4020,70,70,Westbound,Austin,2025-01-30 17:47:00,70 -815,88364376,259624161,False,3,,True,2025-01-30 17:47:00
20250130 17:43,A,Division & Grand/Monticello,15042,8138,3081,70,70,Westbound,Austin,2025-01-30 17:47:00,70 -806,88364377,259624162,False,3,,True,2025-01-30 17:47:00
20250130 17:43,A,Clark & Maple,1898,1839,2430,22,22,Northbound,Howard,2025-01-30 17:47:00,22 -571,1040947,259616866,False,3,,True,2025-01-30 17:47:00
20250130 17:43,A,Division & Rockwell,2069,8139,3285,70,70,Westbound,Austin,2025-01-30 17:48:00,70 -816,88364378,259624163,False,4,,True,2025-01-30 17:48:00
20250130 17:43,A,Division & Hamlin,17978,8138,3966,70,70,Westbound,Austin,2025-01-30 17:48:00,70 -806,88364377,259624162,False,4,,True,2025-01-30 17:48:00
20250130 17:43,A,Division & Lavergne,2093,8547,5215,70,70,Westbound,Austin,2025-01-30 17:48:00,70 -815,88364376,259624161,False,5,,True,2025-01-30 17:48:00
20250130 17:43,A,Division & Lamon,2092,8547,4543,70,70,Westbound,Austin,2025-01-30 17:48:00,70 -815,88364376,259624161,False,4,,True,2025-01-30 17:48:00
20250130 17:43,A,Division & Clybourn,2043,8779,2320,70,70,Westbound,Austin,2025-01-30 17:48:00,70 -807,88364380,259624165,False,4,,True,2025-01-30 17:48:00
20250130 17:43,A,Division & Damen,2063,8430,2778,70,70,Westbound,Austin,2025-01-30 17:49:00,70 -801,88364379,259624164,False,5,,False,2025-01-30 17:51:00
20250130 17:43,A,Division & Springfield,2082,8138,4507,70,70,Westbound,Austin,2025-01-30 17:49:00,70 -806,88364377,259624162,False,5,,True,2025-01-30 17:49:00
20250130 17:43,A,Division & Leclaire,2094,8547,5870,70,70,Westbound,Austin,2025-01-30 17:49:00,70 -815,88364376,259624161,False,5,,True,2025-01-30 17:49:00
20250130 17:43,A,Division & Larrabee,2045,8779,3235,70,70,Westbound,Austin,2025-01-30 17:49:00,70 -807,88364380,259624165,False,5,,True,2025-01-30 17:49:00
20250130 17:43,A,Division & Washtenaw,2070,8139,3961,70,70,Westbound,Austin,2025-01-30 17:49:00,70 -816,88364378,259624163,False,5,,True,2025-01-30 17:49:00
20250130 17:43,A,Division & Hoyne,2064,8430,3450,70,70,Westbound,Austin,2025-01-30 17:50:00,70 -801,88364379,259624164,False,6,,False,2025-01-30 17:52:00
20250130 17:43,A,Division & California,14597,8139,4798,70,70,Westbound,Austin,2025-01-30 17:50:00,70 -816,88364378,259624163,False,6,,True,2025-01-30 17:50:00
20250130 17:43,A,Division & Pulaski,2083,8138,5174,70,70,Westbound,Austin,2025-01-30 17:50:00,70 -806,88364377,259624162,False,6,,True,2025-01-30 17:50:00
20250130 17:43,A,Division & Francisco,2072,8139,5352,70,70,Westbound,Austin,2025-01-30 17:50:00,70 -816,88364378,259624163,False,7,,True,2025-01-30 17:50:00
20250130 17:43,A,Division & Laramie,17185,8547,6674,70,70,Westbound,Austin,2025-01-30 17:50:00,70 -815,88364376,259624161,False,7,,True,2025-01-30 17:50:00
20250130 17:43,A,Division & Keeler,17979,8138,6643,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -806,88364377,259624162,False,8,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Leavitt,18165,8430,4249,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -801,88364379,259624164,False,7,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Karlov,2084,8138,5839,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -806,88364377,259624162,False,7,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Lockwood,2096,8547,7227,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -815,88364376,259624161,False,7,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Richmond,2073,8139,5691,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -816,88364378,259624163,False,7,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Humboldt,2074,8139,6112,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -816,88364378,259624163,False,8,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Hooker,15368,8779,5228,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -807,88364380,259624165,False,8,,True,2025-01-30 17:51:00
20250130 17:43,A,Division & Halsted,2048,8779,4411,70,70,Westbound,Austin,2025-01-30 17:51:00,70 -807,88364380,259624165,False,7,,True,2025-01-30 17:51:00
20250130 17:43,A,Walton & Clark,18412,8275,4345,22,22,Northbound,Howard,2025-01-30 17:51:00,22 -554,1040949,259616867,False,8,,True,2025-01-30 17:51:00
20250130 17:43,A,Clark & Oak,18732,8275,4822,22,22,Northbound,Howard,2025-01-30 17:52:00,22 -554,1040949,259616867,False,8,,True,2025-01-30 17:52:00
20250130 17:43,A,Division & Pine,2098,8547,8742,70,70,Westbound,Austin,2025-01-30 17:52:00,70 -815,88364376,259624161,False,9,,True,2025-01-30 17:52:00
20250130 17:43,A,Division & Kedzie,2075,8139,7498,70,70,Westbound,Austin,2025-01-30 17:52:00,70 -816,88364378,259624163,False,9,,True,2025-01-30 17:52:00
20250130 17:43,A,Division & Kildare,2086,8138,7163,70,70,Westbound,Austin,2025-01-30 17:52:00,70 -806,88364377,259624162,False,8,,True,2025-01-30 17:52:00
20250130 17:43,A,Division & Long,17981,8547,8092,70,70,Westbound,Austin,2025-01-30 17:52:00,70 -815,88364376,259624161,False,8,,True,2025-01-30 17:52:00
20250130 17:43,A,Division & Oakley,18163,8430,4918,70,70,Westbound,Austin,2025-01-30 17:52:00,70 -801,88364379,259624164,False,8,,False,2025-01-30 17:54:00
20250130 17:43,A,Division & Campbell,2068,8430,6121,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -801,88364379,259624164,False,10,,False,2025-01-30 17:56:00
20250130 17:43,A,Division & Spaulding,2076,8139,7995,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -816,88364378,259624163,False,9,,True,2025-01-30 17:53:00
20250130 17:43,A,Division & Western,14569,8430,5656,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -801,88364379,259624164,False,10,,False,2025-01-30 17:56:00
20250130 17:43,A,Division & Kilbourn,15962,8138,8644,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -806,88364377,259624162,False,10,,True,2025-01-30 17:53:00
20250130 17:43,A,Division & Kolmar,2089,8138,8848,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -806,88364377,259624162,False,10,,True,2025-01-30 17:53:00
20250130 17:43,A,Clark & Maple,1898,8275,5171,22,22,Northbound,Howard,2025-01-30 17:53:00,22 -554,1040949,259616867,False,9,,True,2025-01-30 17:53:00
20250130 17:43,A,Division & Kostner,17980,8138,7991,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -806,88364377,259624162,False,9,,True,2025-01-30 17:53:00
20250130 17:43,A,Division & Cherry,2051,8779,6083,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -807,88364380,259624165,False,10,,True,2025-01-30 17:53:00
20250130 17:43,A,Division & Central,17982,8547,9378,70,70,Westbound,Austin,2025-01-30 17:53:00,70 -815,88364376,259624161,False,10,,True,2025-01-30 17:53:00
20250130 17:43,D,Walton & Clark,18412,8152,2350,70,70,Westbound,Austin,2025-01-30 17:54:00,70 -853,88364381,259624166,False,11,,True,2025-01-30 17:54:00
20250130 17:43,A,Division & Homan,14571,8139,8842,70,70,Westbound,Austin,2025-01-30 17:54:00,70 -816,88364378,259624163,False,10,,True,2025-01-30 17:54:00
20250130 17:43,A,4659 W Division,2090,8138,9947,70,70,Westbound,Austin,2025-01-30 17:54:00,70 -806,88364377,259624162,False,10,,True,2025-01-30 17:54:00
20250130 17:43,A,Division & Rockwell,2069,8430,6795,70,70,Westbound,Austin,2025-01-30 17:54:00,70 -801,88364379,259624164,False,11,,False,2025-01-30 17:57:00
20250130 17:43,A,Division & Waller,2100,8547,9917,70,70,Westbound,Austin,2025-01-30 17:54:00,70 -815,88364376,259624161,False,10,,True,2025-01-30 17:54:00
20250130 17:43,A,Division & Washtenaw,2070,8430,7471,70,70,Westbound,Austin,2025-01-30 17:55:00,70 -801,88364379,259624164,False,12,,False,2025-01-30 17:57:00
20250130 17:43,A,Division & Mayfield,2102,8547,11198,70,70,Westbound,Austin,2025-01-30 17:55:00,70 -815,88364376,259624161,False,12,,True,2025-01-30 17:43:00
20250130 17:43,A,Division & Menard,2101,8547,10558,70,70,Westbound,Austin,2025-01-30 17:55:00,70 -815,88364376,259624161,False,11,,True,2025-01-30 17:43:00
20250130 17:43,A,Division & Central Park,2079,8139,10009,70,70,Westbound,Austin,2025-01-30 17:55:00,70 -816,88364378,259624163,False,11,,True,2025-01-30 17:55:00
20250130 17:43,A,Division & North Branch,15369,8779,6601,70,70,Westbound,Austin,2025-01-30 17:55:00,70 -807,88364380,259624165,False,11,,True,2025-01-30 17:55:00
20250130 17:43,A,Division & Cicero,16095,8138,10663,70,70,Westbound,Austin,2025-01-30 17:55:00,70 -806,88364377,259624162,False,11,,True,2025-01-30 17:55:00
20250130 17:43,A,Division & Lavergne,2093,8138,11858,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -806,88364377,259624162,False,13,,True,2025-01-30 17:56:00
20250130 17:43,A,Division & Grand/Monticello,15042,8139,10612,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -816,88364378,259624163,False,13,,True,2025-01-30 17:56:00
20250130 17:43,A,Division & California,14597,8430,8308,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -801,88364379,259624164,False,13,,False,2025-01-30 17:58:00
20250130 17:43,A,Clark & Maple,1898,8152,3176,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -853,88364381,259624166,False,13,,True,2025-01-30 17:56:00
20250130 17:43,A,Division & Elston,2053,8779,7469,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -807,88364380,259624165,False,13,,True,2025-01-30 17:56:00
20250130 17:43,A,Clark & Oak,18732,8152,2827,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -853,88364381,259624166,False,12,,True,2025-01-30 17:56:00
20250130 17:43,A,Division & Lamon,2092,8138,11186,70,70,Westbound,Austin,2025-01-30 17:56:00,70 -806,88364377,259624162,False,12,,True,2025-01-30 17:56:00
20250130 17:43,A,Division & Francisco,2072,8430,8862,70,70,Westbound,Austin,2025-01-30 17:57:00,70 -801,88364379,259624164,False,13,,True,2025-01-30 17:57:00
20250130 17:43,A,Division & Richmond,2073,8430,9201,70,70,Westbound,Austin,2025-01-30 17:57:00,70 -801,88364379,259624164,False,14,,False,2025-01-30 17:59:00
20250130 17:43,A,Division & Hamlin,17978,8139,11497,70,70,Westbound,Austin,2025-01-30 17:57:00,70 -816,88364378,259624163,False,14,,True,2025-01-30 17:57:00
20250130 17:43,A,Division & Leclaire,2094,8138,12513,70,70,Westbound,Austin,2025-01-30 17:57:00,70 -806,88364377,259624162,False,13,,True,2025-01-30 17:57:00
20250130 17:43,A,Division & Laramie,17185,8138,13317,70,70,Westbound,Austin,2025-01-30 17:58:00,70 -806,88364377,259624162,False,14,,True,2025-01-30 17:58:00
20250130 17:43,A,Division & Lockwood,2096,8138,13870,70,70,Westbound,Austin,2025-01-30 17:58:00,70 -806,88364377,259624162,False,15,,True,2025-01-30 17:58:00
20250130 17:43,A,Division & Springfield,2082,8139,12038,70,70,Westbound,Austin,2025-01-30 17:58:00,70 -816,88364378,259624163,False,14,,True,2025-01-30 17:58:00
20250130 17:43,D,Division & Austin Terminal,1970,1085,0,70,70,Eastbound,Walton & Dearborn,2025-01-30 17:58:00,70 -854,88364472,259624078,False,14,,True,2025-01-30 17:58:00
20250130 17:43,A,Division & Noble,2055,8779,8379,70,70,Westbound,Austin,2025-01-30 17:58:00,70 -807,88364380,259624165,False,15,,True,2025-01-30 17:58:00
20250130 17:43,A,Division & Humboldt,2074,8430,9622,70,70,Westbound,Austin,2025-01-30 17:58:00,70 -801,88364379,259624164,False,14,,False,2025-01-30 18:00:00
20250130 17:43,A,Division & Clark,2038,8152,4041,70,70,Westbound,Austin,2025-01-30 17:58:00,70 -853,88364381,259624166,False,14,,True,2025-01-30 17:58:00
20250130 17:43,A,Division & Kedzie,2075,8430,11008,70,70,Westbound,Austin,2025-01-30 17:59:00,70 -801,88364379,259624164,False,16,,False,2025-01-30 18:02:00
20250130 17:43,A,Division & Long,17981,8138,14735,70,70,Westbound,Austin,2025-01-30 17:59:00,70 -806,88364377,259624162,False,16,,True,2025-01-30 17:59:00
20250130 17:43,A,Division & Cleaver,2056,8779,8691,70,70,Westbound,Austin,2025-01-30 17:59:00,70 -807,88364380,259624165,False,15,,True,2025-01-30 17:59:00
20250130 17:43,A,Division & Sedgwick,2042,8117,8343,37,37,Northbound,Fullerton Red Line,2025-01-30 18:00:00,37 -807,88365806,259618343,False,17,,True,2025-01-30 18:00:00
20250130 17:43,A,300 W Division,2041,8152,5363,70,70,Westbound,Austin,2025-01-30 18:00:00,70 -853,88364381,259624166,False,17,,True,2025-01-30 18:00:00
20250130 17:43,A,Division & Wells,15676,8152,4889,70,70,Westbound,Austin,2025-01-30 18:00:00,70 -853,88364381,259624166,False,16,,True,2025-01-30 18:00:00
20250130 17:43,A,Clark & Oak,18732,4131,8744,22,22,Northbound,Howard,2025-01-30 18:00:00,22 -563,1040951,259616868,False,17,,True,2025-01-30 18:00:00
20250130 17:43,A,Division & Pulaski,2083,8139,12705,70,70,Westbound,Austin,2025-01-30 18:00:00,70 -816,88364378,259624163,False,16,,True,2025-01-30 18:00:00
20250130 17:43,A,Division & Spaulding,2076,8430,11505,70,70,Westbound,Austin,2025-01-30 18:00:00,70 -801,88364379,259624164,False,16,,False,2025-01-30 18:03:00
20250130 17:43,A,Walton & Clark,18412,4131,8267,22,22,Northbound,Howard,2025-01-30 18:00:00,22 -563,1040951,259616868,False,16,,True,2025-01-30 18:00:00
20250130 17:43,A,Division & Pine,2098,8138,15385,70,70,Westbound,Austin,2025-01-30 18:00:00,70 -806,88364377,259624162,False,16,,True,2025-01-30 18:00:00
20250130 17:43,A,Clark & Maple,1898,4131,9093,22,22,Northbound,Howard,2025-01-30 18:01:00,22 -563,1040951,259616868,False,17,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Central,17982,8138,16021,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -806,88364377,259624162,False,17,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Waller,2100,8138,16560,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -806,88364377,259624162,False,18,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Sedgwick,2042,8152,5799,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -853,88364381,259624166,False,18,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Ashland (Blue Line),2059,8779,9682,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -807,88364380,259624165,False,17,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Homan,14571,8430,12352,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -801,88364379,259624164,False,17,,False,2025-01-30 18:04:00
20250130 17:43,A,Division & Keeler,17979,8139,14174,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -816,88364378,259624163,False,17,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Karlov,2084,8139,13370,70,70,Westbound,Austin,2025-01-30 18:01:00,70 -816,88364378,259624163,False,17,,True,2025-01-30 18:01:00
20250130 17:43,A,Division & Menard,2101,8138,17201,70,70,Westbound,Austin,2025-01-30 18:02:00,70 -806,88364377,259624162,False,18,,True,2025-01-30 18:02:00
20250130 17:43,A,Division & Kildare,2086,8139,14694,70,70,Westbound,Austin,2025-01-30 18:02:00,70 -816,88364378,259624163,False,18,,True,2025-01-30 18:02:00
20250130 17:43,A,Division & Central Park,2079,8430,13519,70,70,Westbound,Austin,2025-01-30 18:02:00,70 -801,88364379,259624164,False,18,,False,2025-01-30 18:04:00
20250130 17:43,A,Division & Kostner,17980,8139,15522,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -816,88364378,259624163,False,19,,True,2025-01-30 18:03:00
20250130 17:43,A,Division & Paulina,2060,8779,10501,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -807,88364380,259624165,False,19,,True,2025-01-30 18:03:00
20250130 17:43,A,Division & Kilbourn,15962,8139,16175,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -816,88364378,259624163,False,19,,True,2025-01-30 18:03:00
20250130 17:43,A,Division & Mayfield,2102,8138,17841,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -806,88364377,259624162,False,20,,True,2025-01-30 17:43:00
20250130 17:43,A,Division & Grand/Monticello,15042,8430,14122,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -801,88364379,259624164,False,20,,False,2025-01-30 18:05:00
20250130 17:43,A,Division & Kolmar,2089,8139,16379,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -816,88364378,259624163,False,19,,True,2025-01-30 18:03:00
20250130 17:43,A,Division & Clybourn,2043,8152,6361,70,70,Westbound,Austin,2025-01-30 18:03:00,70 -853,88364381,259624166,False,20,,True,2025-01-30 18:03:00
20250130 17:43,A,Division & Wood,2061,8779,11021,70,70,Westbound,Austin,2025-01-30 18:04:00,70 -807,88364380,259624165,False,20,,True,2025-01-30 18:04:00
20250130 17:43,A,4659 W Division,2090,8139,17478,70,70,Westbound,Austin,2025-01-30 18:04:00,70 -816,88364378,259624163,False,20,,True,2025-01-30 18:04:00
20250130 17:43,A,Division & Hamlin,17978,8430,15007,70,70,Westbound,Austin,2025-01-30 18:04:00,70 -801,88364379,259624164,False,21,,False,2025-01-30 18:06:00
20250130 17:43,A,Division & Springfield,2082,8430,15548,70,70,Westbound,Austin,2025-01-30 18:05:00,70 -801,88364379,259624164,False,21,,False,2025-01-30 18:07:00
20250130 17:43,A,Division & Larrabee,2045,8152,7276,70,70,Westbound,Austin,2025-01-30 18:05:00,70 -853,88364381,259624166,False,21,,True,2025-01-30 18:05:00
20250130 17:43,A,Division & Cicero,16095,8139,18194,70,70,Westbound,Austin,2025-01-30 18:05:00,70 -816,88364378,259624163,False,21,,True,2025-01-30 18:05:00
20250130 17:43,A,Division & Lamon,2092,8139,18717,70,70,Westbound,Austin,2025-01-30 18:05:00,70 -816,88364378,259624163,False,22,,True,2025-01-30 18:05:00
20250130 17:43,A,Division & Lavergne,2093,8139,19389,70,70,Westbound,Austin,2025-01-30 18:06:00,70 -816,88364378,259624163,False,22,,True,2025-01-30 18:06:00
20250130 17:43,A,Walton & Clark,18412,8773,11453,22,22,Northbound,Howard,2025-01-30 18:06:00,22 -568,1040936,259616863,True,DLY,,True,2025-01-30 17:43:00
20250130 17:43,A,Division & Leclaire,2094,8139,20044,70,70,Westbound,Austin,2025-01-30 18:06:00,70 -816,88364378,259624163,False,23,,True,2025-01-30 18:06:00
20250130 17:43,A,Division & Damen,2063,8779,12353,70,70,Westbound,Austin,2025-01-30 18:06:00,70 -807,88364380,259624165,False,23,,True,2025-01-30 18:06:00
20250130 17:43,A,Division & Pulaski,2083,8430,16215,70,70,Westbound,Austin,2025-01-30 18:06:00,70 -801,88364379,259624164,False,22,,False,2025-01-30 18:09:00
20250130 17:43,A,Clark & Oak,18732,8773,11930,22,22,Northbound,Howard,2025-01-30 18:06:00,22 -568,1040936,259616863,True,DLY,,True,2025-01-30 17:43:00
20250130 17:43,A,Division & Halsted,2048,8152,8452,70,70,Westbound,Austin,2025-01-30 18:07:00,70 -853,88364381,259624166,False,23,,True,2025-01-30 18:07:00
20250130 17:43,A,Division & Hoyne,2064,8779,13025,70,70,Westbound,Austin,2025-01-30 18:07:00,70 -807,88364380,259624165,False,23,,True,2025-01-30 18:07:00
20250130 17:43,A,Clark & Maple,1898,8773,12279,22,22,Northbound,Howard,2025-01-30 18:07:00,22 -568,1040936,259616863,True,DLY,,True,2025-01-30 17:43:00
20250130 17:43,A,Division & Karlov,2084,8430,16880,70,70,Westbound,Austin,2025-01-30 18:07:00,70 -801,88364379,259624164,False,23,,False,2025-01-30 18:10:00
20250130 17:43,A,Division & Hooker,15368,8152,9269,70,70,Westbound,Austin,2025-01-30 18:08:00,70 -853,88364381,259624166,False,24,,True,2025-01-30 18:08:00
20250130 17:43,A,Division & Leavitt,18165,8779,13824,70,70,Westbound,Austin,2025-01-30 18:08:00,70 -807,88364380,259624165,False,24,,True,2025-01-30 18:08:00
20250130 17:43,A,Division & Lockwood,2096,8139,21401,70,70,Westbound,Austin,2025-01-30 18:08:00,70 -816,88364378,259624163,False,24,,True,2025-01-30 18:08:00
20250130 17:43,A,Division & Laramie,17185,8139,20848,70,70,Westbound,Austin,2025-01-30 18:08:00,70 -816,88364378,259624163,False,24,,True,2025-01-30 18:08:00
20250130 17:43,A,Division & Cherry,2051,8152,10124,70,70,Westbound,Austin,2025-01-30 18:09:00,70 -853,88364381,259624166,False,25,,True,2025-01-30 18:09:00
20250130 17:43,A,Division & Pine,2098,8139,22916,70,70,Westbound,Austin,2025-01-30 18:09:00,70 -816,88364378,259624163,False,26,,True,2025-01-30 18:09:00
20250130 17:43,A,Division & Oakley,18163,8779,14493,70,70,Westbound,Austin,2025-01-30 18:09:00,70 -807,88364380,259624165,False,25,,True,2025-01-30 18:09:00
20250130 17:43,A,Division & Long,17981,8139,22266,70,70,Westbound,Austin,2025-01-30 18:09:00,70 -816,88364378,259624163,False,25,,True,2025-01-30 18:09:00
20250130 17:43,A,Division & North Branch,15369,8152,10642,70,70,Westbound,Austin,2025-01-30 18:10:00,70 -853,88364381,259624166,False,26,,True,2025-01-30 18:10:00
20250130 17:43,A,Division & Western,14569,8779,15231,70,70,Westbound,Austin,2025-01-30 18:10:00,70 -807,88364380,259624165,False,27,,True,2025-01-30 18:10:00
20250130 17:43,A,Division & Waller,2100,8139,24091,70,70,Westbound,Austin,2025-01-30 18:10:00,70 -816,88364378,259624163,False,27,,True,2025-01-30 18:10:00
20250130 17:43,A,Division & Central,17982,8139,23552,70,70,Westbound,Austin,2025-01-30 18:10:00,70 -816,88364378,259624163,False,26,,True,2025-01-30 18:10:00
20250130 17:43,A,Division & Elston,2053,8152,11510,70,70,Westbound,Austin,2025-01-30 18:11:00,70 -853,88364381,259624166,False,27,,True,2025-01-30 18:11:00
20250130 17:43,A,Division & Campbell,2068,8779,15696,70,70,Westbound,Austin,2025-01-30 18:11:00,70 -807,88364380,259624165,False,27,,True,2025-01-30 18:11:00
20250130 17:43,A,Division & Menard,2101,8139,24732,70,70,Westbound,Austin,2025-01-30 18:11:00,70 -816,88364378,259624163,False,28,,True,2025-01-30 18:11:00
20250130 17:43,A,Division & Rockwell,2069,8779,16370,70,70,Westbound,Austin,2025-01-30 18:12:00,70 -807,88364380,259624165,False,28,,True,2025-01-30 18:12:00
20250130 17:43,D,Walton & Clark,18412,8691,12960,70,70,Westbound,Austin,2025-01-30 18:12:00,70 -810,88364383,259624167,False,28,,True,2025-01-30 18:12:00
20250130 17:43,A,Division & Mayfield,2102,8139,25372,70,70,Westbound,Austin,2025-01-30 18:12:00,70 -816,88364378,259624163,False,28,,True,2025-01-30 18:12:00
20250130 17:43,A,Division & Noble,2055,8152,12420,70,70,Westbound,Austin,2025-01-30 18:12:00,70 -853,88364381,259624166,False,29,,True,2025-01-30 18:12:00
20250130 18:12,A,Division & Paulina,2060,8152,542,70,70,Westbound,Austin,2025-01-30 18:13:00,70 -853,88364381,259624166,False,DUE,,True,2025-01-30 18:13:00
20250130 18:13,A,Division & Western,14569,8779,141,70,70,Westbound,Austin,2025-01-30 18:13:00,70 -807,88364380,259624165,False,DUE,,True,2025-01-30 18:13:00
20250130 18:13,A,Division & Campbell,2068,8779,606,70,70,Westbound,Austin,2025-01-30 18:13:00,70 -807,88364380,259624165,False,DUE,,True,2025-01-30 18:13:00
