tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250130 13:47,A,Division & Kedzie,2075,8779,2699,70,70,Westbound,Austin,2025-01-30 13:50:00,70 -807,88364353,259624141,False,2,,True,2025-01-30 13:50:00
20250130 13:47,A,Division & Homan,14571,8779,4043,70,70,Westbound,Austin,2025-01-30 13:51:00,70 -807,88364353,259624141,False,4,,True,2025-01-30 13:51:00
20250130 13:47,A,Division & Lamon,2092,8430,4635,70,70,Westbound,Austin,2025-01-30 13:51:00,70 -801,88364488,259624140,False,3,,True,2025-01-30 13:51:00
20250130 13:47,A,Clark & Maple,1898,1175,3148,22,22,Northbound,Howard,2025-01-30 13:51:00,22 -525,203962,259616836,False,3,,True,2025-01-30 13:51:00
20250130 13:47,A,Division & Hoyne,2064,1900,2673,70,70,Westbound,Austin,2025-01-30 13:51:00,70 -808,88364354,259624142,False,3,,True,2025-01-30 13:51:00
20250130 13:47,A,Division & Leavitt,18165,1900,3472,70,70,Westbound,Austin,2025-01-30 13:51:00,70 -808,88364354,259624142,False,4,,True,2025-01-30 13:51:00
20250130 13:47,A,Division & Clybourn,2043,8691,2272,70,70,Westbound,Austin,2025-01-30 13:51:00,70 -810,88364355,259624143,False,3,,True,2025-01-30 13:51:00
20250130 13:47,A,Division & Larrabee,2045,8691,3187,70,70,Westbound,Austin,2025-01-30 13:52:00,70 -810,88364355,259624143,False,4,,True,2025-01-30 13:52:00
20250130 13:47,A,Division & Oakley,18163,1900,4141,70,70,Westbound,Austin,2025-01-30 13:52:00,70 -808,88364354,259624142,False,5,,True,2025-01-30 13:52:00
20250130 13:47,A,Division & Lavergne,2093,8430,5307,70,70,Westbound,Austin,2025-01-30 13:52:00,70 -801,88364488,259624140,False,4,,True,2025-01-30 13:52:00
20250130 13:47,A,Division & Leclaire,2094,8430,5962,70,70,Westbound,Austin,2025-01-30 13:52:00,70 -801,88364488,259624140,False,4,,True,2025-01-30 13:52:00
20250130 13:47,A,Division & Laramie,17185,8430,6766,70,70,Westbound,Austin,2025-01-30 13:53:00,70 -801,88364488,259624140,False,5,,True,2025-01-30 13:53:00
20250130 13:47,A,Division & Central Park,2079,8779,5210,70,70,Westbound,Austin,2025-01-30 13:53:00,70 -807,88364353,259624141,False,5,,True,2025-01-30 13:53:00
20250130 13:47,A,Division & Halsted,2048,8691,4363,70,70,Westbound,Austin,2025-01-30 13:53:00,70 -810,88364355,259624143,False,6,,True,2025-01-30 13:53:00
20250130 13:47,A,Division & Lockwood,2096,8430,7319,70,70,Westbound,Austin,2025-01-30 13:54:00,70 -801,88364488,259624140,False,6,,True,2025-01-30 13:54:00
20250130 13:47,A,Division & Long,17981,8430,8184,70,70,Westbound,Austin,2025-01-30 13:54:00,70 -801,88364488,259624140,False,7,,True,2025-01-30 13:54:00
20250130 13:47,A,Division & Grand/Monticello,15042,8779,5813,70,70,Westbound,Austin,2025-01-30 13:54:00,70 -807,88364353,259624141,False,6,,True,2025-01-30 13:54:00
20250130 13:47,A,Division & Western,14569,1900,4879,70,70,Westbound,Austin,2025-01-30 13:54:00,70 -808,88364354,259624142,False,6,,True,2025-01-30 13:54:00
20250130 13:47,A,Division & Campbell,2068,1900,5344,70,70,Westbound,Austin,2025-01-30 13:54:00,70 -808,88364354,259624142,False,7,,True,2025-01-30 13:54:00
20250130 13:47,A,Division & Hooker,15368,8691,5180,70,70,Westbound,Austin,2025-01-30 13:54:00,70 -810,88364355,259624143,False,6,,True,2025-01-30 13:54:00
20250130 13:47,A,Division & Hamlin,17978,8779,6698,70,70,Westbound,Austin,2025-01-30 13:55:00,70 -807,88364353,259624141,False,7,,True,2025-01-30 13:55:00
20250130 13:47,A,Division & Cherry,2051,8691,6035,70,70,Westbound,Austin,2025-01-30 13:55:00,70 -810,88364355,259624143,False,7,,True,2025-01-30 13:55:00
20250130 13:47,A,Division & Springfield,2082,8779,7239,70,70,Westbound,Austin,2025-01-30 13:55:00,70 -807,88364353,259624141,False,8,,True,2025-01-30 13:55:00
20250130 13:47,A,Division & North Branch,15369,8691,6553,70,70,Westbound,Austin,2025-01-30 13:55:00,70 -810,88364355,259624143,False,8,,True,2025-01-30 13:55:00
20250130 13:47,A,Division & Pine,2098,8430,8834,70,70,Westbound,Austin,2025-01-30 13:55:00,70 -801,88364488,259624140,False,7,,True,2025-01-30 13:55:00
20250130 13:47,A,Division & Rockwell,2069,1900,6018,70,70,Westbound,Austin,2025-01-30 13:55:00,70 -808,88364354,259624142,False,8,,True,2025-01-30 13:55:00
20250130 13:47,A,Division & Central,17982,8430,9470,70,70,Westbound,Austin,2025-01-30 13:56:00,70 -801,88364488,259624140,False,8,,True,2025-01-30 13:56:00
20250130 13:47,A,Division & Waller,2100,8430,10009,70,70,Westbound,Austin,2025-01-30 13:56:00,70 -801,88364488,259624140,False,8,,True,2025-01-30 13:56:00
20250130 13:47,A,Division & Menard,2101,8430,10650,70,70,Westbound,Austin,2025-01-30 13:56:00,70 -801,88364488,259624140,False,9,,True,2025-01-30 13:56:00
20250130 13:47,A,Division & Washtenaw,2070,1900,6694,70,70,Westbound,Austin,2025-01-30 13:56:00,70 -808,88364354,259624142,False,8,,True,2025-01-30 13:56:00
20250130 13:47,D,Walton & Clark,18412,8652,1106,70,70,Westbound,Austin,2025-01-30 13:56:00,72 -804,88364356,259624144,False,8,,True,2025-01-30 13:56:00
20250130 13:47,A,Clark & Oak,18732,8652,1583,70,70,Westbound,Austin,2025-01-30 13:56:00,72 -804,88364356,259624144,False,9,,True,2025-01-30 13:56:00
20250130 13:47,D,Division & Austin Terminal,1970,8139,0,70,70,Eastbound,Walton & Dearborn,2025-01-30 13:57:00,70 -816,88364451,259624057,False,9,,True,2025-01-30 13:57:00
20250130 13:47,A,Division & Mayfield,2102,8430,11290,70,70,Westbound,Austin,2025-01-30 13:57:00,70 -801,88364488,259624140,False,9,,True,2025-01-30 13:57:00
20250130 13:47,A,Division & California,14597,1900,7531,70,70,Westbound,Austin,2025-01-30 13:57:00,70 -808,88364354,259624142,False,10,,True,2025-01-30 13:57:00
20250130 13:47,A,Clark & Maple,1898,8652,1932,70,70,Westbound,Austin,2025-01-30 13:57:00,72 -804,88364356,259624144,False,9,,True,2025-01-30 13:57:00
20250130 13:47,A,Division & Elston,2053,8691,7421,70,70,Westbound,Austin,2025-01-30 13:57:00,70 -810,88364355,259624143,False,9,,True,2025-01-30 13:57:00
20250130 13:47,A,Division & Clark,2038,8652,2797,70,70,Westbound,Austin,2025-01-30 13:58:00,72 -804,88364356,259624144,False,11,,True,2025-01-30 13:58:00
20250130 13:47,A,Division & Pulaski,2083,8779,7906,70,70,Westbound,Austin,2025-01-30 13:58:00,70 -807,88364353,259624141,False,10,,True,2025-01-30 13:58:00
20250130 13:47,A,Division & Karlov,2084,8779,8571,70,70,Westbound,Austin,2025-01-30 13:58:00,70 -807,88364353,259624141,False,11,,True,2025-01-30 13:58:00
20250130 13:47,A,Division & Keeler,17979,8779,9375,70,70,Westbound,Austin,2025-01-30 13:59:00,70 -807,88364353,259624141,False,12,,True,2025-01-30 13:59:00
20250130 13:47,A,Division & Richmond,2073,1900,8424,70,70,Westbound,Austin,2025-01-30 13:59:00,70 -808,88364354,259624142,False,11,,True,2025-01-30 13:59:00
20250130 13:47,A,Division & Humboldt,2074,1900,8845,70,70,Westbound,Austin,2025-01-30 13:59:00,70 -808,88364354,259624142,False,12,,True,2025-01-30 13:59:00
20250130 13:47,A,Division & Francisco,2072,1900,8085,70,70,Westbound,Austin,2025-01-30 13:59:00,70 -808,88364354,259624142,False,11,,True,2025-01-30 13:59:00
20250130 13:47,A,Division & Cleaver,2056,8691,8643,70,70,Westbound,Austin,2025-01-30 13:59:00,70 -810,88364355,259624143,False,12,,True,2025-01-30 13:59:00
20250130 13:47,A,Division & Noble,2055,8691,8331,70,70,Westbound,Austin,2025-01-30 13:59:00,70 -810,88364355,259624143,False,11,,True,2025-01-30 13:59:00
20250130 13:47,A,Division & Kildare,2086,8779,9895,70,70,Westbound,Austin,2025-01-30 14:00:00,70 -807,88364353,259624141,False,12,,True,2025-01-30 14:00:00
20250130 13:47,A,Division & Wells,15676,8652,3645,70,70,Westbound,Austin,2025-01-30 14:01:00,72 -804,88364356,259624144,False,13,,True,2025-01-30 14:01:00
20250130 13:47,A,Division & Kostner,17980,8779,10723,70,70,Westbound,Austin,2025-01-30 14:01:00,70 -807,88364353,259624141,False,13,,True,2025-01-30 14:01:00
20250130 13:47,A,Division & Kilbourn,15962,8779,11376,70,70,Westbound,Austin,2025-01-30 14:01:00,70 -807,88364353,259624141,False,14,,True,2025-01-30 14:01:00
20250130 13:47,A,Division & Kedzie,2075,1900,10231,70,70,Westbound,Austin,2025-01-30 14:01:00,70 -808,88364354,259624142,False,13,,True,2025-01-30 14:01:00
20250130 13:47,A,Walton & Clark,18412,8755,8439,22,22,Northbound,Howard,2025-01-30 14:01:00,22 -507,203963,259616837,False,13,,True,2025-01-30 14:01:00
20250130 13:47,A,300 W Division,2041,8652,4119,70,70,Westbound,Austin,2025-01-30 14:01:00,72 -804,88364356,259624144,False,14,,True,2025-01-30 14:01:00
20250130 13:47,A,Division & Ashland (Blue Line),2059,8691,9634,70,70,Westbound,Austin,2025-01-30 14:01:00,70 -810,88364355,259624143,False,14,,True,2025-01-30 14:01:00
20250130 13:47,A,Clark & Oak,18732,8755,8916,22,22,Northbound,Howard,2025-01-30 14:01:00,22 -507,203963,259616837,False,14,,True,2025-01-30 14:01:00
20250130 13:47,A,Division & Homan,14571,1900,11575,70,70,Westbound,Austin,2025-01-30 14:02:00,70 -808,88364354,259624142,False,15,,True,2025-01-30 14:02:00
20250130 13:47,A,Clark & Maple,1898,8755,9265,22,22,Northbound,Howard,2025-01-30 14:02:00,22 -507,203963,259616837,False,15,,True,2025-01-30 14:02:00
20250130 13:47,A,Division & Sedgwick,2042,8652,4555,70,70,Westbound,Austin,2025-01-30 14:02:00,72 -804,88364356,259624144,False,15,,True,2025-01-30 14:02:00
20250130 13:47,A,4659 W Division,2090,8779,12679,70,70,Westbound,Austin,2025-01-30 14:02:00,70 -807,88364353,259624141,False,14,,True,2025-01-30 14:02:00
20250130 13:47,A,Division & Kolmar,2089,8779,11580,70,70,Westbound,Austin,2025-01-30 14:02:00,70 -807,88364353,259624141,False,14,,True,2025-01-30 14:02:00
20250130 13:47,A,Division & Spaulding,2076,1900,10728,70,70,Westbound,Austin,2025-01-30 14:02:00,70 -808,88364354,259624142,False,14,,True,2025-01-30 14:02:00
20250130 13:47,A,Division & Paulina,2060,8691,10453,70,70,Westbound,Austin,2025-01-30 14:03:00,70 -810,88364355,259624143,False,15,,True,2025-01-30 14:03:00
20250130 13:47,A,Division & Cicero,16095,8779,13395,70,70,Westbound,Austin,2025-01-30 14:03:00,70 -807,88364353,259624141,False,15,,True,2025-01-30 14:03:00
20250130 13:47,A,Division & Clybourn,2043,8652,5117,70,70,Westbound,Austin,2025-01-30 14:03:00,72 -804,88364356,259624144,False,16,,True,2025-01-30 14:03:00
20250130 13:47,A,Division & Wood,2061,8691,10973,70,70,Westbound,Austin,2025-01-30 14:04:00,70 -810,88364355,259624143,False,16,,True,2025-01-30 14:04:00
20250130 13:47,A,Division & Lavergne,2093,8779,14590,70,70,Westbound,Austin,2025-01-30 14:04:00,70 -807,88364353,259624141,False,17,,True,2025-01-30 14:04:00
20250130 13:47,A,Division & Lamon,2092,8779,13918,70,70,Westbound,Austin,2025-01-30 14:04:00,70 -807,88364353,259624141,False,16,,True,2025-01-30 14:04:00
20250130 13:47,A,Division & Central Park,2079,1900,12742,70,70,Westbound,Austin,2025-01-30 14:04:00,70 -808,88364354,259624142,False,16,,True,2025-01-30 14:04:00
20250130 13:47,A,Division & Leclaire,2094,8779,15245,70,70,Westbound,Austin,2025-01-30 14:05:00,70 -807,88364353,259624141,False,17,,True,2025-01-30 14:05:00
20250130 13:47,A,Division & Larrabee,2045,8652,6032,70,70,Westbound,Austin,2025-01-30 14:05:00,72 -804,88364356,259624144,False,17,,True,2025-01-30 14:05:00
20250130 13:47,A,Division & Grand/Monticello,15042,1900,13345,70,70,Westbound,Austin,2025-01-30 14:05:00,70 -808,88364354,259624142,False,17,,True,2025-01-30 14:05:00
20250130 13:47,A,Division & Halsted,2048,8652,7208,70,70,Westbound,Austin,2025-01-30 14:06:00,72 -804,88364356,259624144,False,19,,True,2025-01-30 14:06:00
20250130 13:47,A,Division & Hamlin,17978,1900,14230,70,70,Westbound,Austin,2025-01-30 14:06:00,70 -808,88364354,259624142,False,18,,True,2025-01-30 14:06:00
20250130 13:47,D,Division & Austin Terminal,1970,8430,12011,70,70,Eastbound,Walton & Dearborn,2025-01-30 14:06:00,70 -801,88364452,259624058,False,18,,True,2025-01-30 14:06:00
20250130 13:47,A,Division & Lockwood,2096,8779,16602,70,70,Westbound,Austin,2025-01-30 14:06:00,70 -807,88364353,259624141,False,19,,True,2025-01-30 14:06:00
20250130 13:47,A,Division & Damen,2063,8691,12305,70,70,Westbound,Austin,2025-01-30 14:06:00,70 -810,88364355,259624143,False,18,,True,2025-01-30 14:06:00
20250130 13:47,A,Division & Laramie,17185,8779,16049,70,70,Westbound,Austin,2025-01-30 14:06:00,70 -807,88364353,259624141,False,18,,True,2025-01-30 14:06:00
20250130 13:47,A,Division & Springfield,2082,1900,14771,70,70,Westbound,Austin,2025-01-30 14:06:00,70 -808,88364354,259624142,False,19,,True,2025-01-30 14:06:00
20250130 13:47,A,Division & Long,17981,8779,17467,70,70,Westbound,Austin,2025-01-30 14:07:00,70 -807,88364353,259624141,False,19,,True,2025-01-30 14:07:00
20250130 13:47,A,Division & Pine,2098,8779,18117,70,70,Westbound,Austin,2025-01-30 14:07:00,70 -807,88364353,259624141,False,20,,True,2025-01-30 14:07:00
20250130 13:47,A,Division & Leavitt,18165,8691,13776,70,70,Westbound,Austin,2025-01-30 14:07:00,70 -810,88364355,259624143,False,20,,True,2025-01-30 14:07:00
20250130 13:47,A,Division & Hoyne,2064,8691,12977,70,70,Westbound,Austin,2025-01-30 14:07:00,70 -810,88364355,259624143,False,19,,True,2025-01-30 14:07:00
20250130 13:47,A,Division & Hooker,15368,8652,8025,70,70,Westbound,Austin,2025-01-30 14:07:00,72 -804,88364356,259624144,False,19,,True,2025-01-30 14:07:00
20250130 13:47,A,Division & Pulaski,2083,1900,15438,70,70,Westbound,Austin,2025-01-30 14:08:00,70 -808,88364354,259624142,False,21,,True,2025-01-30 14:08:00
20250130 13:47,A,Division & Central,17982,8779,18753,70,70,Westbound,Austin,2025-01-30 14:08:00,70 -807,88364353,259624141,False,21,,True,2025-01-30 14:08:00
20250130 13:47,D,Walton & Clark,18412,8416,9753,70,70,Westbound,Austin,2025-01-30 14:08:00,70 -804,88364357,259624145,False,20,,True,2025-01-30 14:08:00
20250130 13:47,A,Division & Cherry,2051,8652,8880,70,70,Westbound,Austin,2025-01-30 14:08:00,72 -804,88364356,259624144,False,20,,True,2025-01-30 14:08:00
20250130 13:47,A,Division & Sedgwick,2042,8736,14004,37,37,Northbound,Fullerton Red Line,2025-01-30 14:08:00,37 -805,88365786,259618329,False,21,,False,2025-01-30 14:11:00
20250130 13:47,A,Division & Oakley,18163,8691,14445,70,70,Westbound,Austin,2025-01-30 14:09:00,70 -810,88364355,259624143,False,21,,True,2025-01-30 14:09:00
20250130 13:47,A,Clark & Maple,1898,8416,10579,70,70,Westbound,Austin,2025-01-30 14:09:00,70 -804,88364357,259624145,False,22,,True,2025-01-30 14:09:00
20250130 13:47,A,Division & North Branch,15369,8652,9398,70,70,Westbound,Austin,2025-01-30 14:09:00,72 -804,88364356,259624144,False,22,,True,2025-01-30 14:09:00
20250130 13:47,A,Division & Waller,2100,8779,19292,70,70,Westbound,Austin,2025-01-30 14:09:00,70 -807,88364353,259624141,False,21,,True,2025-01-30 14:09:00
20250130 13:47,A,Division & Karlov,2084,1900,16103,70,70,Westbound,Austin,2025-01-30 14:09:00,70 -808,88364354,259624142,False,21,,True,2025-01-30 14:09:00
20250130 13:47,A,Division & Menard,2101,8779,19933,70,70,Westbound,Austin,2025-01-30 14:09:00,70 -807,88364353,259624141,False,22,,False,2025-01-30 14:11:00
20250130 13:47,A,Clark & Oak,18732,8416,10230,70,70,Westbound,Austin,2025-01-30 14:09:00,70 -804,88364357,259624145,False,21,,True,2025-01-30 14:09:00
20250130 13:47,A,Division & Western,14569,8691,15183,70,70,Westbound,Austin,2025-01-30 14:10:00,70 -810,88364355,259624143,False,22,,True,2025-01-30 14:10:00
20250130 13:47,A,Walton & Clark,18412,1806,11512,22,22,Northbound,Howard,2025-01-30 14:10:00,22 -519,203964,259616838,False,23,,True,2025-01-30 14:10:00
20250130 13:47,A,Division & Mayfield,2102,8779,20573,70,70,Westbound,Austin,2025-01-30 14:10:00,70 -807,88364353,259624141,False,22,,True,2025-01-30 14:10:00
20250130 13:47,A,Division & Kildare,2086,1900,17427,70,70,Westbound,Austin,2025-01-30 14:10:00,70 -808,88364354,259624142,False,22,,True,2025-01-30 14:10:00
20250130 13:47,A,Division & Elston,2053,8652,10266,70,70,Westbound,Austin,2025-01-30 14:10:00,72 -804,88364356,259624144,False,23,,True,2025-01-30 14:10:00
20250130 13:47,A,Division & Keeler,17979,1900,16907,70,70,Westbound,Austin,2025-01-30 14:10:00,70 -808,88364354,259624142,False,22,,True,2025-01-30 14:10:00
20250130 13:47,A,Division & Noble,2055,8652,11176,70,70,Westbound,Austin,2025-01-30 14:11:00,72 -804,88364356,259624144,False,23,,True,2025-01-30 14:11:00
20250130 13:47,A,Division & Campbell,2068,8691,15648,70,70,Westbound,Austin,2025-01-30 14:11:00,70 -810,88364355,259624143,False,23,,True,2025-01-30 14:11:00
20250130 13:47,A,Clark & Oak,18732,1806,11989,22,22,Northbound,Howard,2025-01-30 14:11:00,22 -519,203964,259616838,False,24,,True,2025-01-30 14:11:00
20250130 13:47,A,Division & Rockwell,2069,8691,16322,70,70,Westbound,Austin,2025-01-30 14:11:00,70 -810,88364355,259624143,False,24,,True,2025-01-30 14:11:00
20250130 13:47,A,Division & Clark,2038,8416,11444,70,70,Westbound,Austin,2025-01-30 14:11:00,70 -804,88364357,259624145,False,24,,True,2025-01-30 14:11:00
20250130 13:47,A,Division & Kostner,17980,1900,18255,70,70,Westbound,Austin,2025-01-30 14:11:00,70 -808,88364354,259624142,False,24,,True,2025-01-30 14:11:00
20250130 13:47,A,Division & Cleaver,2056,8652,11488,70,70,Westbound,Austin,2025-01-30 14:11:00,72 -804,88364356,259624144,False,24,,True,2025-01-30 14:11:00
20250130 13:47,A,Division & Kolmar,2089,1900,19112,70,70,Westbound,Austin,2025-01-30 14:12:00,70 -808,88364354,259624142,False,24,,True,2025-01-30 14:12:00
20250130 13:47,A,Division & Kilbourn,15962,1900,18908,70,70,Westbound,Austin,2025-01-30 14:12:00,70 -808,88364354,259624142,False,24,,True,2025-01-30 14:12:00
20250130 13:47,A,Division & Washtenaw,2070,8691,16998,70,70,Westbound,Austin,2025-01-30 14:12:00,70 -810,88364355,259624143,False,24,,True,2025-01-30 14:12:00
20250130 13:47,A,4659 W Division,2090,1900,20211,70,70,Westbound,Austin,2025-01-30 14:12:00,70 -808,88364354,259624142,False,25,,True,2025-01-30 14:12:00
20250130 13:47,A,Clark & Maple,1898,1806,12338,22,22,Northbound,Howard,2025-01-30 14:12:00,22 -519,203964,259616838,False,24,,True,2025-01-30 14:12:00
20250130 13:47,A,Division & Ashland (Blue Line),2059,8652,12479,70,70,Westbound,Austin,2025-01-30 14:13:00,72 -804,88364356,259624144,False,26,,True,2025-01-30 14:13:00
20250130 13:47,A,Division & Cicero,16095,1900,20927,70,70,Westbound,Austin,2025-01-30 14:13:00,70 -808,88364354,259624142,False,25,,True,2025-01-30 14:13:00
20250130 13:47,A,Division & Richmond,2073,8691,18728,70,70,Westbound,Austin,2025-01-30 14:13:00,70 -810,88364355,259624143,False,26,,True,2025-01-30 14:13:00
20250130 13:47,A,Division & California,14597,8691,17835,70,70,Westbound,Austin,2025-01-30 14:13:00,70 -810,88364355,259624143,False,25,,True,2025-01-30 14:13:00
20250130 13:47,A,Division & Wells,15676,8416,12292,70,70,Westbound,Austin,2025-01-30 14:13:00,70 -804,88364357,259624145,False,26,,True,2025-01-30 14:13:00
20250130 13:47,A,Division & Francisco,2072,8691,18389,70,70,Westbound,Austin,2025-01-30 14:13:00,70 -810,88364355,259624143,False,26,,True,2025-01-30 14:13:00
20250130 13:47,A,300 W Division,2041,8416,12766,70,70,Westbound,Austin,2025-01-30 14:14:00,70 -804,88364357,259624145,False,26,,True,2025-01-30 14:14:00
20250130 13:47,A,Division & Lamon,2092,1900,21450,70,70,Westbound,Austin,2025-01-30 14:14:00,70 -808,88364354,259624142,False,26,,True,2025-01-30 14:14:00
20250130 13:47,A,Division & Humboldt,2074,8691,19149,70,70,Westbound,Austin,2025-01-30 14:14:00,70 -810,88364355,259624143,False,26,,True,2025-01-30 14:14:00
20250130 13:47,A,Division & Lavergne,2093,1900,22122,70,70,Westbound,Austin,2025-01-30 14:14:00,70 -808,88364354,259624142,False,27,,True,2025-01-30 14:14:00
20250130 13:47,A,Division & Kedzie,2075,8691,20535,70,70,Westbound,Austin,2025-01-30 14:15:00,70 -810,88364355,259624143,False,28,,True,2025-01-30 14:15:00
20250130 13:47,A,Division & Paulina,2060,8652,13298,70,70,Westbound,Austin,2025-01-30 14:15:00,72 -804,88364356,259624144,False,27,,True,2025-01-30 14:15:00
20250130 13:47,A,Division & Leclaire,2094,1900,22777,70,70,Westbound,Austin,2025-01-30 14:15:00,70 -808,88364354,259624142,False,27,,True,2025-01-30 14:15:00
20250130 13:47,A,Division & Sedgwick,2042,8416,13202,70,70,Westbound,Austin,2025-01-30 14:15:00,70 -804,88364357,259624145,False,27,,True,2025-01-30 14:15:00
20250130 13:47,A,Division & Clybourn,2043,8416,13764,70,70,Westbound,Austin,2025-01-30 14:15:00,70 -804,88364357,259624145,False,28,,True,2025-01-30 14:15:00
20250130 13:47,A,Division & Wood,2061,8652,13818,70,70,Westbound,Austin,2025-01-30 14:16:00,72 -804,88364356,259624144,False,28,,True,2025-01-30 14:16:00
20250130 13:47,A,Division & Spaulding,2076,8691,21032,70,70,Westbound,Austin,2025-01-30 14:16:00,70 -810,88364355,259624143,False,29,,True,2025-01-30 14:16:00
20250130 13:47,A,Division & Lockwood,2096,1900,24134,70,70,Westbound,Austin,2025-01-30 14:16:00,70 -808,88364354,259624142,False,29,,True,2025-01-30 14:16:00
20250130 13:47,A,Division & Laramie,17185,1900,23581,70,70,Westbound,Austin,2025-01-30 14:16:00,70 -808,88364354,259624142,False,28,,True,2025-01-30 14:16:00
20250130 13:47,A,Division & Larrabee,2045,8416,14679,70,70,Westbound,Austin,2025-01-30 14:17:00,70 -804,88364357,259624145,False,29,,True,2025-01-30 14:17:00
20250130 14:16,A,Division & Lockwood,2096,1900,712,70,70,Westbound,Austin,2025-01-30 14:17:00,70 -808,88364354,259624142,False,DUE,,True,2025-01-30 14:17:00
20250130 14:17,A,Division & Leavitt,18165,8652,799,70,70,Westbound,Austin,2025-01-30 14:17:00,72 -804,88364356,259624144,False,DUE,,True,2025-01-30 14:17:00
20250130 14:17,A,Division & Hooker,15368,8416,885,70,70,Westbound,Austin,2025-01-30 14:17:00,70 -804,88364357,259624145,False,DUE,,True,2025-01-30 14:17:00
20250130 14:17,A,Division & Halsted,2048,8416,68,70,70,Westbound,Austin,2025-01-30 14:17:00,70 -804,88364357,259624145,False,DUE,,True,2025-01-30 14:17:00
20250130 14:17,A,Division & Kostner,17980,8152,568,70,70,Westbound,Austin,2025-01-30 14:17:00,70 -853,88383440,262195514,False,DUE,,True,2025-01-30 14:17:00
20250130 14:17,A,Division & Oakley,18163,8652,1468,70,70,Westbound,Austin,2025-01-30 14:18:00,72 -804,88364356,259624144,False,DUE,,True,2025-01-30 14:18:00
20250130 14:16,A,Division & Long,17981,1900,1577,70,70,Westbound,Austin,2025-01-30 14:18:00,70 -808,88364354,259624142,False,DUE,,True,2025-01-30 14:18:00
20250130 14:17,A,Division & Cherry,2051,8416,1740,70,70,Westbound,Austin,2025-01-30 14:18:00,70 -804,88364357,259624145,False,DUE,,True,2025-01-30 14:18:00
