tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250130 16:44,A,Division & Kostner,17980,8652,2861,70,70,Westbound,Austin,2025-01-30 16:47:00,72 -804,88364369,259624156,False,3,,True,2025-01-30 16:47:00
20250130 16:44,A,Division & Campbell,2068,8416,1347,70,70,Westbound,Austin,2025-01-30 16:47:00,70 -804,88364372,259624158,False,2,,True,2025-01-30 16:47:00
20250130 16:44,A,Division & Grand/Monticello,15042,1964,1965,70,70,Westbound,Austin,2025-01-30 16:47:00,70 -852,88364371,259624157,False,3,,True,2025-01-30 16:47:00
20250130 16:44,A,Division & Sedgwick,2042,1085,1275,70,70,Westbound,Austin,2025-01-30 16:47:00,70 -854,88364375,259624160,False,2,,True,2025-01-30 16:47:00
20250130 16:44,A,Division & Rockwell,2069,8416,2021,70,70,Westbound,Austin,2025-01-30 16:48:00,70 -804,88364372,259624158,False,3,,True,2025-01-30 16:48:00
20250130 16:44,A,Division & Menard,2101,8691,2891,70,70,Westbound,Austin,2025-01-30 16:48:00,70 -810,88364368,259624155,False,3,,True,2025-01-30 16:48:00
20250130 16:44,A,Division & Kolmar,2089,8652,3718,70,70,Westbound,Austin,2025-01-30 16:48:00,72 -804,88364369,259624156,False,3,,True,2025-01-30 16:48:00
20250130 16:44,A,Division & Kilbourn,15962,8652,3514,70,70,Westbound,Austin,2025-01-30 16:48:00,72 -804,88364369,259624156,False,3,,True,2025-01-30 16:48:00
20250130 16:44,A,Division & Clybourn,2043,1085,1837,70,70,Westbound,Austin,2025-01-30 16:48:00,70 -854,88364375,259624160,False,3,,True,2025-01-30 16:48:00
20250130 16:44,A,Division & Washtenaw,2070,8416,2697,70,70,Westbound,Austin,2025-01-30 16:49:00,70 -804,88364372,259624158,False,4,,True,2025-01-30 16:49:00
20250130 16:44,A,4659 W Division,2090,8652,4817,70,70,Westbound,Austin,2025-01-30 16:49:00,72 -804,88364369,259624156,False,4,,True,2025-01-30 16:49:00
20250130 16:44,A,Division & Larrabee,2045,1085,2752,70,70,Westbound,Austin,2025-01-30 16:49:00,70 -854,88364375,259624160,False,4,,True,2025-01-30 16:49:00
20250130 16:44,A,Division & Hamlin,17978,1964,2850,70,70,Westbound,Austin,2025-01-30 16:49:00,70 -852,88364371,259624157,False,4,,True,2025-01-30 16:49:00
20250130 16:44,A,Division & Ashland (Blue Line),2059,8588,3075,70,70,Westbound,Austin,2025-01-30 16:49:00,70 -814,88364373,259624159,False,5,,True,2025-01-30 16:49:00
20250130 16:44,A,Walton & Clark,18412,1560,2891,22,22,Northbound,Howard,2025-01-30 16:49:00,22 -538,1040929,259616855,False,4,,True,2025-01-30 16:49:00
20250130 16:44,A,Division & Mayfield,2102,8691,3531,70,70,Westbound,Austin,2025-01-30 16:49:00,70 -810,88364368,259624155,False,4,,True,2025-01-30 16:49:00
20250130 16:44,A,Division & California,14597,8416,3534,70,70,Westbound,Austin,2025-01-30 16:50:00,70 -804,88364372,259624158,False,6,,True,2025-01-30 16:50:00
20250130 16:44,A,Division & Lamon,2092,8652,6056,70,70,Westbound,Austin,2025-01-30 16:50:00,72 -804,88364369,259624156,False,6,,True,2025-01-30 16:50:00
20250130 16:44,D,Walton & Clark,18412,8547,70,70,70,Westbound,Austin,2025-01-30 16:50:00,70 -815,88364376,259624161,False,5,,True,2025-01-30 16:50:00
20250130 16:44,A,Division & Sedgwick,2042,8412,4010,37,37,Northbound,Fullerton Red Line,2025-01-30 16:50:00,37 -853,88365798,259618337,False,6,,True,2025-01-30 16:50:00
20250130 16:44,A,Clark & Oak,18732,1560,3368,22,22,Northbound,Howard,2025-01-30 16:50:00,22 -538,1040929,259616855,False,5,,True,2025-01-30 16:50:00
20250130 16:44,A,Division & Cicero,16095,8652,5533,70,70,Westbound,Austin,2025-01-30 16:50:00,72 -804,88364369,259624156,False,5,,True,2025-01-30 16:50:00
20250130 16:44,A,Clark & Maple,1898,1560,3717,22,22,Northbound,Howard,2025-01-30 16:50:00,22 -538,1040929,259616855,False,6,,True,2025-01-30 16:50:00
20250130 16:44,A,Division & Springfield,2082,1964,3391,70,70,Westbound,Austin,2025-01-30 16:50:00,70 -852,88364371,259624157,False,5,,True,2025-01-30 16:50:00
20250130 16:44,D,Division & Austin Terminal,1970,8152,0,70,70,Eastbound,Walton & Dearborn,2025-01-30 16:50:00,70 -853,88364468,259624074,False,5,,True,2025-01-30 16:50:00
20250130 16:44,A,Division & Lavergne,2093,8652,6728,70,70,Westbound,Austin,2025-01-30 16:51:00,72 -804,88364369,259624156,False,6,,True,2025-01-30 16:51:00
20250130 16:44,A,Division & Richmond,2073,8416,4427,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -804,88364372,259624158,False,7,,True,2025-01-30 16:51:00
20250130 16:44,A,Clark & Oak,18732,8547,547,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -815,88364376,259624161,False,6,,True,2025-01-30 16:51:00
20250130 16:44,A,Division & Paulina,2060,8588,3894,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -814,88364373,259624159,False,6,,True,2025-01-30 16:51:00
20250130 16:44,A,Division & Francisco,2072,8416,4088,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -804,88364372,259624158,False,6,,True,2025-01-30 16:51:00
20250130 16:44,A,Clark & Maple,1898,8547,896,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -815,88364376,259624161,False,7,,True,2025-01-30 16:51:00
20250130 16:44,A,Division & Hooker,15368,1085,4745,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -854,88364375,259624160,False,7,,True,2025-01-30 16:51:00
20250130 16:44,A,Division & Halsted,2048,1085,3928,70,70,Westbound,Austin,2025-01-30 16:51:00,70 -854,88364375,259624160,False,6,,True,2025-01-30 16:51:00
20250130 16:44,A,Division & Leclaire,2094,8652,7383,70,70,Westbound,Austin,2025-01-30 16:52:00,72 -804,88364369,259624156,False,8,,True,2025-01-30 16:52:00
20250130 16:44,A,Division & Humboldt,2074,8416,4848,70,70,Westbound,Austin,2025-01-30 16:52:00,70 -804,88364372,259624158,False,7,,True,2025-01-30 16:52:00
20250130 16:44,A,Division & Karlov,2084,1964,4723,70,70,Westbound,Austin,2025-01-30 16:52:00,70 -852,88364371,259624157,False,8,,True,2025-01-30 16:52:00
20250130 16:44,A,Division & Pulaski,2083,1964,4058,70,70,Westbound,Austin,2025-01-30 16:52:00,70 -852,88364371,259624157,False,7,,True,2025-01-30 16:52:00
20250130 16:44,A,Division & Wood,2061,8588,4414,70,70,Westbound,Austin,2025-01-30 16:52:00,70 -814,88364373,259624159,False,7,,True,2025-01-30 16:52:00
20250130 16:44,A,Division & Sedgwick,2042,1979,5602,37,37,Northbound,Fullerton Red Line,2025-01-30 16:53:00,37 -851,88365799,259618338,False,8,,True,2025-01-30 16:53:00
20250130 16:44,A,Division & Cherry,2051,1085,5600,70,70,Westbound,Austin,2025-01-30 16:53:00,70 -854,88364375,259624160,False,8,,True,2025-01-30 16:53:00
20250130 16:44,A,Division & Clark,2038,8547,1761,70,70,Westbound,Austin,2025-01-30 16:53:00,70 -815,88364376,259624161,False,8,,True,2025-01-30 16:53:00
20250130 16:44,A,Division & Keeler,17979,1964,5527,70,70,Westbound,Austin,2025-01-30 16:53:00,70 -852,88364371,259624157,False,8,,True,2025-01-30 16:53:00
20250130 16:44,A,Division & Kedzie,2075,8416,6234,70,70,Westbound,Austin,2025-01-30 16:53:00,70 -804,88364372,259624158,False,8,,True,2025-01-30 16:53:00
20250130 16:44,A,Division & Laramie,17185,8652,8187,70,70,Westbound,Austin,2025-01-30 16:53:00,72 -804,88364369,259624156,False,9,,True,2025-01-30 16:53:00
20250130 16:44,A,Division & Kildare,2086,1964,6047,70,70,Westbound,Austin,2025-01-30 16:54:00,70 -852,88364371,259624157,False,9,,True,2025-01-30 16:54:00
20250130 16:44,A,Division & Damen,2063,8588,5746,70,70,Westbound,Austin,2025-01-30 16:54:00,70 -814,88364373,259624159,False,10,,False,2025-01-30 16:56:00
20250130 16:44,A,Division & Spaulding,2076,8416,6731,70,70,Westbound,Austin,2025-01-30 16:54:00,70 -804,88364372,259624158,False,9,,True,2025-01-30 16:54:00
20250130 16:44,A,Division & North Branch,15369,1085,6118,70,70,Westbound,Austin,2025-01-30 16:54:00,70 -854,88364375,259624160,False,10,,True,2025-01-30 16:54:00
20250130 16:44,A,Division & Lockwood,2096,8652,8740,70,70,Westbound,Austin,2025-01-30 16:54:00,72 -804,88364369,259624156,False,9,,True,2025-01-30 16:54:00
20250130 16:44,A,Division & Long,17981,8652,9605,70,70,Westbound,Austin,2025-01-30 16:55:00,72 -804,88364369,259624156,False,10,,True,2025-01-30 16:55:00
20250130 16:44,A,Division & Kilbourn,15962,1964,7528,70,70,Westbound,Austin,2025-01-30 16:55:00,70 -852,88364371,259624157,False,11,,True,2025-01-30 16:55:00
20250130 16:44,A,Division & Kostner,17980,1964,6875,70,70,Westbound,Austin,2025-01-30 16:55:00,70 -852,88364371,259624157,False,10,,True,2025-01-30 16:55:00
20250130 16:44,A,Division & Pine,2098,8652,10255,70,70,Westbound,Austin,2025-01-30 16:55:00,72 -804,88364369,259624156,False,11,,True,2025-01-30 16:55:00
20250130 16:44,A,Division & Homan,14571,8416,7578,70,70,Westbound,Austin,2025-01-30 16:55:00,70 -804,88364372,259624158,False,10,,True,2025-01-30 16:55:00
20250130 16:44,A,Division & Wells,15676,8547,2609,70,70,Westbound,Austin,2025-01-30 16:55:00,70 -815,88364376,259624161,False,11,,False,2025-01-30 16:57:00
20250130 16:44,A,4659 W Division,2090,1964,8831,70,70,Westbound,Austin,2025-01-30 16:56:00,70 -852,88364371,259624157,False,12,,True,2025-01-30 16:56:00
20250130 16:44,A,Division & Hoyne,2064,8588,6418,70,70,Westbound,Austin,2025-01-30 16:56:00,70 -814,88364373,259624159,False,11,,True,2025-01-30 16:56:00
20250130 16:44,A,300 W Division,2041,8547,3083,70,70,Westbound,Austin,2025-01-30 16:56:00,70 -815,88364376,259624161,False,12,,True,2025-01-30 16:56:00
20250130 16:44,A,Division & Elston,2053,1085,6986,70,70,Westbound,Austin,2025-01-30 16:56:00,70 -854,88364375,259624160,False,11,,True,2025-01-30 16:56:00
20250130 16:44,A,Division & Kolmar,2089,1964,7732,70,70,Westbound,Austin,2025-01-30 16:56:00,70 -852,88364371,259624157,False,11,,True,2025-01-30 16:56:00
20250130 16:44,A,Division & Leavitt,18165,8588,7217,70,70,Westbound,Austin,2025-01-30 16:57:00,70 -814,88364373,259624159,False,12,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Central Park,2079,8416,8745,70,70,Westbound,Austin,2025-01-30 16:57:00,70 -804,88364372,259624158,False,12,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Noble,2055,1085,7896,70,70,Westbound,Austin,2025-01-30 16:57:00,70 -854,88364375,259624160,False,12,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Waller,2100,8652,11430,70,70,Westbound,Austin,2025-01-30 16:57:00,72 -804,88364369,259624156,False,12,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Cicero,16095,1964,9547,70,70,Westbound,Austin,2025-01-30 16:57:00,70 -852,88364371,259624157,False,13,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Central,17982,8652,10891,70,70,Westbound,Austin,2025-01-30 16:57:00,72 -804,88364369,259624156,False,12,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Sedgwick,2042,8547,3519,70,70,Westbound,Austin,2025-01-30 16:57:00,70 -815,88364376,259624161,False,13,,True,2025-01-30 16:57:00
20250130 16:44,A,Division & Grand/Monticello,15042,8416,9348,70,70,Westbound,Austin,2025-01-30 16:58:00,70 -804,88364372,259624158,False,13,,True,2025-01-30 16:58:00
20250130 16:44,A,Division & Menard,2101,8652,12071,70,70,Westbound,Austin,2025-01-30 16:58:00,72 -804,88364369,259624156,False,14,,True,2025-01-30 16:58:00
20250130 16:44,A,Division & Clybourn,2043,8547,4081,70,70,Westbound,Austin,2025-01-30 16:58:00,70 -815,88364376,259624161,False,14,,True,2025-01-30 16:58:00
20250130 16:44,A,Division & Oakley,18163,8588,7886,70,70,Westbound,Austin,2025-01-30 16:58:00,70 -814,88364373,259624159,False,14,,True,2025-01-30 16:58:00
20250130 16:44,A,Division & Lamon,2092,1964,10070,70,70,Westbound,Austin,2025-01-30 16:58:00,70 -852,88364371,259624157,False,13,,True,2025-01-30 16:58:00
20250130 16:44,A,Division & Cleaver,2056,1085,8208,70,70,Westbound,Austin,2025-01-30 16:58:00,70 -854,88364375,259624160,False,13,,True,2025-01-30 16:58:00
20250130 16:44,A,Division & Mayfield,2102,8652,12711,70,70,Westbound,Austin,2025-01-30 16:59:00,72 -804,88364369,259624156,False,14,,True,2025-01-30 16:59:00
20250130 16:44,A,Division & Hamlin,17978,8416,10233,70,70,Westbound,Austin,2025-01-30 16:59:00,70 -804,88364372,259624158,False,15,,True,2025-01-30 16:59:00
20250130 16:44,A,Walton & Clark,18412,1175,7793,22,22,Northbound,Howard,2025-01-30 16:59:00,22 -525,1040931,259616857,False,15,,True,2025-01-30 16:59:00
20250130 16:44,A,Division & Lavergne,2093,1964,10742,70,70,Westbound,Austin,2025-01-30 16:59:00,70 -852,88364371,259624157,False,14,,True,2025-01-30 16:59:00
20250130 16:44,A,Division & Larrabee,2045,8547,4996,70,70,Westbound,Austin,2025-01-30 16:59:00,70 -815,88364376,259624161,False,15,,True,2025-01-30 16:59:00
20250130 16:44,A,Division & Leclaire,2094,1964,11397,70,70,Westbound,Austin,2025-01-30 16:59:00,70 -852,88364371,259624157,False,15,,True,2025-01-30 16:59:00
20250130 16:44,A,Walton & Clark,18412,4390,8260,22,22,Northbound,Howard,2025-01-30 17:00:00,22 -534,1040930,259616856,False,15,,True,2025-01-30 17:00:00
20250130 16:44,A,Clark & Oak,18732,1175,8270,22,22,Northbound,Howard,2025-01-30 17:00:00,22 -525,1040931,259616857,False,15,,True,2025-01-30 17:00:00
20250130 16:44,A,Division & Ashland (Blue Line),2059,1085,9199,70,70,Westbound,Austin,2025-01-30 17:00:00,70 -854,88364375,259624160,False,16,,True,2025-01-30 17:00:00
20250130 16:44,A,Clark & Maple,1898,1175,8619,22,22,Northbound,Howard,2025-01-30 17:00:00,22 -525,1040931,259616857,False,16,,True,2025-01-30 17:00:00
20250130 16:44,A,Division & Laramie,17185,1964,12201,70,70,Westbound,Austin,2025-01-30 17:00:00,70 -852,88364371,259624157,False,16,,True,2025-01-30 17:00:00
20250130 16:44,A,Division & Western,14569,8588,8624,70,70,Westbound,Austin,2025-01-30 17:00:00,70 -814,88364373,259624159,False,15,,True,2025-01-30 17:00:00
20250130 16:44,A,Division & Campbell,2068,8588,9089,70,70,Westbound,Austin,2025-01-30 17:00:00,70 -814,88364373,259624159,False,16,,True,2025-01-30 17:00:00
20250130 16:44,D,Division & Austin Terminal,1970,8652,13432,70,70,Eastbound,Pulaski,2025-01-30 17:00:00,72 -804,88383454,262195498,False,15,,True,2025-01-30 17:00:00
20250130 16:44,A,Division & Springfield,2082,8416,10774,70,70,Westbound,Austin,2025-01-30 17:00:00,70 -804,88364372,259624158,False,16,,True,2025-01-30 17:00:00
20250130 16:44,A,Clark & Maple,1898,4390,9086,22,22,Northbound,Howard,2025-01-30 17:01:00,22 -534,1040930,259616856,False,17,,True,2025-01-30 17:01:00
20250130 16:44,A,Division & Lockwood,2096,1964,12754,70,70,Westbound,Austin,2025-01-30 17:01:00,70 -852,88364371,259624157,False,16,,True,2025-01-30 17:01:00
20250130 16:44,A,Clark & Oak,18732,4390,8737,22,22,Northbound,Howard,2025-01-30 17:01:00,22 -534,1040930,259616856,False,16,,True,2025-01-30 17:01:00
20250130 16:44,D,Walton & Clark,18412,8138,2894,70,70,Westbound,Austin,2025-01-30 17:01:00,70 -806,88364377,259624162,False,16,,True,2025-01-30 17:01:00
20250130 16:44,A,Division & Halsted,2048,8547,6172,70,70,Westbound,Austin,2025-01-30 17:01:00,70 -815,88364376,259624161,False,17,,True,2025-01-30 17:01:00
20250130 16:44,A,Division & Karlov,2084,8416,12106,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -804,88364372,259624158,False,18,,True,2025-01-30 17:02:00
20250130 16:44,A,Division & Pulaski,2083,8416,11441,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -804,88364372,259624158,False,17,,True,2025-01-30 17:02:00
20250130 16:44,A,Division & Paulina,2060,1085,10018,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -854,88364375,259624160,False,18,,True,2025-01-30 17:02:00
20250130 16:44,A,Division & Long,17981,1964,13619,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -852,88364371,259624157,False,17,,True,2025-01-30 17:02:00
20250130 16:44,A,Clark & Oak,18732,8138,3371,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -806,88364377,259624162,False,17,,True,2025-01-30 17:02:00
20250130 16:44,A,Division & Rockwell,2069,8588,9763,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -814,88364373,259624159,False,17,,True,2025-01-30 17:02:00
20250130 16:44,A,Clark & Maple,1898,8138,3720,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -806,88364377,259624162,False,18,,True,2025-01-30 17:02:00
20250130 16:44,A,Division & Hooker,15368,8547,6989,70,70,Westbound,Austin,2025-01-30 17:02:00,70 -815,88364376,259624161,False,17,,True,2025-01-30 17:02:00
20250130 16:44,A,Division & Wood,2061,1085,10538,70,70,Westbound,Austin,2025-01-30 17:03:00,70 -854,88364375,259624160,False,19,,True,2025-01-30 17:03:00
20250130 16:44,A,Division & Pine,2098,1964,14269,70,70,Westbound,Austin,2025-01-30 17:03:00,70 -852,88364371,259624157,False,18,,True,2025-01-30 17:03:00
20250130 16:44,A,Division & Keeler,17979,8416,12910,70,70,Westbound,Austin,2025-01-30 17:03:00,70 -804,88364372,259624158,False,19,,True,2025-01-30 17:03:00
20250130 16:44,A,Division & Washtenaw,2070,8588,10439,70,70,Westbound,Austin,2025-01-30 17:03:00,70 -814,88364373,259624159,False,18,,True,2025-01-30 17:03:00
20250130 16:44,A,Division & Waller,2100,1964,15444,70,70,Westbound,Austin,2025-01-30 17:04:00,70 -852,88364371,259624157,False,20,,True,2025-01-30 17:04:00
20250130 16:44,A,Division & Central,17982,1964,14905,70,70,Westbound,Austin,2025-01-30 17:04:00,70 -852,88364371,259624157,False,19,,True,2025-01-30 17:04:00
20250130 16:44,A,Division & California,14597,8588,11276,70,70,Westbound,Austin,2025-01-30 17:04:00,70 -814,88364373,259624159,False,20,,True,2025-01-30 17:04:00
20250130 16:44,A,Division & Clark,2038,8138,4585,70,70,Westbound,Austin,2025-01-30 17:04:00,70 -806,88364377,259624162,False,20,,True,2025-01-30 17:04:00
20250130 16:44,A,Division & Cherry,2051,8547,7844,70,70,Westbound,Austin,2025-01-30 17:04:00,70 -815,88364376,259624161,False,19,,True,2025-01-30 17:04:00
20250130 16:44,A,Division & Kildare,2086,8416,13430,70,70,Westbound,Austin,2025-01-30 17:04:00,70 -804,88364372,259624158,False,19,,True,2025-01-30 17:04:00
20250130 16:44,A,Division & Kostner,17980,8416,14258,70,70,Westbound,Austin,2025-01-30 17:05:00,70 -804,88364372,259624158,False,21,,True,2025-01-30 17:05:00
20250130 16:44,A,Division & Mayfield,2102,1964,16725,70,70,Westbound,Austin,2025-01-30 17:05:00,70 -852,88364371,259624157,False,21,,True,2025-01-30 17:05:00
20250130 16:44,A,Division & Menard,2101,1964,16085,70,70,Westbound,Austin,2025-01-30 17:05:00,70 -852,88364371,259624157,False,20,,True,2025-01-30 17:05:00
20250130 16:44,A,Division & North Branch,15369,8547,8362,70,70,Westbound,Austin,2025-01-30 17:05:00,70 -815,88364376,259624161,False,21,,True,2025-01-30 17:05:00
20250130 16:44,A,Division & Francisco,2072,8588,11830,70,70,Westbound,Austin,2025-01-30 17:05:00,70 -814,88364373,259624159,False,20,,True,2025-01-30 17:05:00
20250130 16:44,A,Division & Richmond,2073,8588,12169,70,70,Westbound,Austin,2025-01-30 17:05:00,70 -814,88364373,259624159,False,20,,True,2025-01-30 17:05:00
20250130 16:44,A,Division & Damen,2063,1085,11870,70,70,Westbound,Austin,2025-01-30 17:06:00,70 -854,88364375,259624160,False,22,,True,2025-01-30 17:06:00
20250130 16:44,D,Division & Austin Terminal,1970,8691,4252,70,70,Eastbound,Walton & Dearborn,2025-01-30 17:06:00,70 -810,88364469,259624075,False,21,,True,2025-01-30 17:06:00
20250130 16:44,A,Division & Kilbourn,15962,8416,14911,70,70,Westbound,Austin,2025-01-30 17:06:00,70 -804,88364372,259624158,False,21,,True,2025-01-30 17:06:00
20250130 16:44,A,Division & Humboldt,2074,8588,12590,70,70,Westbound,Austin,2025-01-30 17:06:00,70 -814,88364373,259624159,False,21,,True,2025-01-30 17:06:00
20250130 16:44,A,Division & Kolmar,2089,8416,15115,70,70,Westbound,Austin,2025-01-30 17:06:00,70 -804,88364372,259624158,False,21,,True,2025-01-30 17:06:00
20250130 16:44,A,4659 W Division,2090,8416,16214,70,70,Westbound,Austin,2025-01-30 17:07:00,70 -804,88364372,259624158,False,22,,True,2025-01-30 17:07:00
20250130 16:44,A,Walton & Clark,18412,4106,11453,22,22,Northbound,Foster,2025-01-30 17:07:00,22 -565,1040933,259616858,True,DLY,,True,2025-01-30 17:07:00
20250130 16:44,A,Clark & Oak,18732,4106,11930,22,22,Northbound,Foster,2025-01-30 17:07:00,22 -565,1040933,259616858,True,DLY,,True,2025-01-30 17:07:00
20250130 16:44,A,Division & Wells,15676,8138,5433,70,70,Westbound,Austin,2025-01-30 17:07:00,70 -806,88364377,259624162,False,22,,False,2025-01-30 17:09:00
20250130 16:44,A,300 W Division,2041,8138,5907,70,70,Westbound,Austin,2025-01-30 17:07:00,70 -806,88364377,259624162,False,23,,False,2025-01-30 17:09:00
20250130 16:44,A,Division & Hoyne,2064,1085,12542,70,70,Westbound,Austin,2025-01-30 17:07:00,70 -854,88364375,259624160,False,22,,True,2025-01-30 17:07:00
20250130 16:44,A,Division & Elston,2053,8547,9230,70,70,Westbound,Austin,2025-01-30 17:07:00,70 -815,88364376,259624161,False,23,,True,2025-01-30 17:07:00
20250130 16:44,A,Division & Kedzie,2075,8588,13976,70,70,Westbound,Austin,2025-01-30 17:07:00,70 -814,88364373,259624159,False,23,,True,2025-01-30 17:07:00
20250130 16:44,A,Division & Sedgwick,2042,8553,11963,37,37,Northbound,Fullerton Red Line,2025-01-30 17:08:00,37 -855,88365801,259618339,False,23,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Leavitt,18165,1085,13341,70,70,Westbound,Austin,2025-01-30 17:08:00,70 -854,88364375,259624160,False,23,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Cicero,16095,8416,16930,70,70,Westbound,Austin,2025-01-30 17:08:00,70 -804,88364372,259624158,False,23,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Spaulding,2076,8588,14473,70,70,Westbound,Austin,2025-01-30 17:08:00,70 -814,88364373,259624159,False,23,,True,2025-01-30 17:08:00
20250130 16:44,A,Clark & Maple,1898,4106,12279,22,22,Northbound,Foster,2025-01-30 17:08:00,22 -565,1040933,259616858,True,DLY,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Noble,2055,8547,10140,70,70,Westbound,Austin,2025-01-30 17:08:00,70 -815,88364376,259624161,False,24,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Lamon,2092,8416,17453,70,70,Westbound,Austin,2025-01-30 17:08:00,70 -804,88364372,259624158,False,24,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Sedgwick,2042,8138,6343,70,70,Westbound,Austin,2025-01-30 17:08:00,70 -806,88364377,259624162,False,24,,True,2025-01-30 17:08:00
20250130 16:44,A,Division & Lavergne,2093,8416,18125,70,70,Westbound,Austin,2025-01-30 17:09:00,70 -804,88364372,259624158,False,25,,True,2025-01-30 17:09:00
20250130 16:44,A,Division & Cleaver,2056,8547,10452,70,70,Westbound,Austin,2025-01-30 17:09:00,70 -815,88364376,259624161,False,24,,True,2025-01-30 17:09:00
20250130 16:44,A,Division & Homan,14571,8588,15320,70,70,Westbound,Austin,2025-01-30 17:09:00,70 -814,88364373,259624159,False,24,,True,2025-01-30 17:09:00
20250130 16:44,A,Division & Clybourn,2043,8138,6905,70,70,Westbound,Austin,2025-01-30 17:09:00,70 -806,88364377,259624162,False,25,,True,2025-01-30 17:10:00
20250130 16:44,A,Division & Oakley,18163,1085,14010,70,70,Westbound,Austin,2025-01-30 17:09:00,70 -854,88364375,259624160,False,24,,True,2025-01-30 17:10:00
